date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
07 Sep 2023,,Cleveland Guardians,Los Angeles Angels,-130,+110,2,3
07 Sep 2023,,Arizona Diamondbacks,Chicago Cubs,+145,-164,6,2
07 Sep 2023,,St.Louis Cardinals,Atlanta Braves,+270,-345,5,8
07 Sep 2023,,Detroit Tigers,New York Yankees,+145,-164,10,3
07 Sep 2023,,Los Angeles Dodgers,Miami Marlins,-125,+104,10,0
07 Sep 2023,,Seattle Mariners,Tampa Bay Rays,-125,+104,1,0
06 Sep 2023,,Baltimore Orioles,Los Angeles Angels,-154,+135,10,3
06 Sep 2023,,Houston Astros,Texas Rangers,+114,-135,12,3
06 Sep 2023,,Chicago White Sox,Kansas City Royals,+100,-120,6,4
06 Sep 2023,,St.Louis Cardinals,Atlanta Braves,+275,-345,11,6
06 Sep 2023,,Detroit Tigers,New York Yankees,+145,-164,3,4
06 Sep 2023,,New York Mets,Washington Nationals,-130,+110,2,3
06 Sep 2023,,Boston Red Sox,Tampa Bay Rays,+145,-164,1,3
06 Sep 2023,,Seattle Mariners,Cincinnati Reds,-169,+150,8,4
06 Sep 2023,,Los Angeles Dodgers,Miami Marlins,-145,+125,4,11
06 Sep 2023,,Philadelphia Phillies,San Diego Padres,-125,+104,5,1
06 Sep 2023,,Colorado Rockies,Arizona Diamondbacks,+175,-208,5,12
06 Sep 2023,,San Francisco Giants,Chicago Cubs,+125,-145,2,8
06 Sep 2023,,Minnesota Twins,Cleveland Guardians,-130,+110,1,2
06 Sep 2023,,Milwaukee Brewers,Pittsburgh Pirates,-185,+165,4,5
05 Sep 2023,,Colorado Rockies,Arizona Diamondbacks,+179,-222,3,2
05 Sep 2023,,Toronto Blue Jays,Athletics,-164,+145,7,1
05 Sep 2023,,Philadelphia Phillies,San Diego Padres,+110,-130,0,8
05 Sep 2023,,Baltimore Orioles,Los Angeles Angels,-179,+160,5,4
05 Sep 2023,,Houston Astros,Texas Rangers,-105,-115,14,1
05 Sep 2023,,San Francisco Giants,Chicago Cubs,+104,-125,8,11
05 Sep 2023,,Chicago White Sox,Kansas City Royals,+114,-135,6,7
05 Sep 2023,,St.Louis Cardinals,Atlanta Braves,+170,-200,10,6
05 Sep 2023,,Detroit Tigers,New York Yankees,+215,-263,1,5
05 Sep 2023,,New York Mets,Washington Nationals,-135,+114,11,5
05 Sep 2023,,Boston Red Sox,Tampa Bay Rays,+140,-159,6,8
05 Sep 2023,,Seattle Mariners,Cincinnati Reds,-149,+129,6,7
05 Sep 2023,,Los Angeles Dodgers,Miami Marlins,-141,+120,3,6
05 Sep 2023,,Milwaukee Brewers,Pittsburgh Pirates,-175,+154,7,3
05 Sep 2023,,Minnesota Twins,Cleveland Guardians,-120,+100,8,3
04 Sep 2023,,Baltimore Orioles,Los Angeles Angels,-179,+160,6,3
04 Sep 2023,,Philadelphia Phillies,San Diego Padres,+100,-120,9,7
04 Sep 2023,,Milwaukee Brewers,Pittsburgh Pirates,-185,+165,2,4
04 Sep 2023,,Minnesota Twins,Cleveland Guardians,-110,-110,20,6
04 Sep 2023,,Colorado Rockies,Arizona Diamondbacks,+200,-238,2,4
04 Sep 2023,,Boston Red Sox,Tampa Bay Rays,+104,-125,7,3
04 Sep 2023,,Seattle Mariners,Cincinnati Reds,-149,+129,3,6
04 Sep 2023,,Toronto Blue Jays,Athletics,-185,+165,6,5
04 Sep 2023,,Houston Astros,Texas Rangers,-105,-115,13,6
04 Sep 2023,,San Francisco Giants,Chicago Cubs,+104,-125,0,5
04 Sep 2023,,Chicago White Sox,Kansas City Royals,+145,-164,1,12
03 Sep 2023,,New York Yankees,Houston Astros,+120,-141,6,1
03 Sep 2023,,Baltimore Orioles,Arizona Diamondbacks,+125,-145,8,5
03 Sep 2023,,Atlanta Braves,Los Angeles Dodgers,-105,-115,1,3
03 Sep 2023,,Tampa Bay Rays,Cleveland Guardians,-149,+129,6,2
03 Sep 2023,,San Francisco Giants,San Diego Padres,+114,-135,0,4
03 Sep 2023,,Los Angeles Angels,Athletics,-135,+114,6,10
03 Sep 2023,,Toronto Blue Jays,Colorado Rockies,-250,+210,7,5
03 Sep 2023,,Minnesota Twins,Texas Rangers,+120,-141,5,6
03 Sep 2023,,Pittsburgh Pirates,St.Louis Cardinals,+120,-141,4,6
03 Sep 2023,,Boston Red Sox,Kansas City Royals,-185,+165,7,3
03 Sep 2023,,Detroit Tigers,Chicago White Sox,-149,+129,3,2
03 Sep 2023,,Seattle Mariners,New York Mets,-154,+135,3,6
03 Sep 2023,,Miami Marlins,Washington Nationals,-185,+165,6,4
03 Sep 2023,,Philadelphia Phillies,Milwaukee Brewers,-115,-105,4,2
03 Sep 2023,,Chicago Cubs,Cincinnati Reds,-149,+129,15,7
02 Sep 2023,,Atlanta Braves,Los Angeles Dodgers,-120,+100,4,2
02 Sep 2023,,San Francisco Giants,San Diego Padres,+150,-169,1,6
02 Sep 2023,,Baltimore Orioles,Arizona Diamondbacks,-130,+110,7,3
02 Sep 2023,,Toronto Blue Jays,Colorado Rockies,-208,+175,7,8
02 Sep 2023,,Philadelphia Phillies,Milwaukee Brewers,-145,+125,5,7
02 Sep 2023,,Minnesota Twins,Texas Rangers,+170,-200,9,7
02 Sep 2023,,Pittsburgh Pirates,St.Louis Cardinals,+125,-145,7,6
02 Sep 2023,,Boston Red Sox,Kansas City Royals,-169,+150,9,5
02 Sep 2023,,Detroit Tigers,Chicago White Sox,-105,-115,10,0
02 Sep 2023,,New York Yankees,Houston Astros,+160,-179,5,4
02 Sep 2023,,Seattle Mariners,New York Mets,-149,+129,8,7
02 Sep 2023,,Chicago Cubs,Cincinnati Reds,-125,+104,1,2
02 Sep 2023,,Tampa Bay Rays,Cleveland Guardians,-120,+100,6,7
02 Sep 2023,,Los Angeles Angels,Athletics,-125,+104,1,2
02 Sep 2023,,Miami Marlins,Washington Nationals,-130,+110,11,5
01 Sep 2023,,Atlanta Braves,Los Angeles Dodgers,-110,-110,6,3
01 Sep 2023,,Baltimore Orioles,Arizona Diamondbacks,-125,+104,2,4
01 Sep 2023,,Los Angeles Angels,Athletics,-130,+110,2,9
01 Sep 2023,,San Francisco Giants,San Diego Padres,+114,-135,3,7
01 Sep 2023,,Toronto Blue Jays,Colorado Rockies,-200,+170,13,9
01 Sep 2023,,Pittsburgh Pirates,St.Louis Cardinals,-110,-110,4,2
01 Sep 2023,,Boston Red Sox,Kansas City Royals,-200,+170,2,13
01 Sep 2023,,Detroit Tigers,Chicago White Sox,-135,+114,4,2
01 Sep 2023,,New York Yankees,Houston Astros,+160,-179,6,2
01 Sep 2023,,Philadelphia Phillies,Milwaukee Brewers,-120,+100,5,7
01 Sep 2023,,Minnesota Twins,Texas Rangers,+129,-149,5,1
01 Sep 2023,,Tampa Bay Rays,Cleveland Guardians,-175,+154,2,3
01 Sep 2023,,Seattle Mariners,New York Mets,-115,-105,1,2
17 Jul 2023,,Los Angeles Dodgers,Baltimore Orioles,-110,-110,6,4
17 Jul 2023,,Cleveland Guardians,Pittsburgh Pirates,-130,+110,11,0
16 Jul 2023,,Houston Astros,Los Angeles Angels,-125,+104,9,8
16 Jul 2023,,Los Angeles Dodgers,New York Mets,-105,-115,1,2
16 Jul 2023,,Detroit Tigers,Seattle Mariners,+154,-175,0,2
16 Jul 2023,,Minnesota Twins,Athletics,-179,+160,5,4
16 Jul 2023,,New York Yankees,Colorado Rockies,-233,+190,7,8
16 Jul 2023,,Cleveland Guardians,Texas Rangers,+114,-135,5,6
16 Jul 2023,,Boston Red Sox,Chicago Cubs,+129,-149,11,5
16 Jul 2023,,Washington Nationals,St.Louis Cardinals,+154,-175,4,8
16 Jul 2023,,Tampa Bay Rays,Kansas City Royals,-222,+179,4,8
16 Jul 2023,,Milwaukee Brewers,Cincinnati Reds,+120,-141,4,3
16 Jul 2023,,Arizona Diamondbacks,Toronto Blue Jays,+140,-159,5,7
16 Jul 2023,,Chicago White Sox,Atlanta Braves,+160,-179,8,1
16 Jul 2023,,Miami Marlins,Baltimore Orioles,+154,-175,4,5
16 Jul 2023,,San Diego Padres,Philadelphia Phillies,+129,-149,6,7
16 Jul 2023,,San Francisco Giants,Pittsburgh Pirates,-145,+125,8,4
15 Jul 2023,,Detroit Tigers,Seattle Mariners,+175,-208,6,0
15 Jul 2023,,Houston Astros,Los Angeles Angels,-149,+129,12,13
15 Jul 2023,,New York Yankees,Colorado Rockies,-159,+140,6,3
15 Jul 2023,,Chicago White Sox,Atlanta Braves,+260,-323,6,5
15 Jul 2023,,Los Angeles Dodgers,New York Mets,+104,-125,5,1
15 Jul 2023,,Washington Nationals,St.Louis Cardinals,,,6,9
15 Jul 2023,,Milwaukee Brewers,Cincinnati Reds,+104,-125,3,0
15 Jul 2023,,Minnesota Twins,Athletics,-233,+190,10,7
15 Jul 2023,,Miami Marlins,Baltimore Orioles,+100,-120,5,6
15 Jul 2023,,San Francisco Giants,Pittsburgh Pirates,-159,+140,3,1
15 Jul 2023,,Cleveland Guardians,Texas Rangers,+140,-159,0,2
15 Jul 2023,,Arizona Diamondbacks,Toronto Blue Jays,-105,-115,2,5
15 Jul 2023,,Boston Red Sox,Chicago Cubs,-115,-105,4,10
15 Jul 2023,,Washington Nationals,St.Louis Cardinals,,,7,5
15 Jul 2023,,Tampa Bay Rays,Kansas City Royals,,,6,1
14 Jul 2023,,Detroit Tigers,Seattle Mariners,+160,-179,5,4
14 Jul 2023,,Minnesota Twins,Athletics,-208,+175,5,4
14 Jul 2023,,Houston Astros,Los Angeles Angels,+125,-145,7,5
14 Jul 2023,,New York Yankees,Colorado Rockies,-208,+175,2,7
14 Jul 2023,,Boston Red Sox,Chicago Cubs,-135,+114,8,3
14 Jul 2023,,Cleveland Guardians,Texas Rangers,+120,-141,4,12
14 Jul 2023,,Chicago White Sox,Atlanta Braves,+225,-278,0,9
14 Jul 2023,,Milwaukee Brewers,Cincinnati Reds,-120,+100,1,0
14 Jul 2023,,Los Angeles Dodgers,New York Mets,-120,+100,6,0
14 Jul 2023,,Arizona Diamondbacks,Toronto Blue Jays,+150,-169,2,7
14 Jul 2023,,Miami Marlins,Baltimore Orioles,+114,-135,2,5
14 Jul 2023,,San Francisco Giants,Pittsburgh Pirates,-130,+110,6,4
14 Jul 2023,,San Diego Padres,Philadelphia Phillies,-115,-105,8,3
09 Jul 2023,,Pittsburgh Pirates,Arizona Diamondbacks,+140,-159,4,2
09 Jul 2023,,New York Mets,San Diego Padres,+110,-130,2,6
09 Jul 2023,,Colorado Rockies,San Francisco Giants,+210,-250,0,1
09 Jul 2023,,Baltimore Orioles,Minnesota Twins,+129,-149,15,2
09 Jul 2023,,Cincinnati Reds,Milwaukee Brewers,+110,-130,0,1
02 Jul 2023,,Boston Red Sox,Toronto Blue Jays,+170,-200,5,4
02 Jul 2023,,Miami Marlins,Atlanta Braves,+179,-222,3,6
02 Jul 2023,,Milwaukee Brewers,Pittsburgh Pirates,-105,-115,6,3
02 Jul 2023,,Washington Nationals,Philadelphia Phillies,+220,-270,5,4
02 Jul 2023,,Minnesota Twins,Baltimore Orioles,-120,+100,1,2
01 Jul 2023,,Arizona Diamondbacks,Los Angeles Angels,+100,-120,3,1
01 Jul 2023,,Detroit Tigers,Colorado Rockies,-105,-115,4,2
01 Jul 2023,,Cleveland Guardians,Chicago Cubs,+110,-130,6,0
01 Jul 2023,,Los Angeles Dodgers,Kansas City Royals,-238,+200,4,6
01 Jul 2023,,New York Yankees,St.Louis Cardinals,,,6,2
01 Jul 2023,,Tampa Bay Rays,Seattle Mariners,-110,-110,3,8
01 Jul 2023,,Miami Marlins,Atlanta Braves,+145,-164,0,7
01 Jul 2023,,San Francisco Giants,New York Mets,+125,-145,1,4
01 Jul 2023,,Chicago White Sox,Athletics,-233,+195,6,7
01 Jul 2023,,Minnesota Twins,Baltimore Orioles,+120,-141,1,0
01 Jul 2023,,Houston Astros,Texas Rangers,+110,-130,2,5
01 Jul 2023,,Milwaukee Brewers,Pittsburgh Pirates,-141,+120,11,8
01 Jul 2023,,Washington Nationals,Philadelphia Phillies,+179,-222,4,19
01 Jul 2023,,Boston Red Sox,Toronto Blue Jays,+150,-169,7,6
01 Jul 2023,,San Diego Padres,Cincinnati Reds,-159,+140,12,5
30 Jun 2023,,Tampa Bay Rays,Seattle Mariners,-141,+120,15,4
30 Jun 2023,,Chicago White Sox,Athletics,-164,+145,4,7
30 Jun 2023,,Arizona Diamondbacks,Los Angeles Angels,+140,-159,6,2
30 Jun 2023,,Detroit Tigers,Colorado Rockies,-120,+100,5,8
30 Jun 2023,,Los Angeles Dodgers,Kansas City Royals,-238,+200,9,3
30 Jun 2023,,Houston Astros,Texas Rangers,+150,-169,5,3
30 Jun 2023,,Miami Marlins,Atlanta Braves,+165,-185,4,16
30 Jun 2023,,San Francisco Giants,New York Mets,-141,+120,5,4
30 Jun 2023,,Boston Red Sox,Toronto Blue Jays,+125,-145,5,0
30 Jun 2023,,Minnesota Twins,Baltimore Orioles,+100,-120,8,1
30 Jun 2023,,Milwaukee Brewers,Pittsburgh Pirates,-125,+104,7,8
30 Jun 2023,,Washington Nationals,Philadelphia Phillies,+170,-200,2,1
30 Jun 2023,,San Diego Padres,Cincinnati Reds,-141,+120,5,7
30 Jun 2023,,Cleveland Guardians,Chicago Cubs,+170,-200,1,10
29 Jun 2023,,Los Angeles Dodgers,Colorado Rockies,-200,+170,14,3
29 Jun 2023,,Philadelphia Phillies,Chicago Cubs,-120,+100,3,1
29 Jun 2023,,Houston Astros,St.Louis Cardinals,-120,+100,14,0
29 Jun 2023,,Milwaukee Brewers,New York Mets,+167,-192,3,2
29 Jun 2023,,San Francisco Giants,Toronto Blue Jays,+135,-154,1,2
29 Jun 2023,,Miami Marlins,Boston Red Sox,+100,-120,2,0
29 Jun 2023,,Chicago White Sox,Los Angeles Angels,+120,-141,9,7
29 Jun 2023,,Tampa Bay Rays,Arizona Diamondbacks,+100,-120,6,1
29 Jun 2023,,New York Yankees,Athletics,-179,+160,10,4
29 Jun 2023,,Cleveland Guardians,Kansas City Royals,-149,+129,3,4
29 Jun 2023,,Detroit Tigers,Texas Rangers,+129,-149,8,5
29 Jun 2023,,San Diego Padres,Pittsburgh Pirates,-200,+170,4,5
28 Jun 2023,,Tampa Bay Rays,Arizona Diamondbacks,-154,+135,3,2
28 Jun 2023,,New York Yankees,Athletics,-154,+135,11,0
28 Jun 2023,,Chicago White Sox,Los Angeles Angels,+114,-135,11,5
28 Jun 2023,,Los Angeles Dodgers,Colorado Rockies,-185,+165,8,9
28 Jun 2023,,Cleveland Guardians,Kansas City Royals,-145,+125,14,1
28 Jun 2023,,Philadelphia Phillies,Chicago Cubs,-141,+120,8,5
28 Jun 2023,,Detroit Tigers,Texas Rangers,+200,-238,2,10
28 Jun 2023,,Houston Astros,St.Louis Cardinals,+104,-125,10,7
28 Jun 2023,,Miami Marlins,Boston Red Sox,-141,+120,6,2
28 Jun 2023,,Milwaukee Brewers,New York Mets,+129,-149,5,2
28 Jun 2023,,San Francisco Giants,Toronto Blue Jays,-110,-110,1,6
28 Jun 2023,,Cincinnati Reds,Baltimore Orioles,+145,-164,11,7
28 Jun 2023,,San Diego Padres,Pittsburgh Pirates,-164,+145,1,7
28 Jun 2023,,Washington Nationals,Seattle Mariners,+225,-278,4,1
28 Jun 2023,,Minnesota Twins,Atlanta Braves,+140,-159,0,3
27 Jun 2023,,Tampa Bay Rays,Arizona Diamondbacks,+110,-130,4,8
27 Jun 2023,,New York Yankees,Athletics,-135,+114,1,2
27 Jun 2023,,Washington Nationals,Seattle Mariners,+204,-244,7,4
27 Jun 2023,,Chicago White Sox,Los Angeles Angels,+145,-164,2,4
27 Jun 2023,,Los Angeles Dodgers,Colorado Rockies,-278,+229,5,0
27 Jun 2023,,Cleveland Guardians,Kansas City Royals,-141,+120,2,1
27 Jun 2023,,Philadelphia Phillies,Chicago Cubs,-141,+120,5,1
27 Jun 2023,,Detroit Tigers,Texas Rangers,+165,-185,3,8
27 Jun 2023,,Houston Astros,St.Louis Cardinals,-115,-105,2,4
27 Jun 2023,,Miami Marlins,Boston Red Sox,+110,-130,10,1
27 Jun 2023,,Milwaukee Brewers,New York Mets,+125,-145,2,7
27 Jun 2023,,San Francisco Giants,Toronto Blue Jays,+170,-200,3,0
27 Jun 2023,,Cincinnati Reds,Baltimore Orioles,+129,-149,3,1
27 Jun 2023,,San Diego Padres,Pittsburgh Pirates,-141,+120,4,9
26 Jun 2023,,Washington Nationals,Seattle Mariners,+210,-250,4,8
26 Jun 2023,,Chicago White Sox,Los Angeles Angels,+100,-120,1,2
26 Jun 2023,,Detroit Tigers,Texas Rangers,+170,-200,7,2
26 Jun 2023,,Minnesota Twins,Atlanta Braves,+179,-222,1,4
26 Jun 2023,,Milwaukee Brewers,New York Mets,+150,-169,2,1
26 Jun 2023,,Cincinnati Reds,Baltimore Orioles,+104,-125,3,10
25 Jun 2023,,Houston Astros,Los Angeles Dodgers,+104,-125,6,5
25 Jun 2023,,Washington Nationals,San Diego Padres,+175,-208,8,3
25 Jun 2023,,Arizona Diamondbacks,San Francisco Giants,+114,-135,5,2
25 Jun 2023,,Los Angeles Angels,Colorado Rockies,-159,+140,3,4
25 Jun 2023,,Boston Red Sox,Chicago White Sox,-120,+100,1,4
25 Jun 2023,,Atlanta Braves,Cincinnati Reds,-227,+185,7,6
25 Jun 2023,,Milwaukee Brewers,Cleveland Guardians,-110,-110,5,4
25 Jun 2023,,Kansas City Royals,Tampa Bay Rays,+240,-303,1,3
25 Jun 2023,,Pittsburgh Pirates,Miami Marlins,+154,-175,0,2
25 Jun 2023,,Athletics,Toronto Blue Jays,+240,-303,1,12
25 Jun 2023,,Seattle Mariners,Baltimore Orioles,-120,+100,2,3
25 Jun 2023,,New York Mets,Philadelphia Phillies,+165,-185,6,7
25 Jun 2023,,Texas Rangers,New York Yankees,-110,-110,3,5
25 Jun 2023,,Minnesota Twins,Detroit Tigers,-125,+104,6,3
25 Jun 2023,,Chicago Cubs,St.Louis Cardinals,-149,+129,5,7
24 Jun 2023,,Los Angeles Angels,Colorado Rockies,-149,+129,25,1
24 Jun 2023,,Washington Nationals,San Diego Padres,+165,-185,2,0
24 Jun 2023,,Minnesota Twins,Detroit Tigers,-159,+140,2,3
24 Jun 2023,,Houston Astros,Los Angeles Dodgers,+160,-179,7,8
24 Jun 2023,,Atlanta Braves,Cincinnati Reds,-135,+114,7,6
24 Jun 2023,,Boston Red Sox,Chicago White Sox,-115,-105,4,5
24 Jun 2023,,Milwaukee Brewers,Cleveland Guardians,+100,-120,2,4
24 Jun 2023,,Kansas City Royals,Tampa Bay Rays,+200,-238,9,4
24 Jun 2023,,Pittsburgh Pirates,Miami Marlins,+154,-175,3,4
24 Jun 2023,,Athletics,Toronto Blue Jays,+229,-278,3,7
24 Jun 2023,,Arizona Diamondbacks,San Francisco Giants,-120,+100,6,7
24 Jun 2023,,Seattle Mariners,Baltimore Orioles,+104,-125,4,6
24 Jun 2023,,New York Mets,Philadelphia Phillies,-125,+104,4,2
24 Jun 2023,,Texas Rangers,New York Yankees,-149,+129,0,1
24 Jun 2023,,Chicago Cubs,St.Louis Cardinals,-130,+110,9,1
23 Jun 2023,,Arizona Diamondbacks,San Francisco Giants,+150,-169,5,8
23 Jun 2023,,Houston Astros,Los Angeles Dodgers,+125,-145,2,3
23 Jun 2023,,Washington Nationals,San Diego Padres,+235,-294,3,13
23 Jun 2023,,Los Angeles Angels,Colorado Rockies,-154,+135,4,7
23 Jun 2023,,Boston Red Sox,Chicago White Sox,-120,+100,3,1
23 Jun 2023,,Milwaukee Brewers,Cleveland Guardians,+114,-135,7,1
23 Jun 2023,,Athletics,Toronto Blue Jays,+250,-312,5,4
23 Jun 2023,,Seattle Mariners,Baltimore Orioles,-110,-110,13,1
23 Jun 2023,,New York Mets,Philadelphia Phillies,-110,-110,1,5
23 Jun 2023,,Texas Rangers,New York Yankees,-110,-110,4,2
23 Jun 2023,,Atlanta Braves,Cincinnati Reds,-154,+135,10,11
23 Jun 2023,,Minnesota Twins,Detroit Tigers,-130,+110,4,1
23 Jun 2023,,Kansas City Royals,Tampa Bay Rays,+215,-263,3,11
23 Jun 2023,,Pittsburgh Pirates,Miami Marlins,+179,-222,3,1
22 Jun 2023,,Seattle Mariners,New York Yankees,-110,-110,10,2
22 Jun 2023,,Kansas City Royals,Tampa Bay Rays,+275,-345,6,5
22 Jun 2023,,Pittsburgh Pirates,Miami Marlins,+145,-164,4,6
22 Jun 2023,,San Diego Padres,San Francisco Giants,-145,+125,10,0
22 Jun 2023,,Athletics,Cleveland Guardians,+150,-169,1,6
22 Jun 2023,,Boston Red Sox,Minnesota Twins,+125,-145,0,6
22 Jun 2023,,Arizona Diamondbacks,Washington Nationals,-154,+135,5,3
22 Jun 2023,,Atlanta Braves,Philadelphia Phillies,+104,-125,5,1
21 Jun 2023,,San Diego Padres,San Francisco Giants,-120,+100,2,4
21 Jun 2023,,Los Angeles Dodgers,Los Angeles Angels,+129,-149,2,0
21 Jun 2023,,Texas Rangers,Chicago White Sox,-105,-115,6,3
21 Jun 2023,,Athletics,Cleveland Guardians,+160,-179,6,7
21 Jun 2023,,Seattle Mariners,New York Yankees,-149,+129,2,4
21 Jun 2023,,St.Louis Cardinals,Washington Nationals,-159,+140,0,3
21 Jun 2023,,Arizona Diamondbacks,Milwaukee Brewers,-149,+129,5,1
21 Jun 2023,,New York Mets,Houston Astros,+120,-141,8,10
21 Jun 2023,,Kansas City Royals,Detroit Tigers,+120,-141,4,9
21 Jun 2023,,Chicago Cubs,Pittsburgh Pirates,-120,+100,8,3
21 Jun 2023,,Colorado Rockies,Cincinnati Reds,+179,-222,3,5
21 Jun 2023,,Baltimore Orioles,Tampa Bay Rays,+120,-141,2,7
21 Jun 2023,,Toronto Blue Jays,Miami Marlins,-130,+110,6,3
20 Jun 2023,,Los Angeles Dodgers,Los Angeles Angels,-135,+114,2,0
20 Jun 2023,,San Diego Padres,San Francisco Giants,-115,-105,3,4
20 Jun 2023,,Arizona Diamondbacks,Milwaukee Brewers,+104,-125,5,7
20 Jun 2023,,New York Mets,Houston Astros,+114,-135,2,4
20 Jun 2023,,Texas Rangers,Chicago White Sox,-154,+135,6,7
20 Jun 2023,,Boston Red Sox,Minnesota Twins,+104,-125,10,4
20 Jun 2023,,Athletics,Cleveland Guardians,+204,-244,2,3
20 Jun 2023,,Colorado Rockies,Cincinnati Reds,+170,-200,6,8
20 Jun 2023,,Chicago Cubs,Pittsburgh Pirates,-135,+114,4,0
20 Jun 2023,,Seattle Mariners,New York Yankees,-110,-110,1,3
20 Jun 2023,,St.Louis Cardinals,Washington Nationals,-145,+125,9,3
20 Jun 2023,,Atlanta Braves,Philadelphia Phillies,-149,+129,4,2
20 Jun 2023,,Baltimore Orioles,Tampa Bay Rays,+145,-164,8,6
20 Jun 2023,,Kansas City Royals,Detroit Tigers,+114,-135,1,0
20 Jun 2023,,Toronto Blue Jays,Miami Marlins,-105,-115,2,0
19 Jun 2023,,San Diego Padres,San Francisco Giants,-120,+100,4,7
19 Jun 2023,,Arizona Diamondbacks,Milwaukee Brewers,+100,-120,9,1
19 Jun 2023,,Texas Rangers,Chicago White Sox,-125,+104,5,2
19 Jun 2023,,New York Mets,Houston Astros,+100,-120,11,1
19 Jun 2023,,Boston Red Sox,Minnesota Twins,+114,-135,9,3
19 Jun 2023,,Colorado Rockies,Cincinnati Reds,+150,-169,4,5
19 Jun 2023,,Chicago Cubs,Pittsburgh Pirates,-125,+104,8,0
19 Jun 2023,,Kansas City Royals,Detroit Tigers,+125,-145,4,6
19 Jun 2023,,Toronto Blue Jays,Miami Marlins,-149,+129,0,11
19 Jun 2023,,St.Louis Cardinals,Washington Nationals,-149,+129,8,6
18 Jun 2023,,Cleveland Guardians,Arizona Diamondbacks,-110,-110,12,3
18 Jun 2023,,Chicago White Sox,Seattle Mariners,+135,-154,1,5
18 Jun 2023,,San Francisco Giants,Los Angeles Dodgers,+100,-120,7,3
18 Jun 2023,,Tampa Bay Rays,San Diego Padres,+135,-154,4,5
18 Jun 2023,,Philadelphia Phillies,Athletics,-222,+179,3,2
18 Jun 2023,,Toronto Blue Jays,Texas Rangers,+125,-145,7,11
18 Jun 2023,,Cincinnati Reds,Houston Astros,+129,-149,9,7
18 Jun 2023,,Detroit Tigers,Minnesota Twins,+165,-185,6,4
18 Jun 2023,,Los Angeles Angels,Kansas City Royals,-120,+100,5,2
18 Jun 2023,,Pittsburgh Pirates,Milwaukee Brewers,+154,-175,2,5
18 Jun 2023,,St.Louis Cardinals,New York Mets,+110,-130,8,7
18 Jun 2023,,Colorado Rockies,Atlanta Braves,+235,-294,6,14
18 Jun 2023,,New York Yankees,Boston Red Sox,,,2,6
18 Jun 2023,,Miami Marlins,Washington Nationals,-154,+135,4,2
18 Jun 2023,,Baltimore Orioles,Chicago Cubs,-105,-115,6,3
17 Jun 2023,,Cleveland Guardians,Arizona Diamondbacks,-110,-110,3,6
17 Jun 2023,,San Francisco Giants,Los Angeles Dodgers,+140,-159,15,0
17 Jun 2023,,Tampa Bay Rays,San Diego Padres,+100,-120,0,2
17 Jun 2023,,Colorado Rockies,Atlanta Braves,+240,-303,2,10
17 Jun 2023,,Chicago White Sox,Seattle Mariners,+129,-149,4,3
17 Jun 2023,,Cincinnati Reds,Houston Astros,+104,-125,10,3
17 Jun 2023,,Los Angeles Angels,Kansas City Royals,-159,+140,9,10
17 Jun 2023,,Pittsburgh Pirates,Milwaukee Brewers,-115,-105,0,5
17 Jun 2023,,St.Louis Cardinals,New York Mets,+140,-159,5,3
17 Jun 2023,,Philadelphia Phillies,Athletics,-175,+154,3,2
17 Jun 2023,,Miami Marlins,Washington Nationals,-169,+150,5,2
17 Jun 2023,,Toronto Blue Jays,Texas Rangers,-105,-115,2,4
17 Jun 2023,,Baltimore Orioles,Chicago Cubs,+120,-141,2,3
17 Jun 2023,,Detroit Tigers,Minnesota Twins,+160,-179,0,2
16 Jun 2023,,Chicago White Sox,Seattle Mariners,+114,-135,2,3
16 Jun 2023,,San Francisco Giants,Los Angeles Dodgers,+110,-130,7,5
16 Jun 2023,,Cleveland Guardians,Arizona Diamondbacks,+165,-185,1,5
16 Jun 2023,,Philadelphia Phillies,Athletics,-141,+120,6,1
16 Jun 2023,,Tampa Bay Rays,San Diego Padres,-105,-115,6,2
16 Jun 2023,,Cincinnati Reds,Houston Astros,+150,-169,2,1
16 Jun 2023,,Detroit Tigers,Minnesota Twins,+210,-250,7,1
16 Jun 2023,,Los Angeles Angels,Kansas City Royals,-145,+125,3,0
16 Jun 2023,,Pittsburgh Pirates,Milwaukee Brewers,-105,-115,4,5
16 Jun 2023,,Toronto Blue Jays,Texas Rangers,-154,+135,2,1
16 Jun 2023,,Colorado Rockies,Atlanta Braves,+200,-238,1,8
16 Jun 2023,,New York Yankees,Boston Red Sox,+104,-125,5,15
16 Jun 2023,,St.Louis Cardinals,New York Mets,-120,+100,1,6
16 Jun 2023,,Miami Marlins,Washington Nationals,-149,+129,6,5
16 Jun 2023,,Baltimore Orioles,Chicago Cubs,+114,-135,3,10
15 Jun 2023,,Chicago White Sox,Los Angeles Dodgers,+120,-141,4,5
15 Jun 2023,,Cleveland Guardians,San Diego Padres,+100,-120,8,6
15 Jun 2023,,Washington Nationals,Houston Astros,+170,-200,4,1
15 Jun 2023,,Pittsburgh Pirates,Chicago Cubs,+129,-149,2,7
15 Jun 2023,,Los Angeles Angels,Texas Rangers,+114,-135,5,3
15 Jun 2023,,Colorado Rockies,Atlanta Braves,+204,-244,3,8
15 Jun 2023,,Detroit Tigers,Minnesota Twins,+175,-208,8,4
15 Jun 2023,,Philadelphia Phillies,Arizona Diamondbacks,-130,+110,5,4
