date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
13 Aug 2021,,Houston Astros,Los Angeles Angels,-167,+145,4,1
13 Aug 2021,,St.Louis Cardinals,Kansas City Royals,-156,+125,6,0
13 Aug 2021,,Tampa Bay Rays,Minnesota Twins,-175,+145,10,4
13 Aug 2021,,Athletics,Texas Rangers,-172,+140,6,8
13 Aug 2021,,Baltimore Orioles,Boston Red Sox,+225,-294,1,8
13 Aug 2021,,Chicago Cubs,Miami Marlins,-105,-125,10,14
13 Aug 2021,,Cleveland Guardians,Detroit Tigers,-135,+104,7,4
13 Aug 2021,,Los Angeles Dodgers,New York Mets,-175,+145,6,5
13 Aug 2021,,Atlanta Braves,Washington Nationals,-182,+160,4,2
13 Aug 2021,,Cincinnati Reds,Philadelphia Phillies,+145,-175,6,1
12 Aug 2021,,Colorado Rockies,San Francisco Giants,+170,-213,0,7
12 Aug 2021,,San Diego Padres,Arizona Diamondbacks,-270,+215,3,12
12 Aug 2021,,Toronto Blue Jays,Los Angeles Angels,-147,+114,3,6
12 Aug 2021,,New York Yankees,Chicago White Sox,+154,-185,8,9
12 Aug 2021,,Cincinnati Reds,Atlanta Braves,+140,-172,12,3
12 Aug 2021,,Tampa Bay Rays,Boston Red Sox,-105,-125,8,1
12 Aug 2021,,Texas Rangers,Seattle Mariners,+190,-238,1,3
12 Aug 2021,,Detroit Tigers,Baltimore Orioles,+125,-156,6,4
12 Aug 2021,,Washington Nationals,New York Mets,,,4,5
12 Aug 2021,,Milwaukee Brewers,Chicago Cubs,-244,+195,17,4
12 Aug 2021,,Athletics,Cleveland Guardians,-182,+150,17,0
12 Aug 2021,,Los Angeles Dodgers,Philadelphia Phillies,-152,+120,1,2
12 Aug 2021,,St.Louis Cardinals,Pittsburgh Pirates,-147,+114,7,6
12 Aug 2021,,Washington Nationals,New York Mets,+200,-250,1,4
11 Aug 2021,,Texas Rangers,Seattle Mariners,+175,-222,1,2
11 Aug 2021,,Arizona Diamondbacks,San Francisco Giants,+235,-312,2,7
11 Aug 2021,,Toronto Blue Jays,Los Angeles Angels,-192,+160,10,2
11 Aug 2021,,Milwaukee Brewers,Chicago Cubs,-286,+220,10,0
11 Aug 2021,,Cincinnati Reds,Atlanta Braves,+100,-132,6,8
11 Aug 2021,,Athletics,Cleveland Guardians,-167,+145,6,3
11 Aug 2021,,Tampa Bay Rays,Boston Red Sox,-111,-120,8,20
11 Aug 2021,,Detroit Tigers,Baltimore Orioles,-120,-111,5,2
11 Aug 2021,,Los Angeles Dodgers,Philadelphia Phillies,-135,+104,8,2
11 Aug 2021,,St.Louis Cardinals,Pittsburgh Pirates,-182,+150,4,0
11 Aug 2021,,Miami Marlins,San Diego Padres,+135,-167,7,0
11 Aug 2021,,Washington Nationals,New York Mets,,,7,8
11 Aug 2021,,Colorado Rockies,Houston Astros,+215,-270,1,5
11 Aug 2021,,New York Yankees,Kansas City Royals,-141,+110,5,2
11 Aug 2021,,Chicago White Sox,Minnesota Twins,-152,+120,0,1
10 Aug 2021,,Miami Marlins,San Diego Padres,+210,-263,5,6
10 Aug 2021,,Texas Rangers,Seattle Mariners,+179,-227,5,4
10 Aug 2021,,Toronto Blue Jays,Los Angeles Angels,-182,+150,4,0
10 Aug 2021,,Arizona Diamondbacks,San Francisco Giants,+210,-250,7,8
10 Aug 2021,,Chicago White Sox,Minnesota Twins,-167,+135,3,4
10 Aug 2021,,Colorado Rockies,Houston Astros,+160,-192,0,5
10 Aug 2021,,New York Yankees,Kansas City Royals,-156,+125,4,8
10 Aug 2021,,Milwaukee Brewers,Chicago Cubs,-161,+129,6,3
10 Aug 2021,,Cincinnati Reds,Atlanta Braves,-105,-125,2,3
10 Aug 2021,,Athletics,Cleveland Guardians,-152,+120,4,3
10 Aug 2021,,Tampa Bay Rays,Boston Red Sox,+100,-132,8,4
10 Aug 2021,,Detroit Tigers,Baltimore Orioles,-120,+100,9,4
10 Aug 2021,,Los Angeles Dodgers,Philadelphia Phillies,-156,+125,5,0
10 Aug 2021,,St.Louis Cardinals,Pittsburgh Pirates,-141,+110,4,1
10 Aug 2021,,Los Angeles Angels,Toronto Blue Jays,+145,-175,6,3
10 Aug 2021,,Milwaukee Brewers,Chicago Cubs,,,4,2
09 Aug 2021,,Miami Marlins,San Diego Padres,+215,-270,3,8
09 Aug 2021,,Chicago White Sox,Minnesota Twins,-233,+185,11,1
09 Aug 2021,,New York Yankees,Kansas City Royals,-175,+145,8,6
09 Aug 2021,,Cincinnati Reds,Cleveland Guardians,-185,+154,3,9
08 Aug 2021,,Chicago White Sox,Chicago Cubs,-182,+150,9,3
08 Aug 2021,,Arizona Diamondbacks,San Diego Padres,+185,-233,0,2
08 Aug 2021,,Los Angeles Angels,Los Angeles Dodgers,+270,-370,2,8
08 Aug 2021,,Texas Rangers,Athletics,+220,-286,3,6
08 Aug 2021,,Miami Marlins,Colorado Rockies,+145,-175,8,13
08 Aug 2021,,Kansas City Royals,St.Louis Cardinals,+110,-141,6,5
08 Aug 2021,,Minnesota Twins,Houston Astros,+154,-185,7,5
08 Aug 2021,,San Francisco Giants,Milwaukee Brewers,-111,-120,5,4
08 Aug 2021,,Washington Nationals,Atlanta Braves,+175,-222,4,5
08 Aug 2021,,Pittsburgh Pirates,Cincinnati Reds,+215,-270,2,3
08 Aug 2021,,Detroit Tigers,Cleveland Guardians,+135,-156,5,7
08 Aug 2021,,Boston Red Sox,Toronto Blue Jays,+165,-200,8,9
08 Aug 2021,,Tampa Bay Rays,Baltimore Orioles,-185,+154,9,6
08 Aug 2021,,New York Mets,Philadelphia Phillies,+154,-185,0,3
08 Aug 2021,,Seattle Mariners,New York Yankees,+110,-141,2,0
07 Aug 2021,,Los Angeles Angels,Los Angeles Dodgers,+300,-400,3,5
07 Aug 2021,,Arizona Diamondbacks,San Diego Padres,+250,-333,2,6
07 Aug 2021,,Miami Marlins,Colorado Rockies,+145,-175,4,7
07 Aug 2021,,Washington Nationals,Atlanta Braves,+215,-270,3,2
07 Aug 2021,,Kansas City Royals,St.Louis Cardinals,+129,-161,2,5
07 Aug 2021,,Pittsburgh Pirates,Cincinnati Reds,+175,-222,3,11
07 Aug 2021,,Detroit Tigers,Cleveland Guardians,+125,-156,2,1
07 Aug 2021,,Minnesota Twins,Houston Astros,+204,-250,0,4
07 Aug 2021,,San Francisco Giants,Milwaukee Brewers,+165,-200,9,6
07 Aug 2021,,Boston Red Sox,Toronto Blue Jays,+140,-172,2,1
07 Aug 2021,,Tampa Bay Rays,Baltimore Orioles,-244,+195,12,3
07 Aug 2021,,New York Mets,Philadelphia Phillies,-105,-125,3,5
07 Aug 2021,,Texas Rangers,Athletics,+200,-250,3,12
07 Aug 2021,,Boston Red Sox,Toronto Blue Jays,+165,-200,0,1
07 Aug 2021,,Chicago White Sox,Chicago Cubs,-213,+170,4,0
07 Aug 2021,,Seattle Mariners,New York Yankees,+170,-213,4,5
06 Aug 2021,,Arizona Diamondbacks,San Diego Padres,+190,-238,8,5
06 Aug 2021,,Los Angeles Angels,Los Angeles Dodgers,+179,-227,4,3
06 Aug 2021,,Texas Rangers,Athletics,+260,-345,1,4
06 Aug 2021,,Miami Marlins,Colorado Rockies,+145,-175,2,14
06 Aug 2021,,Kansas City Royals,St.Louis Cardinals,+154,-185,2,4
06 Aug 2021,,Minnesota Twins,Houston Astros,+175,-222,5,4
06 Aug 2021,,San Francisco Giants,Milwaukee Brewers,+125,-156,1,2
06 Aug 2021,,Washington Nationals,Atlanta Braves,+179,-227,4,8
06 Aug 2021,,Pittsburgh Pirates,Cincinnati Reds,+165,-200,0,10
06 Aug 2021,,Detroit Tigers,Cleveland Guardians,+114,-147,1,6
06 Aug 2021,,Boston Red Sox,Toronto Blue Jays,+125,-156,4,12
06 Aug 2021,,Tampa Bay Rays,Baltimore Orioles,-156,+125,10,6
06 Aug 2021,,New York Mets,Philadelphia Phillies,-105,-125,2,4
06 Aug 2021,,Seattle Mariners,New York Yankees,+145,-175,2,3
06 Aug 2021,,Chicago White Sox,Chicago Cubs,-222,+175,8,6
05 Aug 2021,,Atlanta Braves,St.Louis Cardinals,-125,-105,8,4
05 Aug 2021,,Kansas City Royals,Chicago White Sox,+170,-213,3,2
05 Aug 2021,,Minnesota Twins,Houston Astros,+195,-244,5,3
05 Aug 2021,,Pittsburgh Pirates,Cincinnati Reds,+200,-250,4,7
05 Aug 2021,,Cleveland Guardians,Toronto Blue Jays,+170,-213,0,3
05 Aug 2021,,Seattle Mariners,New York Yankees,+175,-222,3,5
05 Aug 2021,,Philadelphia Phillies,Washington Nationals,-156,+125,7,6
05 Aug 2021,,San Francisco Giants,Arizona Diamondbacks,-172,+140,5,4
05 Aug 2021,,Chicago Cubs,Colorado Rockies,+125,-156,5,6
05 Aug 2021,,Los Angeles Angels,Texas Rangers,-120,-111,5,0
05 Aug 2021,,Boston Red Sox,Detroit Tigers,-135,+104,1,8
05 Aug 2021,,New York Mets,Miami Marlins,-135,+104,2,4
04 Aug 2021,,San Francisco Giants,Arizona Diamondbacks,-200,+165,7,1
04 Aug 2021,,Houston Astros,Los Angeles Dodgers,+195,-244,5,7
04 Aug 2021,,Chicago Cubs,Colorado Rockies,+160,-192,3,2
04 Aug 2021,,Atlanta Braves,St.Louis Cardinals,-120,-111,7,4
04 Aug 2021,,Kansas City Royals,Chicago White Sox,+235,-312,9,1
04 Aug 2021,,Los Angeles Angels,Texas Rangers,-185,+154,2,1
04 Aug 2021,,Boston Red Sox,Detroit Tigers,-156,+125,4,1
04 Aug 2021,,New York Mets,Miami Marlins,-167,+135,5,3
04 Aug 2021,,Cleveland Guardians,Toronto Blue Jays,+175,-222,6,8
04 Aug 2021,,Baltimore Orioles,New York Yankees,+229,-303,3,10
04 Aug 2021,,Philadelphia Phillies,Washington Nationals,-111,-120,9,5
04 Aug 2021,,San Diego Padres,Athletics,+100,-132,4,5
04 Aug 2021,,Pittsburgh Pirates,Milwaukee Brewers,+220,-286,2,4
04 Aug 2021,,Seattle Mariners,Tampa Bay Rays,+135,-167,3,4
04 Aug 2021,,Minnesota Twins,Cincinnati Reds,+204,-250,5,6
03 Aug 2021,,Houston Astros,Los Angeles Dodgers,+150,-182,3,0
03 Aug 2021,,San Francisco Giants,Arizona Diamondbacks,-185,+154,1,3
03 Aug 2021,,Chicago Cubs,Colorado Rockies,+120,-152,6,13
03 Aug 2021,,Atlanta Braves,St.Louis Cardinals,-147,+114,6,1
03 Aug 2021,,Kansas City Royals,Chicago White Sox,+210,-263,1,7
03 Aug 2021,,Pittsburgh Pirates,Milwaukee Brewers,+200,-250,8,5
03 Aug 2021,,Los Angeles Angels,Texas Rangers,-135,+104,11,3
03 Aug 2021,,Boston Red Sox,Detroit Tigers,-156,+125,2,4
03 Aug 2021,,Minnesota Twins,Cincinnati Reds,+114,-147,7,5
03 Aug 2021,,New York Mets,Miami Marlins,-200,+165,4,5
03 Aug 2021,,Seattle Mariners,Tampa Bay Rays,+135,-167,4,2
03 Aug 2021,,Cleveland Guardians,Toronto Blue Jays,+175,-222,2,7
03 Aug 2021,,Baltimore Orioles,New York Yankees,+204,-250,1,13
03 Aug 2021,,Philadelphia Phillies,Washington Nationals,-185,+154,5,4
02 Aug 2021,,San Francisco Giants,Arizona Diamondbacks,-213,+170,11,8
02 Aug 2021,,Pittsburgh Pirates,Milwaukee Brewers,+175,-222,2,6
02 Aug 2021,,Los Angeles Angels,Texas Rangers,-111,-120,1,4
02 Aug 2021,,New York Mets,Miami Marlins,-172,+140,3,6
02 Aug 2021,,Seattle Mariners,Tampa Bay Rays,+175,-222,8,2
02 Aug 2021,,Baltimore Orioles,New York Yankees,+229,-303,7,1
02 Aug 2021,,Philadelphia Phillies,Washington Nationals,-132,+100,7,5
02 Aug 2021,,Cleveland Guardians,Toronto Blue Jays,+215,-270,5,2
01 Aug 2021,,Boston Red Sox,Tampa Bay Rays,+135,-167,2,3
01 Aug 2021,,Los Angeles Dodgers,Arizona Diamondbacks,-263,+210,13,0
01 Aug 2021,,Colorado Rockies,San Diego Padres,+135,-167,1,8
01 Aug 2021,,Athletics,Los Angeles Angels,-111,-120,8,3
01 Aug 2021,,Houston Astros,San Francisco Giants,+100,-132,3,5
01 Aug 2021,,Seattle Mariners,Texas Rangers,-156,+125,3,4
01 Aug 2021,,Minnesota Twins,St.Louis Cardinals,+135,-167,3,7
01 Aug 2021,,Cleveland Guardians,Chicago White Sox,+145,-175,1,2
01 Aug 2021,,Milwaukee Brewers,Atlanta Braves,+145,-175,2,1
01 Aug 2021,,Baltimore Orioles,Detroit Tigers,+125,-156,2,6
01 Aug 2021,,Cincinnati Reds,New York Mets,+165,-200,7,1
01 Aug 2021,,New York Yankees,Miami Marlins,-172,+140,3,1
01 Aug 2021,,Kansas City Royals,Toronto Blue Jays,+215,-270,1,5
01 Aug 2021,,Chicago Cubs,Washington Nationals,-111,-120,5,6
01 Aug 2021,,Philadelphia Phillies,Pittsburgh Pirates,-167,+135,15,4
31 Jul 2021,,Colorado Rockies,San Diego Padres,+175,-222,5,3
31 Jul 2021,,Los Angeles Dodgers,Arizona Diamondbacks,-182,+150,8,3
31 Jul 2021,,Milwaukee Brewers,Atlanta Braves,-152,+120,1,8
31 Jul 2021,,Minnesota Twins,St.Louis Cardinals,+104,-135,8,1
31 Jul 2021,,Cleveland Guardians,Chicago White Sox,+129,-161,12,11
31 Jul 2021,,Cincinnati Reds,New York Mets,+104,-135,4,5
31 Jul 2021,,Seattle Mariners,Texas Rangers,-147,+114,4,5
31 Jul 2021,,Chicago Cubs,Washington Nationals,+100,-132,6,3
31 Jul 2021,,Philadelphia Phillies,Pittsburgh Pirates,-200,+165,2,3
31 Jul 2021,,Baltimore Orioles,Detroit Tigers,-111,-120,5,2
31 Jul 2021,,Boston Red Sox,Tampa Bay Rays,-111,-120,5,9
31 Jul 2021,,New York Yankees,Miami Marlins,-147,+114,4,2
31 Jul 2021,,Athletics,Los Angeles Angels,-152,+120,0,1
31 Jul 2021,,Houston Astros,San Francisco Giants,-105,-125,6,8
31 Jul 2021,,Kansas City Royals,Toronto Blue Jays,+215,-270,0,4
30 Jul 2021,,Colorado Rockies,San Diego Padres,+175,-222,9,4
30 Jul 2021,,Houston Astros,San Francisco Giants,+104,-135,9,6
30 Jul 2021,,Los Angeles Dodgers,Arizona Diamondbacks,-213,+170,5,6
30 Jul 2021,,Athletics,Los Angeles Angels,-120,-111,2,0
30 Jul 2021,,Minnesota Twins,St.Louis Cardinals,+129,-161,1,5
30 Jul 2021,,Cleveland Guardians,Chicago White Sox,+210,-263,4,6
30 Jul 2021,,Seattle Mariners,Texas Rangers,-167,+135,9,5
30 Jul 2021,,Milwaukee Brewers,Atlanta Braves,-156,+125,9,5
30 Jul 2021,,Baltimore Orioles,Detroit Tigers,+129,-161,4,3
30 Jul 2021,,Boston Red Sox,Tampa Bay Rays,+114,-147,3,7
30 Jul 2021,,Cincinnati Reds,New York Mets,+114,-147,6,2
30 Jul 2021,,New York Yankees,Miami Marlins,-182,+150,3,1
30 Jul 2021,,Kansas City Royals,Toronto Blue Jays,+200,-250,4,6
30 Jul 2021,,Chicago Cubs,Washington Nationals,+110,-141,3,4
30 Jul 2021,,Philadelphia Phillies,Pittsburgh Pirates,-141,+110,0,7
29 Jul 2021,,Colorado Rockies,San Diego Padres,+235,-312,0,3
29 Jul 2021,,Athletics,Los Angeles Angels,-161,+129,4,0
29 Jul 2021,,Baltimore Orioles,Detroit Tigers,+129,-161,2,6
29 Jul 2021,,Toronto Blue Jays,Boston Red Sox,-105,-125,13,1
29 Jul 2021,,Milwaukee Brewers,Pittsburgh Pirates,-222,+175,12,0
29 Jul 2021,,Los Angeles Dodgers,San Francisco Giants,-125,-105,0,5
29 Jul 2021,,Washington Nationals,Philadelphia Phillies,+129,-161,8,11
29 Jul 2021,,Cincinnati Reds,Chicago Cubs,-147,+114,7,4
29 Jul 2021,,Chicago White Sox,Kansas City Royals,-185,+154,0,5
29 Jul 2021,,New York Yankees,Tampa Bay Rays,-135,+104,0,14
29 Jul 2021,,Atlanta Braves,New York Mets,+104,-135,6,3
28 Jul 2021,,Colorado Rockies,Los Angeles Angels,+179,-227,7,8
28 Jul 2021,,Arizona Diamondbacks,Texas Rangers,+100,-132,3,2
28 Jul 2021,,Cincinnati Reds,Chicago Cubs,-125,-105,8,2
28 Jul 2021,,Miami Marlins,Baltimore Orioles,+110,-141,7,8
28 Jul 2021,,Milwaukee Brewers,Pittsburgh Pirates,-156,+125,7,3
28 Jul 2021,,Toronto Blue Jays,Boston Red Sox,,,4,1
27 Jul 2021,,Athletics,San Diego Padres,+135,-167,4,7
27 Jul 2021,,Houston Astros,Seattle Mariners,-172,+140,8,6
27 Jul 2021,,Los Angeles Dodgers,San Francisco Giants,-132,+100,1,2
27 Jul 2021,,Colorado Rockies,Los Angeles Angels,+114,-147,12,3
27 Jul 2021,,Chicago White Sox,Kansas City Royals,-156,+125,5,3
27 Jul 2021,,Detroit Tigers,Minnesota Twins,+165,-200,6,5
27 Jul 2021,,Arizona Diamondbacks,Texas Rangers,+125,-156,4,5
27 Jul 2021,,Cincinnati Reds,Chicago Cubs,+145,-175,7,4
27 Jul 2021,,Atlanta Braves,New York Mets,-156,+125,12,5
27 Jul 2021,,New York Yankees,Tampa Bay Rays,+120,-152,4,3
27 Jul 2021,,St.Louis Cardinals,Cleveland Guardians,-125,-105,4,2
27 Jul 2021,,Miami Marlins,Baltimore Orioles,-135,+104,7,3
27 Jul 2021,,Milwaukee Brewers,Pittsburgh Pirates,-161,+129,9,0
27 Jul 2021,,Washington Nationals,Philadelphia Phillies,+100,-132,6,4
26 Jul 2021,,Houston Astros,Seattle Mariners,-182,+150,8,11
26 Jul 2021,,Colorado Rockies,Los Angeles Angels,+129,-161,2,6
26 Jul 2021,,Atlanta Braves,New York Mets,,,0,1
26 Jul 2021,,Chicago White Sox,Kansas City Royals,-125,-105,3,4
26 Jul 2021,,Detroit Tigers,Minnesota Twins,+145,-175,5,6
26 Jul 2021,,Cincinnati Reds,Chicago Cubs,+114,-147,5,6
26 Jul 2021,,Toronto Blue Jays,Boston Red Sox,+120,-152,4,5
26 Jul 2021,,Washington Nationals,Philadelphia Phillies,+110,-141,5,6
26 Jul 2021,,Atlanta Braves,New York Mets,+160,-192,2,0
25 Jul 2021,,Chicago White Sox,Milwaukee Brewers,+135,-167,3,1
25 Jul 2021,,Athletics,Seattle Mariners,-141,+110,3,4
25 Jul 2021,,Colorado Rockies,Los Angeles Dodgers,+154,-185,2,3
25 Jul 2021,,Pittsburgh Pirates,San Francisco Giants,+175,-222,1,6
25 Jul 2021,,Arizona Diamondbacks,Chicago Cubs,+154,-185,1,5
25 Jul 2021,,Detroit Tigers,Kansas City Royals,-116,-116,1,6
25 Jul 2021,,Texas Rangers,Houston Astros,+215,-270,1,3
25 Jul 2021,,Los Angeles Angels,Minnesota Twins,+100,-132,6,2
25 Jul 2021,,New York Yankees,Boston Red Sox,+114,-147,4,5
25 Jul 2021,,St.Louis Cardinals,Cincinnati Reds,+145,-175,10,6
25 Jul 2021,,Tampa Bay Rays,Cleveland Guardians,-175,+145,2,3
25 Jul 2021,,San Diego Padres,Miami Marlins,-227,+179,3,9
25 Jul 2021,,Toronto Blue Jays,New York Mets,-125,-105,4,5
25 Jul 2021,,Atlanta Braves,Philadelphia Phillies,+140,-172,1,2
25 Jul 2021,,Washington Nationals,Baltimore Orioles,-120,-111,4,5
24 Jul 2021,,Colorado Rockies,Los Angeles Dodgers,+175,-222,0,1
24 Jul 2021,,Pittsburgh Pirates,San Francisco Giants,+229,-303,10,2
24 Jul 2021,,Chicago White Sox,Milwaukee Brewers,+104,-135,1,6
24 Jul 2021,,Detroit Tigers,Kansas City Royals,+114,-147,8,9
24 Jul 2021,,Texas Rangers,Houston Astros,+179,-227,1,4
24 Jul 2021,,Los Angeles Angels,Minnesota Twins,+104,-135,2,1
24 Jul 2021,,Washington Nationals,Baltimore Orioles,-141,+110,3,5
24 Jul 2021,,San Diego Padres,Miami Marlins,-167,+135,2,3
24 Jul 2021,,Atlanta Braves,Philadelphia Phillies,+104,-135,15,3
24 Jul 2021,,New York Yankees,Boston Red Sox,+150,-182,4,3
24 Jul 2021,,Arizona Diamondbacks,Chicago Cubs,+150,-182,7,3
23 Jul 2021,,Athletics,Seattle Mariners,-132,+100,3,4
23 Jul 2021,,Colorado Rockies,Los Angeles Dodgers,+260,-345,9,6
23 Jul 2021,,Pittsburgh Pirates,San Francisco Giants,+165,-200,6,4
23 Jul 2021,,Chicago White Sox,Milwaukee Brewers,+104,-135,1,7
23 Jul 2021,,Detroit Tigers,Kansas City Royals,-111,-120,3,5
23 Jul 2021,,Texas Rangers,Houston Astros,+175,-222,3,7
23 Jul 2021,,Los Angeles Angels,Minnesota Twins,-116,-116,4,5
23 Jul 2021,,New York Yankees,Boston Red Sox,-111,-120,2,6
23 Jul 2021,,St.Louis Cardinals,Cincinnati Reds,+135,-167,5,6
23 Jul 2021,,Tampa Bay Rays,Cleveland Guardians,-132,+100,10,5
23 Jul 2021,,San Diego Padres,Miami Marlins,-152,+120,5,2
23 Jul 2021,,Toronto Blue Jays,New York Mets,-111,-120,0,3
23 Jul 2021,,Atlanta Braves,Philadelphia Phillies,+129,-161,1,5
23 Jul 2021,,Washington Nationals,Baltimore Orioles,-132,+100,1,6
23 Jul 2021,,Arizona Diamondbacks,Chicago Cubs,+110,-141,3,8
22 Jul 2021,,Athletics,Seattle Mariners,-152,+120,4,1
22 Jul 2021,,San Francisco Giants,Los Angeles Dodgers,+165,-200,5,3
22 Jul 2021,,Los Angeles Angels,Minnesota Twins,-105,-125,3,2
22 Jul 2021,,Chicago Cubs,St.Louis Cardinals,+100,-132,2,3
22 Jul 2021,,New York Yankees,Boston Red Sox,+129,-161,4,5
22 Jul 2021,,Tampa Bay Rays,Cleveland Guardians,-141,+110,5,4
22 Jul 2021,,San Diego Padres,Miami Marlins,-161,+129,3,2
22 Jul 2021,,Atlanta Braves,Philadelphia Phillies,-147,+114,7,2
22 Jul 2021,,Texas Rangers,Detroit Tigers,+114,-147,5,7
21 Jul 2021,,San Francisco Giants,Los Angeles Dodgers,+140,-172,4,2
21 Jul 2021,,Chicago Cubs,St.Louis Cardinals,+110,-141,2,3
21 Jul 2021,,Minnesota Twins,Chicago White Sox,+129,-161,7,2
21 Jul 2021,,Cleveland Guardians,Houston Astros,+220,-286,5,4
21 Jul 2021,,Texas Rangers,Detroit Tigers,+100,-132,2,4
21 Jul 2021,,Boston Red Sox,Toronto Blue Jays,+179,-227,7,4
21 Jul 2021,,Miami Marlins,Washington Nationals,+135,-167,3,1
21 Jul 2021,,Philadelphia Phillies,New York Yankees,-116,-116,5,6
21 Jul 2021,,Pittsburgh Pirates,Arizona Diamondbacks,+104,-135,4,6
21 Jul 2021,,Seattle Mariners,Colorado Rockies,+125,-156,3,6
21 Jul 2021,,Kansas City Royals,Milwaukee Brewers,+154,-185,6,3
21 Jul 2021,,New York Mets,Cincinnati Reds,-141,+110,7,0
21 Jul 2021,,San Diego Padres,Atlanta Braves,-125,-105,3,2
21 Jul 2021,,Baltimore Orioles,Tampa Bay Rays,+200,-250,4,5
20 Jul 2021,,San Francisco Giants,Los Angeles Dodgers,+120,-152,6,8
20 Jul 2021,,Pittsburgh Pirates,Arizona Diamondbacks,-116,-116,6,11
20 Jul 2021,,Seattle Mariners,Colorado Rockies,+154,-185,6,4
20 Jul 2021,,Chicago Cubs,St.Louis Cardinals,-111,-120,7,6
20 Jul 2021,,Minnesota Twins,Chicago White Sox,+114,-147,5,9
20 Jul 2021,,Cleveland Guardians,Houston Astros,+185,-233,3,9
20 Jul 2021,,San Diego Padres,Atlanta Braves,-175,+145,1,2
20 Jul 2021,,Baltimore Orioles,Tampa Bay Rays,+170,-213,3,9
20 Jul 2021,,New York Mets,Cincinnati Reds,+125,-156,3,4
20 Jul 2021,,Texas Rangers,Detroit Tigers,-105,-125,1,4
20 Jul 2021,,Miami Marlins,Washington Nationals,-116,-116,3,6
20 Jul 2021,,Philadelphia Phillies,New York Yankees,-141,+110,4,6
20 Jul 2021,,Kansas City Royals,Milwaukee Brewers,+135,-167,5,2
20 Jul 2021,,Los Angeles Angels,Athletics,+129,-161,0,6
19 Jul 2021,,San Francisco Giants,Los Angeles Dodgers,+104,-135,7,2
19 Jul 2021,,Pittsburgh Pirates,Arizona Diamondbacks,-105,-125,2,4
19 Jul 2021,,Los Angeles Angels,Athletics,-105,-125,1,4
19 Jul 2021,,Chicago Cubs,St.Louis Cardinals,-125,-105,3,8
19 Jul 2021,,Cleveland Guardians,Houston Astros,+195,-244,3,4
19 Jul 2021,,Baltimore Orioles,Tampa Bay Rays,+229,-303,6,1
19 Jul 2021,,New York Mets,Cincinnati Reds,-111,-120,15,11
19 Jul 2021,,Texas Rangers,Detroit Tigers,-111,-120,0,14
19 Jul 2021,,Boston Red Sox,Toronto Blue Jays,+104,-135,13,4
19 Jul 2021,,Miami Marlins,Washington Nationals,+114,-147,1,18
19 Jul 2021,,Minnesota Twins,Chicago White Sox,+200,-250,3,2
18 Jul 2021,,Boston Red Sox,New York Yankees,+100,-132,1,9
18 Jul 2021,,Chicago Cubs,Arizona Diamondbacks,-125,-105,4,6
18 Jul 2021,,Cleveland Guardians,Athletics,+145,-175,4,2
18 Jul 2021,,Seattle Mariners,Los Angeles Angels,+114,-147,7,4
18 Jul 2021,,Texas Rangers,Toronto Blue Jays,+235,-312,0,10
18 Jul 2021,,Los Angeles Dodgers,Colorado Rockies,-161,+129,5,6
18 Jul 2021,,San Diego Padres,Washington Nationals,-111,-111,7,8
18 Jul 2021,,San Francisco Giants,St.Louis Cardinals,-125,-105,1,2
18 Jul 2021,,Baltimore Orioles,Kansas City Royals,+125,-156,5,0
18 Jul 2021,,Houston Astros,Chicago White Sox,+114,-147,0,4
18 Jul 2021,,Miami Marlins,Philadelphia Phillies,+204,-250,4,7
18 Jul 2021,,Tampa Bay Rays,Atlanta Braves,-105,-125,7,5
18 Jul 2021,,Milwaukee Brewers,Cincinnati Reds,-125,-105,8,0
18 Jul 2021,,Minnesota Twins,Detroit Tigers,-135,+104,0,7
18 Jul 2021,,Texas Rangers,Toronto Blue Jays,+195,-244,0,5
18 Jul 2021,,Miami Marlins,Philadelphia Phillies,,,2,4
18 Jul 2021,,New York Mets,Pittsburgh Pirates,-152,+120,7,6
18 Jul 2021,,San Diego Padres,Washington Nationals,,,10,4
17 Jul 2021,,Seattle Mariners,Los Angeles Angels,+114,-147,4,9
17 Jul 2021,,Los Angeles Dodgers,Colorado Rockies,-263,+210,9,2
17 Jul 2021,,Tampa Bay Rays,Atlanta Braves,-105,-125,0,9
17 Jul 2021,,Boston Red Sox,New York Yankees,+110,-141,1,3
17 Jul 2021,,Houston Astros,Chicago White Sox,-111,-120,1,10
17 Jul 2021,,San Francisco Giants,St.Louis Cardinals,-125,-105,1,3
17 Jul 2021,,Baltimore Orioles,Kansas City Royals,+129,-161,8,4
17 Jul 2021,,Milwaukee Brewers,Cincinnati Reds,-147,+114,7,4
17 Jul 2021,,New York Mets,Pittsburgh Pirates,-175,+145,7,9
17 Jul 2021,,Chicago Cubs,Arizona Diamondbacks,-135,+104,4,2
17 Jul 2021,,Cleveland Guardians,Athletics,+150,-182,3,2
17 Jul 2021,,Minnesota Twins,Detroit Tigers,-141,+110,0,1
16 Jul 2021,,Chicago Cubs,Arizona Diamondbacks,-167,+135,5,1
16 Jul 2021,,Cleveland Guardians,Athletics,+165,-200,4,5
16 Jul 2021,,Seattle Mariners,Los Angeles Angels,+100,-120,6,5
16 Jul 2021,,Los Angeles Dodgers,Colorado Rockies,-286,+220,10,4
