season,date,home_team,away_team,home_win_pct,away_win_pct,avg_total,fd_total,ml_bet,ml_edge,ml_odds,ml_result,ou_bet,ou_edge,ou_result,actual_total,home_score,away_score
2021,2021-07-18,PHI,MIA,0.5967,0.4033,8.61,8.0,away,0.0858,215.0,LOSS,,,,6,4,2
2021,2021-07-18,CIN,MIL,0.3994,0.6006,8.52,7.5,away,0.0551,-120.0,WIN,,,,8,0,8
2021,2021-07-18,DET,MIN,0.4147,0.5853,9.88,10.5,,,,,,,,7,7,0
2021,2021-07-18,ATL,TBR,0.5212,0.4788,8.71,9.0,,,,,,,,12,5,7
2021,2021-07-18,CHW,HOU,0.6373,0.3627,9.24,8.0,home,0.0575,-138.0,WIN,,,,4,4,0
2021,2021-07-18,KCR,BAL,0.5788,0.4212,10.28,10.0,,,,,,,,5,0,5
2021,2021-07-18,STL,SFG,0.3311,0.6689,8.8,9.0,away,0.1234,-120.0,LOSS,,,,3,2,1
2021,2021-07-18,COL,LAD,0.2895,0.7105,9.33,11.5,away,0.0981,-158.0,LOSS,under,-2.17,WIN,11,6,5
2021,2021-07-18,LAA,SEA,0.5283,0.4717,9.05,8.5,,,,,,,,11,4,7
2021,2021-07-18,ARI,CHC,0.4278,0.5722,10.03,9.0,away,0.0352,-116.0,LOSS,,,,10,6,4
2021,2021-07-18,NYY,BOS,0.5278,0.4722,8.67,9.5,,,,,,,,10,9,1
2021,2021-07-19,WSN,MIA,0.5188,0.4812,9.68,9.5,,,,,,,,19,18,1
2021,2021-07-19,TOR,BOS,0.6273,0.3727,9.03,10.5,home,0.0583,-132.0,LOSS,,,,17,4,13
2021,2021-07-19,TBR,BAL,0.7092,0.2908,9.43,9.0,,,,,,,,7,1,6
2021,2021-07-19,CIN,NYM,0.4611,0.5389,9.14,11.0,away,0.0389,100.0,WIN,under,-1.86,LOSS,26,11,15
2021,2021-07-19,DET,TEX,0.581,0.419,9.32,9.0,home,0.0618,-108.0,WIN,,,,14,14,0
2021,2021-07-19,STL,CHC,0.5355,0.4645,9.36,8.5,home,0.0405,102.0,WIN,,,,11,8,3
2021,2021-07-19,ATH,LAA,0.5415,0.4585,8.71,8.0,,,,,,,,5,4,1
2021,2021-07-19,ARI,PIT,0.4135,0.5865,10.24,9.5,away,0.0963,104.0,LOSS,,,,6,4,2
2021,2021-07-19,LAD,SFG,0.5469,0.4531,8.37,8.0,,,,,,,,9,2,7
2021,2021-07-20,ATH,LAA,0.567,0.433,8.6,8.5,,,,,,,,6,6,0
2021,2021-07-20,MIL,KCR,0.7128,0.2872,8.99,9.0,home,0.0804,-172.0,LOSS,,,,7,2,5
2021,2021-07-20,NYY,PHI,0.5498,0.4502,8.82,9.0,home,0.0736,110.0,WIN,,,,10,6,4
2021,2021-07-20,WSN,MIA,0.5737,0.4263,10.04,9.0,home,0.0367,-116.0,WIN,,,,9,6,3
2021,2021-07-20,TBR,BAL,0.666,0.334,9.36,7.5,,,,,over,1.87,WIN,12,9,3
2021,2021-07-20,CIN,NYM,0.4405,0.5595,9.64,10.5,away,0.1321,134.0,LOSS,,,,7,4,3
2021,2021-07-20,DET,TEX,0.643,0.357,9.56,9.0,home,0.0975,-120.0,WIN,,,,5,4,1
2021,2021-07-20,ATL,SDP,0.4947,0.5053,10.04,9.0,home,0.0979,152.0,WIN,,,,3,2,1
2021,2021-07-20,CHW,MIN,0.6387,0.3613,9.04,9.5,home,0.0485,-144.0,WIN,,,,14,9,5
2021,2021-07-20,STL,CHC,0.5761,0.4239,9.33,9.0,home,0.0478,-112.0,LOSS,,,,13,6,7
2021,2021-07-20,COL,SEA,0.4739,0.5261,9.01,11.0,away,0.1415,160.0,WIN,under,-1.99,WIN,10,4,6
2021,2021-07-20,ARI,PIT,0.4159,0.5841,10.02,9.0,away,0.0649,-108.0,LOSS,,,,17,11,6
2021,2021-07-20,LAD,SFG,0.5178,0.4822,8.63,8.0,away,0.0358,124.0,LOSS,,,,14,8,6
2021,2021-07-21,TBR,BAL,0.661,0.339,9.48,9.0,,,,,,,,9,5,4
2021,2021-07-21,ATL,SDP,0.4717,0.5283,9.53,7.5,,,,,over,2.03,LOSS,5,2,3
2021,2021-07-21,CIN,NYM,0.4331,0.5669,9.64,10.5,,,,,,,,7,0,7
2021,2021-07-21,MIL,KCR,0.6835,0.3165,8.9,9.0,home,0.0307,-188.0,LOSS,,,,9,3,6
2021,2021-07-21,COL,SEA,0.4493,0.5507,9.14,11.0,away,0.1159,130.0,LOSS,under,-1.87,WIN,9,6,3
2021,2021-07-21,ARI,PIT,0.4439,0.5561,10.34,9.0,away,0.0931,116.0,LOSS,,,,10,6,4
2021,2021-07-21,NYY,PHI,0.5387,0.4613,8.81,10.0,home,0.0337,-102.0,WIN,,,,11,6,5
2021,2021-07-21,WSN,MIA,0.6094,0.3906,10.1,9.5,,,,,,,,4,1,3
2021,2021-07-21,TOR,BOS,0.5485,0.4515,9.45,10.5,away,0.0892,176.0,WIN,,,,11,4,7
2021,2021-07-21,DET,TEX,0.6599,0.3401,9.54,9.5,home,0.1104,-122.0,WIN,,,,6,4,2
2021,2021-07-21,CHW,MIN,0.6537,0.3463,9.19,8.5,home,0.0354,-162.0,LOSS,,,,9,2,7
2021,2021-07-21,STL,CHC,0.5515,0.4485,9.75,8.0,,,,,over,1.75,LOSS,5,3,2
2021,2021-07-21,LAD,SFG,0.5251,0.4749,8.84,8.5,away,0.0617,142.0,WIN,,,,6,2,4
2021,2021-07-22,DET,TEX,0.6896,0.3104,9.33,9.5,home,0.0961,-146.0,WIN,,,,12,7,5
2021,2021-07-22,PHI,ATL,0.5105,0.4895,9.19,8.5,home,0.06,122.0,LOSS,,,,9,2,7
2021,2021-07-22,BOS,NYY,0.4397,0.5603,8.9,9.5,away,0.1098,122.0,LOSS,,,,9,5,4
2021,2021-07-22,MIA,SDP,0.3138,0.6862,9.29,8.5,away,0.0799,-154.0,WIN,,,,5,2,3
2021,2021-07-22,STL,CHC,0.5788,0.4212,9.07,8.5,,,,,,,,5,3,2
2021,2021-07-22,MIN,LAA,0.5193,0.4807,8.9,9.0,,,,,,,,5,2,3
2021,2021-07-22,SEA,ATH,0.3963,0.6037,8.57,7.5,,,,,,,,5,1,4
2021,2021-07-22,LAD,SFG,0.485,0.515,8.58,8.0,away,0.1213,154.0,WIN,,,,8,3,5
2021,2021-07-23,CHC,ARI,0.4985,0.5015,9.75,10.0,away,0.0551,124.0,LOSS,,,,11,8,3
2021,2021-07-23,PHI,ATL,0.4722,0.5278,9.15,7.5,away,0.0968,132.0,LOSS,over,1.65,LOSS,6,5,1
2021,2021-07-23,BAL,WSN,0.3838,0.6162,10.97,10.5,away,0.0472,-132.0,LOSS,,,,7,6,1
2021,2021-07-23,MIA,SDP,0.3018,0.6982,9.23,8.0,away,0.1014,-148.0,WIN,,,,7,2,5
2021,2021-07-23,BOS,NYY,0.4548,0.5452,9.01,8.5,away,0.055,104.0,LOSS,,,,8,6,2
2021,2021-07-23,CIN,STL,0.4763,0.5237,9.45,9.5,away,0.1172,146.0,LOSS,,,,11,6,5
2021,2021-07-23,NYM,TOR,0.4556,0.5444,9.45,8.5,away,0.0394,-102.0,LOSS,,,,3,3,0
2021,2021-07-23,MIL,CHW,0.4713,0.5287,8.42,8.0,away,0.0525,110.0,LOSS,,,,8,7,1
2021,2021-07-23,MIN,LAA,0.4998,0.5002,9.02,9.5,,,,,,,,9,5,4
2021,2021-07-23,KCR,DET,0.3829,0.6171,9.23,10.5,away,0.1221,102.0,LOSS,,,,8,5,3
2021,2021-07-23,HOU,TEX,0.7222,0.2778,9.41,9.0,home,0.0448,-210.0,WIN,,,,10,7,3
2021,2021-07-23,SFG,PIT,0.698,0.302,9.26,8.5,home,0.0428,-190.0,LOSS,,,,10,4,6
2021,2021-07-23,SEA,ATH,0.4103,0.5897,8.53,7.5,away,0.0361,-124.0,LOSS,,,,7,4,3
2021,2021-07-23,LAD,COL,0.6789,0.3211,9.28,9.0,,,,,,,,15,6,9
2021,2021-07-24,CHC,ARI,0.5042,0.4958,9.7,11.0,away,0.0893,146.0,WIN,,,,10,3,7
2021,2021-07-24,BOS,NYY,0.4763,0.5237,8.76,9.0,away,0.1139,144.0,WIN,,,,7,3,4
2021,2021-07-24,PHI,ATL,0.4864,0.5136,8.99,10.0,away,0.0328,108.0,WIN,,,,18,3,15
2021,2021-07-24,MIA,SDP,0.3073,0.6927,8.83,8.5,away,0.0744,-162.0,LOSS,,,,5,3,2
2021,2021-07-24,BAL,WSN,0.3958,0.6042,10.96,10.5,away,0.0316,-134.0,LOSS,,,,8,5,3
2021,2021-07-24,KCR,DET,0.4168,0.5832,9.52,10.0,away,0.107,110.0,LOSS,,,,17,9,8
2021,2021-07-24,MIL,CHW,0.5012,0.4988,8.41,7.0,,,,,,,,7,6,1
2021,2021-07-24,MIN,LAA,0.5379,0.4621,8.98,9.0,,,,,,,,3,1,2
2021,2021-07-24,NYM,TOR,0.4614,0.5386,9.07,8.5,,,,,,,,13,3,10
2021,2021-07-24,HOU,TEX,0.738,0.262,9.45,8.0,home,0.0606,-210.0,WIN,,,,5,4,1
2021,2021-07-24,CIN,STL,0.4856,0.5144,9.6,9.0,away,0.1046,144.0,LOSS,,,,8,5,3
2021,2021-07-24,SFG,PIT,0.6672,0.3328,9.37,8.0,,,,,,,,12,2,10
2021,2021-07-24,LAD,COL,0.6462,0.3538,9.54,8.5,,,,,,,,1,1,0
2021,2021-07-24,SEA,ATH,0.4073,0.5927,8.52,7.5,away,0.0514,-118.0,LOSS,,,,9,5,4
2021,2021-07-25,BAL,WSN,0.4268,0.5732,10.47,10.5,away,0.054,-108.0,LOSS,,,,9,5,4
2021,2021-07-25,PHI,ATL,0.4408,0.5592,9.36,9.5,away,0.1592,150.0,LOSS,,,,3,2,1
2021,2021-07-25,NYM,TOR,0.4354,0.5646,9.41,9.5,,,,,,,,9,5,4
2021,2021-07-25,MIA,SDP,0.3245,0.6755,8.59,8.0,,,,,,,,12,9,3
2021,2021-07-25,BOS,NYY,0.4488,0.5512,8.8,10.5,away,0.0967,120.0,LOSS,under,-1.7,WIN,9,5,4
2021,2021-07-25,CIN,STL,0.4962,0.5038,9.62,10.0,away,0.0906,142.0,WIN,,,,16,6,10
2021,2021-07-25,MIN,LAA,0.5313,0.4687,8.76,10.0,,,,,,,,8,2,6
2021,2021-07-25,KCR,DET,0.4534,0.5466,9.73,10.0,,,,,,,,7,6,1
2021,2021-07-25,HOU,TEX,0.7181,0.2819,9.35,8.5,,,,,,,,4,3,1
2021,2021-07-25,CHC,ARI,0.4776,0.5224,9.85,9.0,away,0.1348,158.0,LOSS,,,,6,5,1
2021,2021-07-25,SFG,PIT,0.6416,0.3584,9.58,7.5,,,,,over,2.08,LOSS,7,6,1
2021,2021-07-25,SEA,ATH,0.4359,0.5641,8.37,8.5,,,,,,,,7,4,3
2021,2021-07-25,LAD,COL,0.6371,0.3629,9.23,8.5,,,,,,,,5,3,2
2021,2021-07-25,MIL,CHW,0.5504,0.4496,8.32,7.5,,,,,,,,4,1,3
2021,2021-07-26,NYM,ATL,0.457,0.543,8.98,6.5,away,0.1082,130.0,WIN,over,2.48,LOSS,2,0,2
2021,2021-07-26,PHI,WSN,0.4927,0.5073,10.07,9.5,away,0.0311,110.0,LOSS,,,,11,6,5
2021,2021-07-26,BOS,TOR,0.4882,0.5118,9.38,11.5,away,0.0573,120.0,LOSS,under,-2.12,WIN,9,5,4
2021,2021-07-26,CHC,CIN,0.4684,0.5316,9.71,8.5,away,0.0686,116.0,LOSS,,,,11,6,5
2021,2021-07-26,KCR,CHW,0.3821,0.6179,9.01,9.5,away,0.0643,-124.0,LOSS,,,,7,4,3
2021,2021-07-26,MIN,DET,0.5145,0.4855,9.41,10.0,away,0.079,146.0,LOSS,,,,11,6,5
2021,2021-07-26,LAA,COL,0.5001,0.4999,8.74,7.5,away,0.0613,128.0,LOSS,,,,8,6,2
2021,2021-07-26,SEA,HOU,0.3809,0.6191,8.78,8.5,,,,,,,,19,11,8
2021,2021-07-27,PIT,MIL,0.3199,0.6801,9.15,8.5,away,0.1306,-122.0,WIN,,,,9,0,9
2021,2021-07-27,BAL,MIA,0.5189,0.4811,8.86,9.0,home,0.0559,116.0,LOSS,,,,10,3,7
2021,2021-07-27,PHI,WSN,0.4833,0.5167,9.97,10.5,away,0.0359,108.0,WIN,,,,10,4,6
2021,2021-07-27,TBR,NYY,0.5242,0.4758,8.63,8.0,,,,,,,,7,3,4
2021,2021-07-27,NYM,ATL,0.4487,0.5513,8.02,9.0,,,,,,,,17,5,12
2021,2021-07-27,CHC,CIN,0.4639,0.5361,9.73,10.5,away,0.1263,144.0,WIN,,,,11,4,7
2021,2021-07-27,TEX,ARI,0.4137,0.5863,9.56,8.5,away,0.1318,120.0,LOSS,,,,9,5,4
2021,2021-07-27,MIN,DET,0.5528,0.4472,9.44,9.0,away,0.0684,164.0,WIN,,,,11,5,6
2021,2021-07-27,KCR,CHW,0.3964,0.6036,8.93,9.5,,,,,,,,8,3,5
2021,2021-07-27,LAA,COL,0.5225,0.4775,8.58,9.0,,,,,,,,15,3,12
2021,2021-07-27,SFG,LAD,0.5093,0.4907,8.63,8.5,,,,,,,,3,2,1
2021,2021-07-27,SDP,ATH,0.5056,0.4944,8.48,8.5,away,0.0634,132.0,LOSS,,,,11,7,4
2021,2021-07-27,SEA,HOU,0.4161,0.5839,9.39,8.0,,,,,,,,14,6,8
2021,2021-07-28,MIN,DET,0.5475,0.4525,9.58,10.0,,,,,,,,31,14,17
2021,2021-07-28,SEA,HOU,0.3957,0.6043,9.61,8.5,away,0.076,-112.0,WIN,,,,15,4,11
2021,2021-07-28,SDP,ATH,0.5405,0.4595,8.63,8.0,,,,,,,,14,4,10
2021,2021-07-28,BAL,MIA,0.44,0.56,8.74,10.0,away,0.0838,110.0,LOSS,,,,15,8,7
2021,2021-07-28,PIT,MIL,0.2869,0.7131,9.16,9.0,away,0.1163,-148.0,WIN,,,,10,3,7
2021,2021-07-28,NYM,ATL,0.3957,0.6043,8.47,7.5,away,0.137,114.0,LOSS,,,,3,2,1
2021,2021-07-28,TBR,NYY,0.5501,0.4499,8.52,9.0,,,,,,,,4,1,3
2021,2021-07-28,TEX,ARI,0.4394,0.5606,9.38,9.0,away,0.0606,100.0,WIN,,,,5,2,3
2021,2021-07-28,CHC,CIN,0.4418,0.5582,9.59,10.0,,,,,,,,10,2,8
2021,2021-07-28,KCR,CHW,0.4103,0.5897,9.06,10.0,,,,,,,,5,3,2
2021,2021-07-28,LAA,COL,0.4666,0.5334,8.92,9.0,away,0.1711,176.0,LOSS,,,,15,8,7
2021,2021-07-28,SFG,LAD,0.4939,0.5061,8.28,7.5,,,,,,,,8,0,8
2021,2021-07-29,NYM,ATL,0.4049,0.5951,8.17,8.5,away,0.1234,112.0,WIN,,,,9,3,6
2021,2021-07-29,TBR,NYY,0.5027,0.4973,8.35,7.5,,,,,,,,14,14,0
2021,2021-07-29,KCR,CHW,0.4331,0.5669,8.72,9.5,home,0.0543,164.0,WIN,,,,5,5,0
2021,2021-07-29,CHC,CIN,0.4129,0.5871,9.64,7.0,,,,,over,2.64,WIN,11,4,7
2021,2021-07-29,SFG,LAD,0.4591,0.5409,8.14,8.5,,,,,,,,5,5,0
2021,2021-07-29,PIT,MIL,0.2867,0.7133,9.15,8.0,away,0.0511,-196.0,WIN,,,,12,0,12
2021,2021-07-29,DET,BAL,0.5671,0.4329,10.53,10.0,,,,,,,,8,6,2
2021,2021-07-29,BOS,TOR,0.4784,0.5216,8.77,10.5,,,,,under,-1.73,LOSS,14,1,13
2021,2021-07-29,LAA,ATH,0.4332,0.5668,8.82,9.5,,,,,,,,4,0,4
2021,2021-07-29,SDP,COL,0.5521,0.4479,9.46,8.0,away,0.1494,235.0,LOSS,,,,3,3,0
2021,2021-07-30,PIT,PHI,0.3772,0.6228,9.72,9.0,away,0.0465,-136.0,LOSS,,,,7,7,0
2021,2021-07-30,TOR,KCR,0.6215,0.3785,9.02,10.0,away,0.0337,190.0,LOSS,,,,10,6,4
2021,2021-07-30,MIA,NYY,0.4505,0.5495,8.41,7.5,home,0.0373,142.0,LOSS,,,,4,1,3
2021,2021-07-30,TBR,BOS,0.6117,0.3883,8.7,9.0,home,0.0354,-136.0,WIN,,,,10,7,3
2021,2021-07-30,NYM,CIN,0.457,0.543,9.21,8.0,away,0.0843,118.0,WIN,,,,8,2,6
2021,2021-07-30,DET,BAL,0.5732,0.4268,10.45,9.0,,,,,,,,7,3,4
2021,2021-07-30,ATL,MIL,0.4541,0.5459,8.33,8.5,,,,,,,,14,5,9
2021,2021-07-30,TEX,SEA,0.3837,0.6163,9.08,7.5,,,,,over,1.58,WIN,14,5,9
2021,2021-07-30,STL,MIN,0.4856,0.5144,9.95,9.0,away,0.0758,128.0,LOSS,,,,6,5,1
2021,2021-07-30,LAA,ATH,0.4243,0.5757,8.68,8.5,away,0.0302,-120.0,WIN,,,,2,0,2
2021,2021-07-30,ARI,LAD,0.3032,0.6968,9.14,9.5,away,0.0301,-200.0,LOSS,,,,11,6,5
2021,2021-07-30,SFG,HOU,0.5059,0.4941,9.06,8.5,,,,,,,,15,6,9
2021,2021-07-30,SDP,COL,0.5684,0.4316,9.2,8.5,away,0.0557,166.0,WIN,,,,13,4,9
2021,2021-07-31,TOR,KCR,0.6337,0.3663,9.18,9.5,away,0.0307,198.0,LOSS,,,,4,4,0
2021,2021-07-31,SFG,HOU,0.4702,0.5298,9.39,8.5,,,,,,,,14,8,6
2021,2021-07-31,LAA,ATH,0.4201,0.5799,8.48,10.0,,,,,under,-1.52,WIN,1,1,0
2021,2021-07-31,TBR,BOS,0.6503,0.3497,8.68,8.5,home,0.109,-118.0,WIN,,,,14,9,5
2021,2021-07-31,MIA,NYY,0.4319,0.5681,8.24,7.5,,,,,,,,6,2,4
2021,2021-07-31,DET,BAL,0.5553,0.4447,10.22,9.5,,,,,,,,7,2,5
2021,2021-07-31,PIT,PHI,0.4241,0.5759,9.61,7.5,home,0.0335,156.0,WIN,over,2.11,LOSS,5,3,2
2021,2021-07-31,WSN,CHC,0.5825,0.4175,10.05,8.0,,,,,over,2.05,WIN,9,3,6
2021,2021-07-31,TEX,SEA,0.357,0.643,9.37,8.5,away,0.0667,-136.0,LOSS,,,,9,5,4
2021,2021-07-31,NYM,CIN,0.4496,0.5504,9.12,9.0,away,0.0696,108.0,LOSS,,,,9,5,4
2021,2021-07-31,STL,MIN,0.4954,0.5046,9.78,8.5,away,0.0459,118.0,WIN,,,,9,1,8
2021,2021-07-31,ATL,MIL,0.3898,0.6102,8.47,9.0,,,,,,,,9,8,1
2021,2021-07-31,ARI,LAD,0.3145,0.6855,9.07,9.5,away,0.0505,-174.0,WIN,,,,11,3,8
2021,2021-07-31,SDP,COL,0.5507,0.4493,9.27,7.0,away,0.0734,166.0,WIN,over,2.27,WIN,8,3,5
2021,2021-08-01,WSN,CHC,0.5784,0.4216,10.1,8.5,home,0.0501,-112.0,WIN,over,1.6,WIN,11,6,5
2021,2021-08-01,PIT,PHI,0.3987,0.6013,9.45,9.0,,,,,,,,19,4,15
2021,2021-08-01,TOR,KCR,0.6579,0.3421,8.7,8.5,,,,,,,,6,5,1
2021,2021-08-01,MIA,NYY,0.4003,0.5997,8.29,7.0,,,,,,,,4,1,3
2021,2021-08-01,DET,BAL,0.5295,0.4705,10.14,10.0,away,0.0468,136.0,LOSS,,,,8,6,2
2021,2021-08-01,NYM,CIN,0.4683,0.5317,9.2,8.5,away,0.138,154.0,WIN,,,,8,1,7
2021,2021-08-01,ATL,MIL,0.4418,0.5582,8.44,9.5,away,0.1517,146.0,WIN,,,,3,1,2
2021,2021-08-01,STL,MIN,0.4542,0.5458,9.87,8.0,away,0.1221,136.0,LOSS,over,1.87,WIN,10,7,3
2021,2021-08-01,TEX,SEA,0.3614,0.6386,9.36,8.5,away,0.0451,-146.0,LOSS,,,,7,4,3
2021,2021-08-01,SFG,HOU,0.4995,0.5005,9.52,8.5,,,,,,,,8,5,3
2021,2021-08-01,LAA,ATH,0.4176,0.5824,8.31,9.5,away,0.0774,-102.0,WIN,,,,11,3,8
2021,2021-08-01,SDP,COL,0.5303,0.4697,9.54,8.5,away,0.046,136.0,LOSS,,,,9,8,1
2021,2021-08-01,ARI,LAD,0.2687,0.7313,8.93,9.5,,,,,,,,13,0,13
2021,2021-08-01,TBR,BOS,0.6425,0.3575,8.9,9.0,,,,,,,,5,3,2
2021,2021-08-02,NYY,BAL,0.6543,0.3457,8.9,10.0,away,0.0332,220.0,WIN,,,,8,1,7
2021,2021-08-02,WSN,PHI,0.4695,0.5305,10.03,8.5,,,,,over,1.53,WIN,12,5,7
2021,2021-08-02,TBR,SEA,0.6435,0.3565,9.12,9.0,,,,,,,,10,2,8
2021,2021-08-02,MIA,NYM,0.4734,0.5266,8.12,7.5,home,0.0532,138.0,WIN,,,,9,6,3
2021,2021-08-02,TEX,LAA,0.4465,0.5535,8.6,8.5,away,0.0437,-104.0,LOSS,,,,5,4,1
2021,2021-08-02,MIL,PIT,0.7676,0.2324,9.36,9.0,home,0.0753,-225.0,WIN,,,,8,6,2
2021,2021-08-02,ARI,SFG,0.2799,0.7201,9.13,9.5,away,0.0427,-210.0,WIN,,,,19,8,11
2021,2021-08-03,WSN,PHI,0.46,0.54,10.09,8.0,home,0.0568,148.0,LOSS,over,2.09,WIN,9,4,5
2021,2021-08-03,NYY,BAL,0.6186,0.3814,8.88,10.5,away,0.0458,198.0,LOSS,under,-1.62,LOSS,14,13,1
2021,2021-08-03,TBR,SEA,0.6196,0.3804,9.25,8.0,,,,,,,,6,2,4
2021,2021-08-03,DET,BOS,0.4946,0.5054,9.67,10.0,home,0.0521,126.0,WIN,,,,6,4,2
2021,2021-08-03,MIA,NYM,0.4924,0.5076,8.32,8.5,home,0.1165,166.0,WIN,,,,9,5,4
2021,2021-08-03,CIN,MIN,0.5805,0.4195,10.06,9.0,,,,,,,,12,5,7
2021,2021-08-03,TEX,LAA,0.4731,0.5269,8.59,8.5,,,,,,,,14,3,11
2021,2021-08-03,MIL,PIT,0.7841,0.2159,9.42,9.0,home,0.0782,-240.0,LOSS,,,,13,5,8
2021,2021-08-03,CHW,KCR,0.6189,0.3811,8.6,9.0,away,0.0585,210.0,LOSS,,,,8,7,1
2021,2021-08-03,STL,ATL,0.3805,0.6195,9.08,9.0,away,0.062,-126.0,WIN,,,,7,1,6
2021,2021-08-03,COL,CHC,0.5678,0.4322,9.68,11.0,,,,,,,,19,13,6
2021,2021-08-03,ARI,SFG,0.292,0.708,9.53,9.5,away,0.0577,-186.0,LOSS,,,,4,3,1
2021,2021-08-03,ATH,SDP,0.5314,0.4686,8.66,8.5,away,0.0412,134.0,WIN,,,,9,1,8
2021,2021-08-03,LAD,HOU,0.5821,0.4179,9.44,8.5,,,,,,,,3,0,3
2021,2021-08-04,CIN,MIN,0.55,0.45,10.21,9.5,away,0.1221,205.0,LOSS,,,,11,6,5
2021,2021-08-04,TBR,SEA,0.6012,0.3988,9.04,8.0,,,,,,,,7,4,3
2021,2021-08-04,MIL,PIT,0.7191,0.2809,9.68,8.5,,,,,,,,6,4,2
2021,2021-08-04,ATH,SDP,0.4856,0.5144,8.76,8.0,,,,,,,,9,5,4
2021,2021-08-04,WSN,PHI,0.4388,0.5612,10.04,9.0,away,0.0612,100.0,WIN,,,,14,5,9
2021,2021-08-04,NYY,BAL,0.6715,0.3285,9.26,9.0,,,,,,,,13,10,3
2021,2021-08-04,MIA,NYM,0.4702,0.5298,8.04,7.5,home,0.0465,136.0,LOSS,,,,8,3,5
2021,2021-08-04,DET,BOS,0.4932,0.5068,9.49,9.0,home,0.0584,130.0,LOSS,,,,5,1,4
2021,2021-08-04,TEX,LAA,0.4216,0.5784,8.68,8.5,,,,,,,,3,1,2
2021,2021-08-04,CHW,KCR,0.6436,0.3564,8.71,8.5,away,0.0579,235.0,WIN,,,,10,1,9
2021,2021-08-04,STL,ATL,0.3546,0.6454,9.17,9.0,away,0.1308,-106.0,WIN,,,,11,4,7
2021,2021-08-04,COL,CHC,0.6126,0.3874,10.12,11.0,,,,,,,,5,2,3
2021,2021-08-04,ARI,SFG,0.2974,0.7026,9.53,8.5,away,0.0382,-198.0,WIN,,,,8,1,7
2021,2021-08-04,LAD,HOU,0.569,0.431,9.35,9.0,away,0.0838,188.0,LOSS,,,,12,7,5
2021,2021-08-05,MIA,NYM,0.4721,0.5279,8.04,8.0,,,,,,,,6,4,2
2021,2021-08-05,DET,BOS,0.4594,0.5406,9.43,10.0,,,,,,,,9,8,1
2021,2021-08-05,TEX,LAA,0.4143,0.5857,8.32,8.5,away,0.0665,-108.0,WIN,,,,5,0,5
2021,2021-08-05,COL,CHC,0.5919,0.4081,9.8,11.5,,,,,under,-1.7,WIN,11,6,5
2021,2021-08-05,ARI,SFG,0.2627,0.7373,9.59,9.0,away,0.1049,-172.0,WIN,,,,9,4,5
2021,2021-08-05,WSN,PHI,0.4007,0.5993,10.33,8.5,,,,,over,1.83,WIN,13,6,7
2021,2021-08-05,NYY,SEA,0.5804,0.4196,9.05,9.5,away,0.052,172.0,LOSS,,,,8,5,3
2021,2021-08-05,CIN,PIT,0.6689,0.3311,10.16,9.5,,,,,,,,11,7,4
2021,2021-08-05,CHW,KCR,0.5933,0.4067,8.68,9.5,away,0.0496,180.0,WIN,,,,5,2,3
2021,2021-08-05,HOU,MIN,0.5848,0.4152,10.55,9.5,away,0.0796,198.0,WIN,,,,8,3,5
2021,2021-08-05,STL,ATL,0.3467,0.6533,9.1,9.0,away,0.1078,-120.0,WIN,,,,12,4,8
2021,2021-08-06,CHC,CHW,0.3513,0.6487,9.22,8.5,,,,,,,,14,6,8
2021,2021-08-06,PHI,NYM,0.575,0.425,8.91,9.5,home,0.038,-116.0,WIN,,,,6,4,2
2021,2021-08-06,NYY,SEA,0.6193,0.3807,8.77,10.0,,,,,,,,5,3,2
2021,2021-08-06,BAL,TBR,0.2498,0.7502,9.23,10.0,away,0.1439,-154.0,WIN,,,,16,6,10
2021,2021-08-06,TOR,BOS,0.6728,0.3272,8.7,9.5,home,0.0665,-154.0,WIN,,,,16,12,4
2021,2021-08-06,CIN,PIT,0.6467,0.3533,10.11,9.5,,,,,,,,10,10,0
2021,2021-08-06,ATL,WSN,0.6306,0.3694,9.81,9.0,,,,,,,,12,8,4
2021,2021-08-06,HOU,MIN,0.5857,0.4143,10.46,9.0,away,0.0412,168.0,WIN,,,,9,4,5
2021,2021-08-06,MIL,SFG,0.5117,0.4883,8.74,8.0,away,0.0535,130.0,LOSS,,,,3,2,1
2021,2021-08-06,STL,KCR,0.4493,0.5507,9.16,8.0,away,0.1197,132.0,LOSS,,,,6,4,2
2021,2021-08-06,COL,MIA,0.5305,0.4695,8.56,9.5,away,0.0528,140.0,LOSS,,,,16,14,2
2021,2021-08-06,ATH,TEX,0.6592,0.3408,8.49,8.0,away,0.0668,265.0,LOSS,,,,5,4,1
2021,2021-08-06,LAD,LAA,0.6355,0.3645,8.19,8.5,,,,,,,,7,3,4
2021,2021-08-06,SDP,ARI,0.6794,0.3206,9.7,8.5,,,,,,,,13,5,8
2021,2021-08-07,NYY,SEA,0.6323,0.3677,8.61,10.0,,,,,,,,9,5,4
2021,2021-08-07,CHC,CHW,0.337,0.663,9.53,8.5,,,,,,,,4,0,4
2021,2021-08-07,ATH,TEX,0.6558,0.3442,8.2,8.5,,,,,,,,15,12,3
2021,2021-08-07,PHI,NYM,0.594,0.406,8.89,9.5,home,0.057,-116.0,WIN,,,,8,5,3
2021,2021-08-07,BAL,TBR,0.2773,0.7227,9.48,10.0,,,,,,,,15,3,12
