roi,win_rate,n_bets,threshold,w_comb_k_pct,seed
-4.040954815957018,0.5075445816186557,729,2.262999717070624,1.0,24331
-4.040954815957018,0.5075445816186557,729,2.263436037843729,1.0,24331
-4.040954815957018,0.5075445816186557,729,2.2630966568688686,1.0,24331
-4.051617205825914,0.5069551777434312,647,2.350045700642336,1.0,24331
-4.051617205825914,0.5069551777434312,647,2.351597788391071,1.0,24331
-4.051995596662105,0.5045045045045045,333,2.7640074416639324,1.0,24331
-4.052427411492684,0.507847533632287,892,2.1276535403363286,1.0,24331
-4.080442721108485,0.5076560659599529,849,2.157433483591519,1.0,24331
-4.094066315376626,0.5076201641266119,853,2.1548622606390815,1.0,24331
-4.099699644720532,0.5070785070785071,777,2.2096128241351654,1.0,24331
-4.105639544747143,0.5032894736842105,304,2.8091527052453755,1.0,24331
-4.115437710055503,0.5058139534883721,516,2.5136947952385826,1.0,24331
-4.1196442029148415,0.5032051282051282,312,2.7998178620978478,1.0,24331
-4.147438019129316,0.5031446540880503,318,2.7913425321573246,1.0,24331
-4.1852630056640105,0.5062111801242236,644,2.354412631685051,1.0,24331
-4.206122869711453,0.5069897483690587,1073,2.0162072902259593,1.0,24331
-4.224074724887069,0.5064599483204134,774,2.2147007408953296,1.0,24331
-4.225449368931778,0.5030674846625767,326,2.7778036883728,1.0,24331
-4.225610181320836,0.5067385444743935,742,2.255937121580909,1.0,24331
-4.230506050844232,0.5066803699897225,973,2.075118845226782,1.0,24331
-4.243087386119447,0.5056179775280899,623,2.376180991310579,1.0,24331
-4.282508675740616,0.5047984644913628,521,2.496859835391823,1.0,24331
-4.288751401431824,0.5051903114186851,578,2.422863953132969,1.0,24331
-4.300901080055397,0.504835589941973,517,2.512395638332195,1.0,24331
-4.3073371298208984,0.5029239766081871,342,2.7520450315101064,1.0,24331
-4.331067897952033,0.5028901734104047,346,2.744920377808295,1.0,24331
-4.344297356925045,0.5061262959472196,1061,2.0197310426532207,1.0,24331
-4.345050129051639,0.5028409090909091,352,2.7369849130675927,1.0,24331
-4.371068586025629,0.5045871559633027,545,2.464774916792945,1.0,24331
-4.384344036465478,0.5060465116279069,1075,2.014437507494778,1.0,24331
-4.385345158064215,0.5016501650165016,303,2.810898302709152,1.0,24331
-4.39654397684682,0.5048076923076923,624,2.372841300001273,1.0,24331
-4.398097977150889,0.504746835443038,632,2.368408421888408,1.0,24331
-4.4017057443432055,0.5016611295681063,301,2.814217108294371,1.0,24331
-4.409235817581507,0.505795574288725,949,2.092482650373189,1.0,24331
-4.425971218240992,0.5015974440894568,313,2.7989363769900306,1.0,24331
-4.4527647381885895,0.5042444821731749,589,2.4176297754880007,1.0,24331
-4.458946169483483,0.5043478260869565,575,2.4260854410829014,1.0,24331
-4.461173473818358,0.504302925989673,581,2.4200161141843264,1.0,24331
-4.4732061702605845,0.5055762081784386,1076,2.0133181159231937,1.0,24331
-4.475151305925331,0.5055555555555555,1080,2.0110117545241377,1.0,24331
-4.479281222590641,0.5038461538461538,520,2.506216181762965,1.0,24331
-4.490772915539681,0.5037453183520599,534,2.4736469396369314,1.0,24331
-4.513709054223233,0.5037735849056604,530,2.4797606236411625,1.0,24331
-4.5462131490548865,0.5036630036630036,546,2.4635023525264548,1.0,24331
-4.550791888479848,0.5031578947368421,475,2.5725095306153927,1.0,24331
-4.550791888479848,0.5031578947368421,475,2.571908238590112,1.0,24331
