game_date,home_team,away_team,snapshot_label,snapshot_logged_at,fd_home_ml,fd_away_ml,market_prob_home,market_prob_away,home_win,residual,home_bullpen_3d_pitches,away_bullpen_3d_pitches,home_lineup_vs_away_pitch_mix,away_lineup_vs_home_pitch_mix,home_team_base_runs_delta,away_team_base_runs_delta,home_away_density_altitude_delta,travel_fatigue,market_total_mismatch
2021-08-07,COL,MIA,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663,110.0,65.0,0.842802,0.529498,1.738809,1.767771,5.27,1.0,55.335
2021-08-07,SD,ARI,historical,,-330.0,265.0,0.736923,0.263077,1,0.263077,62.0,63.0,0.289377,-0.321539,1.995964,1.996728,-1.072,0.0,-8.576
2021-08-07,LAD,LAA,historical,,-375.0,300.0,0.759494,0.240506,1,0.240506,86.0,97.0,1.19135,-0.384445,1.643489,1.633463,0.356,0.0,3.026
2021-08-08,PHI,NYM,historical,,-154.0,130.0,0.582374,0.417626,1,0.417626,88.0,54.0,0.500008,0.298467,2.206945,0.914218,0.03,0.0,0.24
2021-08-08,NYY,SEA,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492,143.0,76.0,0.044387,0.122353,2.031738,2.419833,0.045,1.5,0.405
2021-08-08,BAL,TB,historical,,152.0,-180.0,0.381679,0.618321,0,-0.381679,37.0,40.0,-0.144855,0.64731,1.148412,2.589594,0.0,0.0,0.0
2021-08-08,TOR,BOS,historical,,-220.0,184.0,0.661304,0.338696,1,0.338696,53.0,92.0,0.675843,0.026362,2.326574,0.833562,0.24,0.0,2.28
2021-08-08,CIN,PIT,historical,,-250.0,205.0,0.685393,0.314607,1,0.314607,26.0,79.0,1.823014,0.502506,2.285455,1.3642,-0.232,0.0,-2.32
2021-08-08,ATL,WAS,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582,90.0,52.0,1.348668,0.401124,2.169844,1.942145,1.04,0.0,8.32
2021-08-08,MIL,SF,historical,,-116.0,-102.0,0.515397,0.484603,0,-0.515397,74.0,132.0,-0.493091,1.669673,2.431514,1.95568,0.62,1.0,5.58
2021-08-08,HOU,MIN,historical,,-184.0,154.0,0.622019,0.377981,0,-0.622019,82.0,121.0,0.699986,-0.648835,2.033505,1.802059,-0.794,0.0,-6.352
2021-08-08,STL,KC,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492,113.0,85.0,0.781441,-0.245037,1.541742,1.211031,-0.301,0.0,-3.01
2021-08-08,COL,MIA,historical,,-172.0,144.0,0.606755,0.393245,1,0.393245,131.0,68.0,0.555792,0.111325,2.018237,1.777659,5.27,1.0,57.97
2021-08-08,OAK,TEX,historical,,-290.0,235.0,0.713551,0.286449,1,0.286449,45.0,86.0,0.927032,-2.171882,2.106042,1.148372,-0.541,1.0,-4.5985
2021-08-08,SD,ARI,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018,49.0,76.0,0.41518,-0.806648,2.216087,1.80345,-1.072,0.0,-9.112
2021-08-08,LAD,LAA,historical,,-330.0,265.0,0.736923,0.263077,1,0.263077,58.0,87.0,1.469248,0.061643,1.880666,1.651688,0.356,0.0,3.026
2021-08-08,CHC,CHW,historical,,156.0,-186.0,0.375249,0.624751,0,-0.375249,82.0,80.0,-0.078506,1.149167,1.54453,1.795387,0.0,0.0,0.0
2021-08-09,KC,NYY,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245,101.0,144.0,-0.665413,-0.381034,1.413196,1.9244,0.686,0.5,6.517
2021-08-09,MIN,CHW,historical,,172.0,-205.0,0.353582,0.646418,0,-0.353582,133.0,74.0,-0.52403,0.670775,1.935773,1.865101,0.242,0.0,2.42
2021-08-09,SD,MIA,historical,,-255.0,210.0,0.690092,0.309908,1,0.309908,85.0,71.0,0.278549,0.331335,2.169432,1.828225,0.0,1.5,0.0
2021-08-10,TOR,LAA,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663,52.0,38.0,1.238642,0.507244,2.643117,1.392424,0.096,1.5,0.72
2021-08-10,PIT,STL,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485,67.0,75.0,-0.13475,0.183841,1.359763,1.445959,0.282,0.5,2.538
2021-08-10,PHI,LAD,historical,,126.0,-148.0,0.425766,0.574234,0,-0.425766,42.0,50.0,0.381045,1.029457,2.266786,2.304145,-0.47,1.5,-3.995
2021-08-10,BAL,DET,historical,,114.0,-134.0,0.449343,0.550657,0,-0.449343,41.0,105.0,0.263138,0.9218,1.208704,2.505659,-0.59,0.0,-5.9
2021-08-10,BOS,TB,historical,,-124.0,106.0,0.532788,0.467212,0,-0.532788,80.0,31.0,0.078939,1.046152,0.820421,2.890559,0.0,0.0,0.0
2021-08-10,ATL,CIN,historical,,-112.0,-104.0,0.508909,0.491091,1,0.491091,46.0,15.0,1.58507,1.461408,2.597203,2.287579,0.56,1.0,5.32
2021-08-10,HOU,COL,historical,,-184.0,154.0,0.622019,0.377981,1,0.377981,69.0,62.0,0.650307,1.381041,1.982607,2.675077,-5.237,0.5,-47.133
2021-08-10,KC,NYY,historical,,134.0,-158.0,0.411011,0.588989,1,0.588989,147.0,110.0,-0.456374,-0.601427,1.780736,2.119629,0.686,0.5,6.86
2021-08-10,MIN,CHW,historical,,132.0,-156.0,0.414293,0.585707,1,0.585707,82.0,42.0,-0.466175,1.542268,1.852103,2.048311,0.242,0.0,2.541
2021-08-10,SF,ARI,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018,71.0,41.0,1.114794,-0.281271,2.04718,1.778154,-1.072,0.0,-8.576
2021-08-10,SEA,TEX,historical,,-225.0,188.0,0.665982,0.334018,0,-0.665982,66.0,14.0,0.282287,-2.246513,1.858871,1.284835,-0.541,1.0,-4.0575
2021-08-10,SD,MIA,historical,,-240.0,198.0,0.677786,0.322214,1,0.322214,72.0,71.0,0.651863,0.463456,2.385933,1.79917,0.0,1.5,0.0
2021-08-11,MIN,CHW,historical,,148.0,-176.0,0.387379,0.612621,1,0.612621,87.0,56.0,-0.744124,1.02498,1.888046,1.921805,0.242,0.0,2.178
2021-08-11,HOU,COL,historical,,-260.0,215.0,0.694656,0.305344,1,0.305344,47.0,0.0,0.389096,1.170788,1.904439,2.092495,-5.237,0.5,-47.133
2021-08-11,KC,NYY,historical,,128.0,-152.0,0.42101,0.57899,0,-0.42101,148.0,87.0,-0.197078,-0.614698,1.91014,2.277563,0.686,0.5,6.86
2021-08-11,NYM,WAS,historical,,-230.0,190.0,0.669007,0.330993,1,0.330993,40.0,0.0,0.089916,0.937715,1.098271,1.999669,0.0,0.0,0.0
2021-08-11,SD,MIA,historical,,-164.0,138.0,0.596528,0.403472,0,-0.596528,74.0,84.0,1.218285,0.13847,2.435954,1.909167,0.0,1.5,0.0
2021-08-11,PIT,STL,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245,39.0,62.0,-0.308238,0.202965,1.372174,1.447592,0.282,0.5,2.538
2021-08-11,PHI,LAD,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485,0.0,46.0,0.844027,1.334715,2.173866,2.319807,-0.47,1.5,-4.7
2021-08-11,BAL,DET,historical,,100.0,-118.0,0.480176,0.519824,0,-0.480176,102.0,64.0,0.618954,1.175336,1.199777,2.700888,-0.59,0.0,-5.9
2021-08-11,BOS,TB,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779,82.0,52.0,0.042056,1.364925,0.81327,3.208416,0.0,0.0,0.0
2021-08-11,ATL,CIN,historical,,-126.0,108.0,0.536961,0.463039,1,0.463039,39.0,42.0,1.251981,1.650521,2.203789,2.193305,0.56,0.0,5.32
2021-08-11,CHC,MIL,historical,,220.0,-270.0,0.299838,0.700162,0,-0.299838,65.0,118.0,-0.179165,0.682146,1.880216,2.644902,-0.035,0.0,-0.3325
2021-08-11,LAA,TOR,historical,,158.0,-188.0,0.372555,0.627445,0,-0.372555,57.0,97.0,-0.28485,1.390087,1.300582,2.628256,-0.096,1.5,-0.912
2021-08-11,SF,ARI,historical,,-295.0,240.0,0.717454,0.282546,1,0.282546,50.0,66.0,1.470818,-0.221215,2.325124,1.895979,-1.072,0.0,-8.576
2021-08-11,SEA,TEX,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582,84.0,18.0,0.239436,-2.135087,1.66693,1.284398,-0.541,1.0,-4.328
2021-08-12,NYM,WAS,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663,36.0,0.0,0.109807,1.059889,1.164551,1.999669,0.0,0.0,0.0
2021-08-12,PIT,STL,historical,,114.0,-134.0,0.449343,0.550657,0,-0.449343,34.0,38.0,-0.982517,0.215706,1.345466,1.583365,0.282,0.5,2.538
2021-08-12,PHI,LAD,historical,,120.0,-142.0,0.436508,0.563492,1,0.563492,13.0,46.0,0.509353,1.114688,2.103977,2.226286,-0.47,1.5,-4.7
2021-08-12,CHC,MIL,historical,,188.0,-225.0,0.334018,0.665982,0,-0.334018,99.0,74.0,-0.557859,-0.37302,1.799937,2.677605,-0.035,0.0,-0.2975
2021-08-12,BAL,DET,historical,,-148.0,126.0,0.574234,0.425766,0,-0.574234,71.0,69.0,0.212724,0.658309,0.887611,1.994492,-0.59,0.0,-6.195
2021-08-12,BOS,TB,historical,,-108.0,-108.0,0.5,0.5,0,-0.5,43.0,52.0,0.703335,0.750033,1.594716,3.48011,0.0,0.0,0.0
2021-08-12,SEA,TEX,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018,36.0,102.0,0.194462,-1.930636,1.65565,1.183932,-0.541,1.0,-4.869
2021-08-12,ATL,CIN,historical,,-154.0,130.0,0.582374,0.417626,0,-0.582374,77.0,56.0,1.352241,1.857763,2.664572,2.180068,0.56,0.0,5.6
2021-08-12,CHW,NYY,historical,,-166.0,140.0,0.599639,0.400361,1,0.400361,98.0,107.0,1.220672,-0.384481,1.759124,2.285069,0.54,0.5,5.13
2021-08-12,LAA,TOR,historical,,116.0,-136.0,0.445485,0.554515,1,0.554515,38.0,59.0,-1.118709,1.169313,1.13557,2.947442,-0.096,1.5,-0.816
2021-08-12,ARI,SD,historical,,205.0,-245.0,0.315862,0.684138,1,0.684138,54.0,38.0,-0.300823,0.345207,1.914936,2.164366,1.072,0.0,9.648
2021-08-12,SF,COL,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352,63.0,51.0,1.421298,1.037836,2.395039,1.776092,-5.27,0.5,-39.525
2021-08-13,PHI,CIN,historical,,-174.0,146.0,0.609709,0.390291,0,-0.609709,25.0,75.0,0.484226,0.715619,1.785813,2.258512,-0.45,0.0,-3.825
2021-08-13,WAS,ATL,historical,,148.0,-174.0,0.388366,0.611634,0,-0.388366,11.0,144.0,0.782547,1.420676,1.984675,2.593427,-1.04,0.0,-9.36
2021-08-13,MIA,CHC,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779,78.0,99.0,0.934551,-0.765712,1.707809,1.855262,-0.585,1.5,-4.3875
2021-08-13,BOS,BAL,historical,,-290.0,235.0,0.713551,0.286449,1,0.286449,66.0,86.0,0.308918,0.28256,1.630973,0.834064,0.0,0.0,0.0
2021-08-13,NYM,LAD,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245,74.0,77.0,0.668845,0.960327,1.247264,2.312571,-0.5,1.5,-4.25
2021-08-13,TEX,OAK,historical,,142.0,-168.0,0.397296,0.602704,1,0.602704,114.0,100.0,-2.060131,0.760941,1.087346,2.565767,0.541,1.0,4.5985
2021-08-13,KC,STL,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508,50.0,117.0,-0.449895,0.413394,1.945751,1.705727,0.301,1.0,2.5585
2021-08-13,MIN,TB,historical,,140.0,-166.0,0.400361,0.599639,0,-0.400361,59.0,52.0,-0.267285,1.098734,1.554934,3.170107,0.827,1.5,7.8565
2021-08-13,LAA,HOU,historical,,110.0,-130.0,0.457256,0.542744,0,-0.457256,58.0,32.0,0.089191,0.358345,1.370261,1.670042,0.111,0.0,0.999
2021-08-13,ARI,SD,historical,,156.0,-186.0,0.375249,0.624751,1,0.624751,54.0,60.0,0.468427,0.521034,2.260576,2.238578,1.072,0.0,9.112
2021-08-13,SF,COL,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018,63.0,51.0,0.794064,0.916114,2.570597,1.788299,-5.27,0.5,-42.16
2021-08-13,SEA,TOR,historical,,140.0,-166.0,0.400361,0.599639,1,0.599639,36.0,70.0,0.301955,1.366908,1.545775,2.531563,-0.24,1.5,-2.16
2021-08-14,PHI,CIN,historical,,114.0,-134.0,0.449343,0.550657,1,0.550657,25.0,33.0,0.388224,1.589241,1.835654,2.313449,-0.45,0.0,-4.275
2021-08-14,BOS,BAL,historical,,-295.0,240.0,0.717454,0.282546,1,0.282546,23.0,67.0,0.421665,-0.460847,1.702305,0.759614,0.0,0.0,0.0
2021-08-14,WAS,ATL,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981,11.0,144.0,0.742257,1.347134,1.988582,2.357724,-1.04,0.0,-9.36
2021-08-14,MIA,CHC,historical,,-158.0,134.0,0.588989,0.411011,1,0.411011,30.0,151.0,1.011156,0.121722,2.28999,1.776399,-0.585,0.5,-4.3875
2021-08-14,TEX,OAK,historical,,190.0,-230.0,0.330993,0.669007,0,-0.330993,111.0,92.0,-1.853197,0.961852,1.30627,2.798025,0.541,1.0,4.869
2021-08-14,KC,STL,historical,,-116.0,-102.0,0.515397,0.484603,0,-0.515397,26.0,105.0,-0.476561,0.405916,1.733121,1.522609,0.301,0.0,3.01
2021-08-14,CHW,NYY,historical,,-134.0,114.0,0.550657,0.449343,0,-0.550657,91.0,48.0,1.10464,-0.23678,2.025127,2.637405,0.54,0.5,4.59
2021-08-14,NYM,LAD,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981,79.0,110.0,0.184384,0.891991,1.50546,2.382413,-0.5,1.5,-4.25
2021-08-14,MIN,TB,historical,,-110.0,-106.0,0.504452,0.495548,1,0.495548,34.0,45.0,-0.129308,1.085475,1.694816,3.332543,0.827,0.5,7.8565
2021-08-14,ARI,SD,historical,,190.0,-230.0,0.330993,0.669007,1,0.669007,33.0,57.0,0.034347,0.418595,2.00182,2.124897,1.072,0.0,9.648
2021-08-14,SF,COL,historical,,-205.0,172.0,0.646418,0.353582,0,-0.646418,61.0,83.0,1.423385,1.130715,2.413447,1.68963,-5.27,0.5,-44.795
2021-08-14,LAA,HOU,historical,,176.0,-210.0,0.348471,0.651529,0,-0.348471,48.0,42.0,-0.354744,0.171222,1.486562,1.586455,0.111,1.0,1.0545
2021-08-14,SEA,TOR,historical,,128.0,-152.0,0.42101,0.57899,1,0.57899,22.0,11.0,0.383694,1.187017,1.199047,2.394617,-0.24,1.5,-2.16
2021-08-15,WAS,ATL,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663,11.0,106.0,0.641716,1.40585,1.950985,2.456299,-1.04,0.0,-9.88
2021-08-15,PHI,CIN,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492,21.0,51.0,0.380701,2.036381,1.968597,2.235325,-0.45,0.0,-3.6
2021-08-15,PIT,MIL,historical,,172.0,-205.0,0.353582,0.646418,0,-0.353582,119.0,37.0,0.040844,0.868738,1.164408,2.732347,0.092,0.5,0.782
2021-08-15,MIA,CHC,historical,,-154.0,130.0,0.582374,0.417626,1,0.417626,50.0,147.0,0.815566,-0.076867,2.423871,1.744011,-0.585,0.5,-4.3875
2021-08-15,BOS,BAL,historical,,-320.0,260.0,0.732824,0.267176,1,0.267176,51.0,104.0,1.002764,0.193685,2.013077,0.465889,0.0,0.0,0.0
2021-08-15,KC,STL,historical,,104.0,-122.0,0.471458,0.528542,0,-0.471458,40.0,137.0,-0.613666,0.983229,1.91574,2.006199,0.301,0.0,3.01
2021-08-15,CHW,NYY,historical,,-172.0,144.0,0.606755,0.393245,0,-0.606755,91.0,63.0,1.482294,-0.121075,1.742551,2.674889,0.54,0.5,4.59
2021-08-15,MIN,TB,historical,,142.0,-168.0,0.397296,0.602704,1,0.602704,0.0,29.0,0.196321,0.924197,1.598485,2.873395,0.827,0.5,8.6835
2021-08-15,TEX,OAK,historical,,188.0,-225.0,0.334018,0.665982,1,0.665982,46.0,51.0,-1.623846,0.859487,1.250475,3.051127,0.541,1.0,4.5985
2021-08-15,SF,COL,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352,71.0,82.0,0.998418,0.864609,2.41725,1.767791,-5.27,0.5,-39.525
2021-08-15,LAA,HOU,historical,,168.0,-200.0,0.358852,0.641148,1,0.641148,110.0,32.0,-0.687423,0.563251,1.424512,1.652225,0.111,1.0,0.999
2021-08-15,ARI,SD,historical,,146.0,-174.0,0.390291,0.609709,0,-0.390291,18.0,57.0,0.243684,0.407392,2.081701,2.066028,1.072,0.0,10.184
2021-08-15,SEA,TOR,historical,,-104.0,-112.0,0.491091,0.508909,0,-0.491091,42.0,32.0,0.181884,0.523667,1.450225,2.339357,-0.24,1.5,-2.04
2021-08-15,NYM,LAD,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981,85.0,94.0,0.099062,0.540062,1.22062,2.061758,-0.5,1.5,-4.0
2021-08-16,NYY,LAA,historical,,-290.0,235.0,0.713551,0.286449,1,0.286449,95.0,118.0,-0.158599,-0.757514,2.560452,1.391438,-0.099,1.5,-0.8415
2021-08-16,MIA,ATL,historical,,138.0,-164.0,0.403472,0.596528,0,-0.403472,118.0,91.0,0.906538,1.357592,2.456006,2.570282,-1.04,0.0,-8.84
2021-08-16,TB,BAL,historical,,-275.0,225.0,0.704433,0.295567,1,0.295567,43.0,105.0,0.524358,0.327921,2.84826,0.445525,0.0,0.0,0.0
2021-08-16,CIN,CHC,historical,,-215.0,180.0,0.656489,0.343511,1,0.343511,49.0,176.0,1.000401,-0.459651,2.291216,1.535046,-0.105,0.5,-0.9975
2021-08-16,CHW,OAK,historical,,-104.0,-112.0,0.491091,0.508909,1,0.508909,113.0,51.0,1.404706,1.18971,1.723194,2.771426,0.585,1.0,5.265
2021-08-16,KC,HOU,historical,,130.0,-154.0,0.417626,0.582374,1,0.582374,70.0,35.0,-0.717483,0.263167,1.972558,1.474246,0.698,0.0,6.98
2021-08-16,COL,SD,historical,,110.0,-130.0,0.457256,0.542744,1,0.542744,89.0,22.0,1.082387,0.717592,1.944085,1.80751,5.27,0.5,68.51
2021-08-16,SF,NYM,historical,,-220.0,184.0,0.661304,0.338696,1,0.338696,92.0,60.0,1.445679,0.064242,2.576206,1.501724,0.0,1.5,0.0
2021-08-16,LAD,PIT,historical,,-270.0,220.0,0.700162,0.299838,1,0.299838,63.0,97.0,0.790552,-0.206207,1.887895,1.039706,-0.212,1.5,-1.908
2021-08-17,NYY,BOS,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779,112.0,74.0,0.036475,1.144627,2.55191,2.254379,0.045,-1.0,0.315
2021-08-17,WAS,TOR,historical,,166.0,-198.0,0.361352,0.638648,1,0.638648,12.0,50.0,0.577989,0.331663,2.055336,2.61953,-0.24,0.0,-2.28
2021-08-17,MIA,ATL,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485,99.0,52.0,0.581975,1.679421,2.130788,2.75672,-1.04,0.0,-7.8
2021-08-17,DET,LAA,historical,,-138.0,118.0,0.55831,0.44169,0,-0.55831,54.0,115.0,1.106286,-0.930971,1.858415,1.316741,0.446,2.5,4.014
2021-08-17,CIN,CHC,historical,,-164.0,138.0,0.596528,0.403472,0,-0.596528,49.0,96.0,1.732731,-0.400247,2.610666,1.674964,-0.105,0.5,-0.9975
2021-08-17,TB,BAL,historical,,-255.0,210.0,0.690092,0.309908,1,0.309908,14.0,92.0,1.513336,0.268247,2.97184,0.430745,0.0,0.0,0.0
2021-08-17,STL,MIL,historical,,134.0,-158.0,0.411011,0.588989,0,-0.411011,32.0,74.0,0.877165,0.723696,1.978171,2.689284,-0.19,0.0,-1.33
2021-08-17,TEX,SEA,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508,27.0,28.0,-1.506774,0.105208,1.278586,1.192086,0.541,1.0,4.5985
2021-08-17,KC,HOU,historical,,150.0,-178.0,0.384509,0.615491,1,0.615491,102.0,64.0,-0.664515,0.516222,2.080438,1.449103,0.698,0.0,6.631
2021-08-17,CHW,OAK,historical,,-108.0,-108.0,0.5,0.5,1,0.5,131.0,33.0,1.09351,0.666434,1.766102,2.547168,0.585,1.0,5.265
2021-08-17,COL,SD,historical,,-106.0,-110.0,0.495548,0.504452,1,0.504452,90.0,33.0,1.480839,0.017974,1.940724,1.869301,5.27,0.5,63.24
2021-08-17,ARI,PHI,historical,,130.0,-154.0,0.417626,0.582374,1,0.582374,20.0,50.0,0.641797,0.526971,1.9013,1.38845,1.042,1.5,9.899
2021-08-17,SF,NYM,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663,95.0,73.0,1.431264,0.297708,2.226241,1.656276,0.0,1.5,0.0
2021-08-17,LAD,PIT,historical,,-335.0,270.0,0.740221,0.259779,1,0.259779,24.0,119.0,1.301339,-0.232279,1.66861,0.945754,-0.212,1.5,-1.908
2021-08-18,CIN,CHC,historical,,-290.0,235.0,0.713551,0.286449,0,-0.713551,30.0,74.0,1.60822,0.317031,2.530046,1.313238,-0.105,0.5,-0.9975
2021-08-18,COL,SD,historical,,118.0,-138.0,0.44169,0.55831,1,0.55831,73.0,47.0,0.889625,0.353853,1.584952,1.498292,5.27,0.5,73.78
2021-08-18,SF,NYM,historical,,-144.0,122.0,0.56713,0.43287,0,-0.56713,72.0,61.0,1.449424,0.164109,2.336667,1.423979,0.0,1.5,0.0
2021-08-18,WAS,TOR,historical,,136.0,-162.0,0.40663,0.59337,1,0.59337,27.0,63.0,0.570565,0.523991,2.506314,2.673216,-0.24,0.0,-2.16
2021-08-18,NYY,BOS,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779,97.0,93.0,0.354588,1.046492,1.875346,2.20207,0.045,0.0,0.45
2021-08-18,MIA,ATL,historical,,194.0,-240.0,0.325172,0.674828,0,-0.325172,68.0,83.0,0.1948,1.471964,2.005096,2.603106,-1.04,0.0,-7.8
2021-08-18,DET,LAA,historical,,114.0,-134.0,0.449343,0.550657,0,-0.449343,64.0,97.0,0.716457,-0.537916,1.814601,1.037328,0.446,1.5,3.791
2021-08-18,TB,BAL,historical,,-335.0,270.0,0.740221,0.259779,1,0.259779,29.0,36.0,1.229639,-0.180755,3.402154,0.403061,0.0,0.0,0.0
2021-08-18,STL,MIL,historical,,106.0,-124.0,0.467212,0.532788,0,-0.467212,0.0,67.0,0.541937,0.553548,1.942148,2.304377,-0.19,0.0,-1.33
2021-08-18,TEX,SEA,historical,,140.0,-166.0,0.400361,0.599639,0,-0.400361,37.0,34.0,-1.678969,0.060391,1.133986,1.185428,0.541,1.0,4.5985
2021-08-18,CHW,OAK,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018,76.0,64.0,1.229493,0.753507,1.819054,2.609015,0.585,1.0,5.265
2021-08-18,KC,HOU,historical,,154.0,-184.0,0.377981,0.622019,1,0.622019,95.0,42.0,-0.794072,0.727299,2.131836,1.458121,0.698,0.0,6.631
2021-08-18,ARI,PHI,historical,,146.0,-174.0,0.390291,0.609709,1,0.609709,30.0,41.0,-0.034467,0.289114,1.910051,1.383591,1.042,1.5,9.899
2021-08-18,LAD,PIT,historical,,-320.0,260.0,0.732824,0.267176,1,0.267176,69.0,110.0,0.948095,-0.752628,1.858752,0.607487,-0.212,1.5,-1.908
2021-08-19,DET,LAA,historical,,100.0,-118.0,0.480176,0.519824,0,-0.480176,96.0,79.0,0.455876,-0.918623,1.863722,1.06809,0.446,1.5,4.237
2021-08-19,TB,BAL,historical,,-390.0,310.0,0.765438,0.234562,1,0.234562,37.0,79.0,1.483147,0.30274,3.590226,0.386193,0.0,0.0,0.0
2021-08-19,TEX,SEA,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485,44.0,60.0,-1.670715,-0.131514,1.092915,1.104828,0.541,1.0,4.5985
2021-08-19,CHW,OAK,historical,,-148.0,126.0,0.574234,0.425766,0,-0.574234,83.0,78.0,1.450859,0.806266,1.965782,2.353615,0.585,1.0,5.265
2021-08-19,KC,HOU,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245,98.0,39.0,-0.78239,0.166348,1.961749,1.414997,0.698,0.0,6.282
2021-08-19,ARI,PHI,historical,,172.0,-205.0,0.353582,0.646418,1,0.646418,10.0,36.0,0.24833,0.120068,1.997073,1.040258,1.042,1.5,8.336
2021-08-19,NYY,MIN,historical,,-245.0,200.0,0.680556,0.319444,1,0.319444,74.0,83.0,0.322362,-0.035349,1.710579,1.687438,-0.782,0.5,-7.82
2021-08-19,CIN,MIA,historical,,-320.0,260.0,0.732824,0.267176,1,0.267176,23.0,11.0,1.67684,0.118116,2.25864,2.36135,0.48,0.0,4.32
2021-08-19,STL,MIL,historical,,168.0,-200.0,0.358852,0.641148,1,0.641148,65.0,73.0,0.315391,0.561237,1.97912,2.350687,-0.19,0.0,-1.52
2021-08-19,LAD,NYM,historical,,-210.0,176.0,0.651529,0.348471,1,0.348471,69.0,106.0,1.335967,-0.17753,1.992389,1.545861,0.5,1.5,4.5
2021-08-20,CHC,KC,historical,,-112.0,-104.0,0.508909,0.491091,0,-0.508909,34.0,69.0,-0.111561,-0.806973,1.103959,1.984112,-0.146,1.0,-1.241
2021-08-20,NYY,MIN,historical,,-245.0,200.0,0.680556,0.319444,1,0.319444,80.0,54.0,0.212193,-0.223709,1.829951,1.639125,-0.782,0.5,-8.211
2021-08-20,BAL,ATL,historical,,215.0,-260.0,0.305344,0.694656,0,-0.305344,79.0,67.0,0.014212,1.665564,0.351951,2.742302,-1.04,-1.0,-10.92
2021-08-20,TOR,DET,historical,,-300.0,245.0,0.721254,0.278746,0,-0.721254,58.0,120.0,0.724928,0.686684,2.336994,1.90827,-0.35,1.0,-3.325
2021-08-20,BOS,TEX,historical,,-330.0,265.0,0.736923,0.263077,1,0.263077,68.0,44.0,0.620542,-1.631099,2.488555,1.523465,-0.541,1.5,-4.869
2021-08-20,CIN,MIA,historical,,-190.0,160.0,0.630102,0.369898,1,0.369898,23.0,11.0,1.294504,0.556309,2.274889,2.150602,0.48,0.0,4.08
2021-08-20,TB,CHW,historical,,-102.0,-116.0,0.484603,0.515397,0,-0.484603,56.0,81.0,1.412847,1.024587,3.661344,2.078022,-0.585,0.5,-4.9725
2021-08-20,HOU,SEA,historical,,-196.0,164.0,0.636113,0.363887,1,0.363887,64.0,79.0,0.395291,-0.025414,1.689453,1.595647,0.033,1.0,0.2805
2021-08-20,MIL,WAS,historical,,-184.0,154.0,0.622019,0.377981,0,-0.622019,90.0,34.0,1.024868,0.175471,2.402851,2.681688,0.62,-0.5,5.58
2021-08-20,STL,PIT,historical,,-205.0,172.0,0.646418,0.353582,0,-0.646418,81.0,34.0,0.552888,-0.622603,2.129235,0.357841,-0.282,-0.5,-2.397
2021-08-20,COL,ARI,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582,57.0,36.0,1.075151,-0.068609,1.997711,2.138874,4.198,1.5,48.277
2021-08-20,OAK,SF,historical,,100.0,-118.0,0.480176,0.519824,1,0.519824,89.0,72.0,0.677351,1.314043,2.248722,2.050823,0.0,-1.0,0.0
2021-08-20,SD,PHI,historical,,-220.0,184.0,0.661304,0.338696,0,-0.661304,78.0,36.0,0.602135,0.219689,1.445613,0.779021,-0.03,2.5,-0.27
2021-08-20,LAD,NYM,historical,,-245.0,200.0,0.680556,0.319444,1,0.319444,96.0,58.0,0.456155,-0.185185,2.072812,1.566242,0.5,1.5,4.0
2021-08-21,NYY,MIN,historical,,-235.0,194.0,0.673457,0.326543,1,0.326543,32.0,54.0,0.510342,-0.448105,2.001246,1.420511,-0.782,0.5,-5.865
