game_date,home_team,away_team,snapshot_label,snapshot_logged_at,fd_home_ml,fd_away_ml,market_prob_home,market_prob_away,home_win,residual
2023-07-09,CLE,KC,historical,,-225.0,188.0,0.665982,0.334018,0,-0.665982
2023-07-09,MIN,BAL,historical,,-154.0,130.0,0.582374,0.417626,0,-0.582374
2023-07-09,MIL,CIN,historical,,-126.0,108.0,0.536961,0.463039,1,0.463039
2023-07-09,HOU,SEA,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485
2023-07-09,CHW,STL,historical,,-126.0,108.0,0.536961,0.463039,0,-0.536961
2023-07-09,SF,COL,historical,,-275.0,225.0,0.704433,0.295567,1,0.295567
2023-07-09,SD,NYM,historical,,-152.0,120.0,0.570259,0.429741,1,0.429741
2023-07-09,ARI,PIT,historical,,-162.0,136.0,0.59337,0.40663,0,-0.59337
2023-07-14,PHI,SD,historical,,-106.0,-110.0,0.495548,0.504452,0,-0.495548
2023-07-14,BAL,MIA,historical,,-136.0,116.0,0.554515,0.445485,1,0.445485
2023-07-14,PIT,SF,historical,,-104.0,-122.0,0.481241,0.518759,0,-0.481241
2023-07-14,TOR,ARI,historical,,-178.0,150.0,0.615491,0.384509,1,0.384509
2023-07-14,CIN,MIL,historical,,-116.0,-112.0,0.5041,0.4959,0,-0.5041
2023-07-14,NYM,LAD,historical,,104.0,-122.0,0.471458,0.528542,0,-0.471458
2023-07-14,ATL,CHW,historical,,-275.0,225.0,0.704433,0.295567,1,0.295567
2023-07-14,CHC,BOS,historical,,112.0,-132.0,0.453267,0.546733,0,-0.453267
2023-07-14,TEX,CLE,historical,,-138.0,118.0,0.55831,0.44169,1,0.44169
2023-07-14,COL,NYY,historical,,168.0,-200.0,0.358852,0.641148,1,0.641148
2023-07-14,LAA,HOU,historical,,-154.0,130.0,0.582374,0.417626,0,-0.582374
2023-07-14,OAK,MIN,historical,,168.0,-215.0,0.353456,0.646544,0,-0.353456
2023-07-14,SEA,DET,historical,,-196.0,164.0,0.636113,0.363887,0,-0.636113
2023-07-15,PHI,SD,historical,,-122.0,104.0,0.528542,0.471458,1,0.471458
2023-07-15,STL,WAS,historical,,-182.0,144.0,0.611613,0.388387,0,-0.611613
2023-07-15,CHC,BOS,historical,,-102.0,-116.0,0.484603,0.515397,1,0.515397
2023-07-15,TOR,ARI,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2023-07-15,TEX,CLE,historical,,-168.0,142.0,0.602704,0.397296,1,0.397296
2023-07-15,BAL,MIA,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2023-07-15,PIT,SF,historical,,134.0,-158.0,0.411011,0.588989,0,-0.411011
2023-07-15,OAK,MIN,historical,,205.0,-250.0,0.314607,0.685393,0,-0.314607
2023-07-15,CIN,MIL,historical,,-120.0,102.0,0.524221,0.475779,0,-0.524221
2023-07-15,ATL,CHW,historical,,-350.0,250.0,0.731343,0.268657,0,-0.731343
2023-07-15,NYM,LAD,historical,,-118.0,100.0,0.519824,0.480176,0,-0.519824
2023-07-15,COL,NYY,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663
2023-07-15,LAA,HOU,historical,,130.0,-154.0,0.417626,0.582374,1,0.582374
2023-07-15,SEA,DET,historical,,-220.0,168.0,0.648197,0.351803,0,-0.648197
2023-07-16,PIT,SF,historical,,122.0,-144.0,0.43287,0.56713,0,-0.43287
2023-07-16,ATL,CHW,historical,,-174.0,146.0,0.609709,0.390291,0,-0.609709
2023-07-16,BAL,MIA,historical,,-184.0,154.0,0.622019,0.377981,1,0.377981
2023-07-16,PHI,SD,historical,,-146.0,124.0,0.570711,0.429289,1,0.429289
2023-07-16,TOR,ARI,historical,,-166.0,140.0,0.599639,0.400361,1,0.400361
2023-07-16,CIN,MIL,historical,,-150.0,118.0,0.566724,0.433276,0,-0.566724
2023-07-16,KC,TB,historical,,184.0,-220.0,0.338696,0.661304,1,0.661304
2023-07-16,STL,WAS,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352
2023-07-16,CHC,BOS,historical,,-148.0,126.0,0.574234,0.425766,0,-0.574234
2023-07-16,TEX,CLE,historical,,-136.0,116.0,0.554515,0.445485,1,0.445485
2023-07-16,COL,NYY,historical,,194.0,-240.0,0.325172,0.674828,1,0.674828
2023-07-16,OAK,MIN,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981
2023-07-16,SEA,DET,historical,,-174.0,146.0,0.609709,0.390291,1,0.390291
2023-07-16,NYM,LAD,historical,,-116.0,-102.0,0.515397,0.484603,1,0.484603
2023-07-16,LAA,HOU,historical,,106.0,-124.0,0.467212,0.532788,0,-0.467212
2023-07-17,PIT,CLE,historical,,110.0,-130.0,0.457256,0.542744,0,-0.457256
2023-07-17,BAL,LAD,historical,,-108.0,-108.0,0.5,0.5,0,-0.5
2023-07-17,STL,MIA,historical,,-104.0,-112.0,0.491091,0.508909,1,0.508909
2023-07-17,CHC,WAS,historical,,-134.0,114.0,0.550657,0.449343,0,-0.550657
2023-07-17,TEX,TB,historical,,104.0,-122.0,0.471458,0.528542,1,0.528542
2023-07-17,KC,DET,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485
2023-07-17,LAA,NYY,historical,,-134.0,114.0,0.550657,0.449343,1,0.449343
2023-07-17,OAK,BOS,historical,,134.0,-158.0,0.411011,0.588989,0,-0.411011
2023-07-17,SEA,MIN,historical,,-154.0,130.0,0.582374,0.417626,1,0.417626
2023-07-18,CIN,SF,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508
2023-07-18,PHI,MIL,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352
2023-07-18,BAL,LAD,historical,,-124.0,106.0,0.532788,0.467212,0,-0.532788
2023-07-18,PIT,CLE,historical,,-112.0,-104.0,0.508909,0.491091,0,-0.508909
2023-07-18,TOR,SD,historical,,114.0,-134.0,0.449343,0.550657,0,-0.449343
2023-07-18,NYM,CHW,historical,,-130.0,110.0,0.542744,0.457256,1,0.457256
2023-07-18,ATL,ARI,historical,,-198.0,166.0,0.638648,0.361352,0,-0.638648
2023-07-18,STL,MIA,historical,,-182.0,142.0,0.609656,0.390344,1,0.390344
2023-07-18,CHC,WAS,historical,,-130.0,104.0,0.535541,0.464459,1,0.464459
2023-07-18,TEX,TB,historical,,-154.0,120.0,0.571525,0.428475,1,0.428475
2023-07-18,KC,DET,historical,,146.0,-174.0,0.390291,0.609709,1,0.609709
2023-07-18,COL,HOU,historical,,210.0,-290.0,0.30256,0.69744,1,0.69744
2023-07-18,LAA,NYY,historical,,-108.0,-108.0,0.5,0.5,1,0.5
2023-07-18,OAK,BOS,historical,,152.0,-180.0,0.381679,0.618321,1,0.618321
2023-07-18,SEA,MIN,historical,,-124.0,106.0,0.532788,0.467212,0,-0.532788
2023-07-19,PIT,CLE,historical,,114.0,-146.0,0.440513,0.559487,1,0.559487
2023-07-19,BAL,LAD,historical,,122.0,-144.0,0.43287,0.56713,1,0.56713
2023-07-19,TEX,TB,historical,,-124.0,106.0,0.532788,0.467212,1,0.467212
2023-07-19,STL,MIA,historical,,-118.0,-108.0,0.510398,0.489602,1,0.489602
2023-07-19,COL,HOU,historical,,138.0,-164.0,0.403472,0.596528,0,-0.403472
2023-07-19,OAK,BOS,historical,,190.0,-230.0,0.330993,0.669007,1,0.669007
2023-07-19,PHI,MIL,historical,,-146.0,124.0,0.570711,0.429289,0,-0.570711
2023-07-19,TOR,SD,historical,,-126.0,108.0,0.536961,0.463039,0,-0.536961
2023-07-19,LAA,NYY,historical,,124.0,-146.0,0.429289,0.570711,1,0.570711
2023-07-19,CIN,SF,historical,,-128.0,102.0,0.531404,0.468596,1,0.468596
2023-07-19,NYM,CHW,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352
2023-07-19,ATL,ARI,historical,,-235.0,194.0,0.673457,0.326543,0,-0.673457
2023-07-19,CHC,WAS,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2023-07-19,KC,DET,historical,,128.0,-152.0,0.42101,0.57899,0,-0.42101
2023-07-19,SEA,MIN,historical,,-154.0,130.0,0.582374,0.417626,0,-0.582374
2023-07-20,ATL,ARI,historical,,-225.0,172.0,0.653148,0.346852,1,0.346852
2023-07-20,PHI,MIL,historical,,-108.0,-108.0,0.5,0.5,0,-0.5
2023-07-20,CIN,SF,historical,,-132.0,104.0,0.537185,0.462815,1,0.462815
2023-07-20,TOR,SD,historical,,100.0,-118.0,0.480176,0.519824,1,0.519824
2023-07-20,NYM,CHW,historical,,-164.0,138.0,0.596528,0.403472,0,-0.596528
2023-07-20,KC,DET,historical,,112.0,-132.0,0.453267,0.546733,0,-0.453267
2023-07-20,SEA,MIN,historical,,-126.0,108.0,0.536961,0.463039,1,0.463039
2023-07-20,TB,BAL,historical,,-184.0,154.0,0.622019,0.377981,0,-0.622019
2023-07-20,CHC,STL,historical,,-122.0,104.0,0.528542,0.471458,0,-0.528542
2023-07-20,OAK,HOU,historical,,180.0,-215.0,0.343511,0.656489,0,-0.343511
2023-07-21,CHC,STL,historical,,-136.0,116.0,0.554515,0.445485,1,0.445485
2023-07-21,TB,BAL,historical,,-156.0,132.0,0.585707,0.414293,1,0.414293
2023-07-21,DET,SD,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663
2023-07-21,MIA,COL,historical,,-240.0,198.0,0.677786,0.322214,0,-0.677786
2023-07-21,NYY,KC,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582
2023-07-21,WAS,SF,historical,,140.0,-166.0,0.400361,0.599639,1,0.599639
2023-07-21,CIN,ARI,historical,,-112.0,-104.0,0.508909,0.491091,1,0.491091
2023-07-21,CLE,PHI,historical,,102.0,-120.0,0.475779,0.524221,1,0.524221
2023-07-21,TEX,LAD,historical,,-126.0,108.0,0.536961,0.463039,0,-0.536961
2023-07-21,MIL,ATL,historical,,106.0,-124.0,0.467212,0.532788,0,-0.467212
2023-07-21,MIN,CHW,historical,,-156.0,132.0,0.585707,0.414293,1,0.414293
2023-07-21,LAA,PIT,historical,,-190.0,160.0,0.630102,0.369898,1,0.369898
2023-07-21,OAK,HOU,historical,,198.0,-240.0,0.322214,0.677786,0,-0.322214
2023-07-21,SEA,TOR,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2023-07-22,NYY,KC,historical,,-270.0,220.0,0.700162,0.299838,1,0.299838
2023-07-22,MIA,COL,historical,,-164.0,138.0,0.596528,0.403472,0,-0.596528
2023-07-22,BOS,NYM,historical,,-148.0,116.0,0.563134,0.436866,0,-0.563134
2023-07-22,CHC,STL,historical,,108.0,-126.0,0.463039,0.536961,1,0.536961
2023-07-22,TEX,LAD,historical,,122.0,-144.0,0.43287,0.56713,0,-0.43287
2023-07-22,SEA,TOR,historical,,114.0,-134.0,0.449343,0.550657,1,0.550657
2023-07-22,CIN,ARI,historical,,106.0,-124.0,0.467212,0.532788,1,0.532788
2023-07-22,TB,BAL,historical,,-200.0,168.0,0.641148,0.358852,0,-0.641148
2023-07-22,DET,SD,historical,,116.0,-146.0,0.438221,0.561779,0,-0.438221
2023-07-22,WAS,SF,historical,,164.0,-196.0,0.363887,0.636113,1,0.636113
2023-07-22,CLE,PHI,historical,,108.0,-126.0,0.463039,0.536961,1,0.536961
2023-07-22,MIN,CHW,historical,,-134.0,114.0,0.550657,0.449343,1,0.449343
2023-07-22,MIL,ATL,historical,,120.0,-142.0,0.436508,0.563492,1,0.563492
2023-07-22,OAK,HOU,historical,,162.0,-194.0,0.366456,0.633544,1,0.633544
2023-07-22,LAA,PIT,historical,,-184.0,154.0,0.622019,0.377981,0,-0.622019
2023-07-23,DET,SD,historical,,180.0,-215.0,0.343511,0.656489,1,0.656489
2023-07-23,NYY,KC,historical,,-196.0,164.0,0.636113,0.363887,1,0.363887
2023-07-23,WAS,SF,historical,,-102.0,-116.0,0.484603,0.515397,1,0.515397
2023-07-23,MIA,COL,historical,,-270.0,220.0,0.700162,0.299838,1,0.299838
2023-07-23,CIN,ARI,historical,,-104.0,-112.0,0.491091,0.508909,1,0.508909
2023-07-23,TB,BAL,historical,,-152.0,128.0,0.57899,0.42101,0,-0.57899
2023-07-23,CLE,PHI,historical,,114.0,-134.0,0.449343,0.550657,0,-0.449343
2023-07-23,MIL,ATL,historical,,140.0,-166.0,0.400361,0.599639,0,-0.400361
2023-07-23,MIN,CHW,historical,,-158.0,134.0,0.588989,0.411011,1,0.411011
2023-07-23,CHC,STL,historical,,-110.0,-116.0,0.493766,0.506234,1,0.506234
2023-07-23,TEX,LAD,historical,,102.0,-120.0,0.475779,0.524221,1,0.524221
2023-07-23,OAK,HOU,historical,,194.0,-235.0,0.326543,0.673457,0,-0.326543
2023-07-23,LAA,PIT,historical,,-122.0,104.0,0.528542,0.471458,1,0.471458
2023-07-23,SEA,TOR,historical,,-138.0,118.0,0.55831,0.44169,0,-0.55831
2023-07-23,BOS,NYM,historical,,-136.0,116.0,0.554515,0.445485,1,0.445485
2023-07-24,DET,SF,historical,,-122.0,-106.0,0.516439,0.483561,1,0.483561
2023-07-24,PHI,BAL,historical,,-120.0,102.0,0.524221,0.475779,0,-0.524221
2023-07-24,WAS,COL,historical,,-192.0,150.0,0.621762,0.378238,0,-0.621762
2023-07-24,CLE,KC,historical,,-215.0,180.0,0.656489,0.343511,0,-0.656489
2023-07-24,MIN,SEA,historical,,-110.0,-106.0,0.504452,0.495548,1,0.495548
2023-07-24,MIL,CIN,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2023-07-24,HOU,TEX,historical,,-106.0,-110.0,0.495548,0.504452,1,0.504452
2023-07-24,ARI,STL,historical,,-162.0,136.0,0.59337,0.40663,0,-0.59337
2023-07-24,SD,PIT,historical,,-275.0,225.0,0.704433,0.295567,0,-0.704433
2023-07-24,LAD,TOR,historical,,-120.0,102.0,0.524221,0.475779,0,-0.524221
2023-07-25,PHI,BAL,historical,,-124.0,106.0,0.532788,0.467212,1,0.467212
2023-07-25,TB,MIA,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582
2023-07-25,DET,LAA,historical,,-130.0,110.0,0.542744,0.457256,0,-0.542744
2023-07-25,WAS,COL,historical,,-134.0,114.0,0.550657,0.449343,1,0.449343
2023-07-25,NYY,NYM,historical,,-102.0,-116.0,0.484603,0.515397,0,-0.484603
2023-07-25,BOS,ATL,historical,,120.0,-142.0,0.436508,0.563492,1,0.563492
2023-07-25,CLE,KC,historical,,-210.0,176.0,0.651529,0.348471,1,0.348471
2023-07-25,MIN,SEA,historical,,-122.0,104.0,0.528542,0.471458,0,-0.528542
2023-07-25,MIL,CIN,historical,,-152.0,128.0,0.57899,0.42101,0,-0.57899
2023-07-25,CHW,CHC,historical,,-102.0,-116.0,0.484603,0.515397,0,-0.484603
2023-07-25,HOU,TEX,historical,,-136.0,116.0,0.554515,0.445485,1,0.445485
2023-07-25,ARI,STL,historical,,-108.0,-108.0,0.5,0.5,1,0.5
2023-07-25,SD,PIT,historical,,-290.0,235.0,0.713551,0.286449,1,0.286449
2023-07-25,SF,OAK,historical,,-270.0,220.0,0.700162,0.299838,1,0.299838
2023-07-25,LAD,TOR,historical,,-152.0,120.0,0.570259,0.429741,1,0.429741
2023-07-26,WAS,COL,historical,,-156.0,132.0,0.585707,0.414293,1,0.414293
2023-07-26,TB,MIA,historical,,-178.0,150.0,0.615491,0.384509,0,-0.615491
2023-07-26,MIN,SEA,historical,,-158.0,134.0,0.588989,0.411011,0,-0.588989
2023-07-26,CLE,KC,historical,,-200.0,168.0,0.641148,0.358852,1,0.358852
2023-07-26,MIL,CIN,historical,,-138.0,118.0,0.55831,0.44169,1,0.44169
2023-07-26,ARI,STL,historical,,-156.0,132.0,0.585707,0.414293,0,-0.585707
2023-07-26,LAD,TOR,historical,,-132.0,112.0,0.546733,0.453267,0,-0.546733
2023-07-26,SD,PIT,historical,,-188.0,158.0,0.627445,0.372555,0,-0.627445
2023-07-26,PHI,BAL,historical,,-116.0,-102.0,0.515397,0.484603,1,0.484603
2023-07-26,NYY,NYM,historical,,-146.0,124.0,0.570711,0.429289,1,0.429289
2023-07-26,BOS,ATL,historical,,140.0,-166.0,0.400361,0.599639,1,0.599639
2023-07-26,HOU,TEX,historical,,-184.0,154.0,0.622019,0.377981,0,-0.622019
2023-07-26,CHW,CHC,historical,,102.0,-120.0,0.475779,0.524221,0,-0.475779
2023-07-26,SF,OAK,historical,,-235.0,194.0,0.673457,0.326543,1,0.326543
2023-07-27,DET,LAA,historical,,110.0,-130.0,0.457256,0.542744,0,-0.457256
2023-07-27,NYM,WAS,historical,,-220.0,184.0,0.661304,0.338696,1,0.338696
2023-07-27,STL,CHC,historical,,-120.0,102.0,0.524221,0.475779,0,-0.524221
2023-07-27,CHW,CLE,historical,,-112.0,-112.0,0.5,0.5,0,-0.5
2023-07-28,MIA,DET,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2023-07-28,BAL,NYY,historical,,114.0,-134.0,0.449343,0.550657,1,0.550657
2023-07-28,PIT,PHI,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663
2023-07-28,TOR,LAA,historical,,-196.0,164.0,0.636113,0.363887,1,0.363887
2023-07-28,NYM,WAS,historical,,-190.0,160.0,0.630102,0.369898,1,0.369898
2023-07-28,CHW,CLE,historical,,114.0,-134.0,0.449343,0.550657,1,0.550657
2023-07-28,ATL,MIL,historical,,-178.0,150.0,0.615491,0.384509,1,0.384509
2023-07-28,HOU,TB,historical,,-104.0,-112.0,0.491091,0.508909,0,-0.491091
2023-07-28,KC,MIN,historical,,148.0,-176.0,0.387379,0.612621,1,0.612621
2023-07-28,STL,CHC,historical,,-162.0,136.0,0.59337,0.40663,0,-0.59337
2023-07-28,COL,OAK,historical,,-130.0,104.0,0.535541,0.464459,0,-0.535541
2023-07-28,ARI,SEA,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485
2023-07-28,SD,TEX,historical,,-172.0,144.0,0.606755,0.393245,1,0.393245
2023-07-28,LAD,CIN,historical,,-225.0,188.0,0.665982,0.334018,0,-0.665982
2023-07-28,SF,BOS,historical,,-142.0,112.0,0.554361,0.445639,0,-0.554361
2023-07-29,TOR,LAA,historical,,-122.0,104.0,0.528542,0.471458,1,0.471458
2023-07-29,MIA,DET,historical,,-158.0,134.0,0.588989,0.411011,0,-0.588989
2023-07-29,PIT,PHI,historical,,148.0,-176.0,0.387379,0.612621,1,0.612621
2023-07-29,KC,MIN,historical,,166.0,-198.0,0.361352,0.638648,1,0.638648
2023-07-29,NYM,WAS,historical,,-180.0,152.0,0.618321,0.381679,0,-0.618321
2023-07-29,CHW,CLE,historical,,114.0,-134.0,0.449343,0.550657,1,0.550657
2023-07-29,SF,BOS,historical,,100.0,-118.0,0.480176,0.519824,1,0.519824
2023-07-29,HOU,TB,historical,,-146.0,124.0,0.570711,0.429289,1,0.429289
2023-07-29,STL,CHC,historical,,-110.0,-106.0,0.504452,0.495548,0,-0.504452
2023-07-29,BAL,NYY,historical,,-118.0,100.0,0.519824,0.480176,0,-0.519824
2023-07-29,ATL,MIL,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582
2023-07-29,COL,OAK,historical,,-118.0,100.0,0.519824,0.480176,0,-0.519824
2023-07-29,ARI,SEA,historical,,-110.0,-116.0,0.493766,0.506234,1,0.506234
2023-07-29,SD,TEX,historical,,-184.0,154.0,0.622019,0.377981,1,0.377981
2023-07-29,LAD,CIN,historical,,-210.0,160.0,0.63785,0.36215,1,0.36215
2023-07-30,TOR,LAA,historical,,-196.0,164.0,0.636113,0.363887,0,-0.636113
2023-07-30,ATL,MIL,historical,,-200.0,168.0,0.641148,0.358852,1,0.358852
2023-07-30,PIT,PHI,historical,,124.0,-146.0,0.429289,0.570711,1,0.570711
2023-07-30,MIA,DET,historical,,-158.0,134.0,0.588989,0.411011,1,0.411011
2023-07-30,NYM,WAS,historical,,-235.0,194.0,0.673457,0.326543,1,0.326543
2023-07-30,HOU,TB,historical,,-122.0,-104.0,0.518759,0.481241,0,-0.518759
2023-07-30,KC,MIN,historical,,146.0,-174.0,0.390291,0.609709,1,0.609709
2023-07-30,CHW,CLE,historical,,122.0,-144.0,0.43287,0.56713,0,-0.43287
2023-07-30,STL,CHC,historical,,-134.0,114.0,0.550657,0.449343,1,0.449343
2023-07-30,COL,OAK,historical,,-124.0,106.0,0.532788,0.467212,1,0.467212
2023-07-30,SF,BOS,historical,,-106.0,-110.0,0.495548,0.504452,1,0.504452
2023-07-30,SD,TEX,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352
2023-07-30,ARI,SEA,historical,,-116.0,-110.0,0.506234,0.493766,0,-0.506234
2023-07-30,LAD,CIN,historical,,-162.0,136.0,0.59337,0.40663,0,-0.59337
2023-07-30,BAL,NYY,historical,,-154.0,130.0,0.582374,0.417626,1,0.417626
2023-07-31,MIA,PHI,historical,,-116.0,-102.0,0.515397,0.484603,0,-0.515397
2023-07-31,WAS,MIL,historical,,180.0,-215.0,0.343511,0.656489,1,0.656489
2023-07-31,NYY,TB,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663
2023-07-31,TOR,BAL,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492
2023-07-31,ATL,LAA,historical,,-225.0,188.0,0.665982,0.334018,0,-0.665982
2023-07-31,CHC,CIN,historical,,-126.0,108.0,0.536961,0.463039,0,-0.536961
2023-07-31,HOU,CLE,historical,,-184.0,154.0,0.622019,0.377981,1,0.377981
2023-07-31,COL,SD,historical,,184.0,-220.0,0.338696,0.661304,1,0.661304
2023-07-31,SEA,BOS,historical,,-126.0,108.0,0.536961,0.463039,1,0.463039
2023-07-31,SF,ARI,historical,,-136.0,116.0,0.554515,0.445485,0,-0.554515
2023-08-01,MIA,PHI,historical,,-134.0,114.0,0.550657,0.449343,0,-0.550657
2023-08-01,WAS,MIL,historical,,138.0,-164.0,0.403472,0.596528,0,-0.403472
2023-08-01,NYY,TB,historical,,-104.0,-112.0,0.491091,0.508909,0,-0.491091
2023-08-01,PIT,DET,historical,,-122.0,104.0,0.528542,0.471458,1,0.471458
2023-08-01,TOR,BAL,historical,,158.0,-205.0,0.365751,0.634249,0,-0.365751
2023-08-01,ATL,LAA,historical,,-250.0,205.0,0.685393,0.314607,1,0.314607
2023-08-01,STL,MIN,historical,,110.0,-130.0,0.457256,0.542744,0,-0.457256
2023-08-01,CHC,CIN,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2023-08-01,TEX,CHW,historical,,-200.0,168.0,0.641148,0.358852,1,0.358852
2023-08-01,KC,NYM,historical,,132.0,-156.0,0.414293,0.585707,1,0.585707
2023-08-01,HOU,CLE,historical,,-200.0,168.0,0.641148,0.358852,1,0.358852
2023-08-01,COL,SD,historical,,150.0,-178.0,0.384509,0.615491,0,-0.384509
2023-08-01,SEA,BOS,historical,,-108.0,-108.0,0.5,0.5,0,-0.5
2023-08-01,SF,ARI,historical,,-102.0,-116.0,0.484603,0.515397,1,0.515397
2023-08-01,LAD,OAK,historical,,-330.0,265.0,0.736923,0.263077,1,0.263077
2023-08-02,ATL,LAA,historical,,-178.0,150.0,0.615491,0.384509,1,0.384509
2023-08-02,PIT,DET,historical,,108.0,-126.0,0.463039,0.536961,0,-0.463039
2023-08-02,WAS,MIL,historical,,110.0,-130.0,0.457256,0.542744,1,0.542744
2023-08-02,HOU,CLE,historical,,-132.0,112.0,0.546733,0.453267,1,0.453267
2023-08-02,COL,SD,historical,,154.0,-200.0,0.371287,0.628713,0,-0.371287
2023-08-02,SEA,BOS,historical,,-126.0,108.0,0.536961,0.463039,1,0.463039
2023-08-02,MIA,PHI,historical,,100.0,-118.0,0.480176,0.519824,1,0.519824
2023-08-02,NYY,TB,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2023-08-02,TOR,BAL,historical,,-132.0,112.0,0.546733,0.453267,1,0.453267
2023-08-02,STL,MIN,historical,,106.0,-124.0,0.467212,0.532788,1,0.532788
2023-08-02,CHC,CIN,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2023-08-02,TEX,CHW,historical,,-168.0,142.0,0.602704,0.397296,1,0.397296
2023-08-02,KC,NYM,historical,,130.0,-154.0,0.417626,0.582374,1,0.582374
2023-08-02,SF,ARI,historical,,-188.0,158.0,0.627445,0.372555,1,0.372555
2023-08-02,LAD,OAK,historical,,-320.0,230.0,0.715447,0.284553,1,0.284553
2023-08-03,MIA,PHI,historical,,108.0,-126.0,0.463039,0.536961,0,-0.463039
2023-08-03,TEX,CHW,historical,,-330.0,265.0,0.736923,0.263077,1,0.263077
2023-08-03,KC,NYM,historical,,-110.0,-106.0,0.504452,0.495548,1,0.495548
2023-08-03,TOR,BAL,historical,,-178.0,150.0,0.615491,0.384509,0,-0.615491
2023-08-03,SF,ARI,historical,,-130.0,110.0,0.542744,0.457256,1,0.457256
2023-08-03,NYY,HOU,historical,,100.0,-118.0,0.480176,0.519824,1,0.519824
2023-08-03,MIL,PIT,historical,,-132.0,112.0,0.546733,0.453267,1,0.453267
2023-08-03,STL,MIN,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508
2023-08-03,CHC,CIN,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2023-08-03,LAA,SEA,historical,,-168.0,142.0,0.602704,0.397296,0,-0.602704
2023-08-03,LAD,OAK,historical,,-295.0,240.0,0.717454,0.282546,1,0.282546
2023-08-04,CHC,ATL,historical,,152.0,-180.0,0.381679,0.618321,0,-0.381679
2023-08-04,CIN,WAS,historical,,-198.0,166.0,0.638648,0.361352,0,-0.638648
2023-08-04,DET,TB,historical,,126.0,-148.0,0.425766,0.574234,0,-0.425766
2023-08-04,BAL,NYM,historical,,-148.0,126.0,0.574234,0.425766,1,0.425766
2023-08-04,PHI,KC,historical,,-260.0,215.0,0.694656,0.305344,0,-0.694656
2023-08-04,NYY,HOU,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981
2023-08-04,CLE,CHW,historical,,-164.0,138.0,0.596528,0.403472,1,0.403472
2023-08-04,BOS,TOR,historical,,-166.0,140.0,0.599639,0.400361,0,-0.599639
2023-08-04,TEX,MIA,historical,,-142.0,120.0,0.563492,0.436508,1,0.436508
2023-08-04,MIL,PIT,historical,,-180.0,152.0,0.618321,0.381679,0,-0.618321
2023-08-04,MIN,ARI,historical,,-116.0,-102.0,0.515397,0.484603,1,0.484603
2023-08-04,STL,COL,historical,,-196.0,164.0,0.636113,0.363887,0,-0.636113
2023-08-04,LAA,SEA,historical,,-102.0,-116.0,0.484603,0.515397,0,-0.484603
2023-08-04,SD,LAD,historical,,-130.0,110.0,0.542744,0.457256,0,-0.542744
2023-08-05,NYY,HOU,historical,,122.0,-144.0,0.43287,0.56713,1,0.56713
2023-08-05,DET,TB,historical,,128.0,-152.0,0.42101,0.57899,1,0.57899
2023-08-05,CHC,ATL,historical,,130.0,-166.0,0.410621,0.589379,1,0.589379
2023-08-05,TEX,MIA,historical,,-148.0,126.0,0.574234,0.425766,1,0.425766
2023-08-05,BOS,TOR,historical,,-112.0,-104.0,0.508909,0.491091,0,-0.508909
2023-08-05,CIN,WAS,historical,,-235.0,194.0,0.673457,0.326543,0,-0.673457
2023-08-05,PHI,KC,historical,,-270.0,200.0,0.686441,0.313559,1,0.313559
2023-08-05,BAL,NYM,historical,,-172.0,144.0,0.606755,0.393245,1,0.393245
2023-08-05,OAK,SF,historical,,150.0,-178.0,0.384509,0.615491,1,0.615491
2023-08-05,CLE,CHW,historical,,-154.0,122.0,0.57374,0.42626,0,-0.57374
2023-08-05,MIL,PIT,historical,,-260.0,215.0,0.694656,0.305344,1,0.305344
2023-08-05,MIN,ARI,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2023-08-05,STL,COL,historical,,-250.0,205.0,0.685393,0.314607,1,0.314607
