"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
28,674370,"Bido, Osvaldo","2025-09-28",776138,29,96.6,0.286,0.571,0.25,0.857,0.498,0.314,0.153,2,7,90.6,27.4,2408,89.6,89.13,4,12,16,-0.5,6.29,109,147,129,150,302,323,296,"-1.285","1.285","68.8","7.7",8,5,0,1,0,1,2,25,1,12.5,2.09414,0.79586,0.48214,-0.23643,"93.1",234,40,20,12.5,5.94,-2.32,-0.04,2.59,0.375,1,"4.589285714",0.259,0.489,"-4.589285714",0.133,0.11599999999999999,0.368,0.184,33.3,"33.5",15.95268571295264,-13.608291482292433,31.986849183270355,0.6666666666666666,33.348386497423235,37.7974796475106
28,657097,"Webb, Jacob","2025-05-24",777792,28,100,0.6,0.4,0.75,1,0.681,0.287,0.123,3,5,85.4,14,2423,88.2,87.85,2,11,17,-0.4000000000000057,6.4,109,141,103,142,285,321,294,"-1.436","1.436","71.3","8.0",7,4,1,2,0,0,1,14.3,2,28.6,2.00357,0.98286,0.65679,-0.40464,"88.4",168,0,0,0,5.6,-2.52,-0.06,2.2,0.714,0,"5.128571429",0.374,0.177,"-5.128571429",0.477,0.33999999999999997,0.823,0.394,18.2,"31.5",16.05800265875442,-13.182057700856332,35.2858226348398,0.5454545454545454,40.59316053211895,36.629106634431494
28,666204,"Jiménez, Dany","2024-05-06",745669,28,100,0.2,0,0.25,0.2,0.323,0.282,0.121,1,5,81.8,38.5,2107,86.2,85.05,2,13,15,-1.1000000000000085,5.61,110,146,115,149,297,321,304,"-0.692","0.692","67.3","7.2",7,4,1,0,0,0,1,14.3,2,28.6,2.31357,0.78964,0.31821,-0.25821,"90.4",132,0,0,0,6.43,-0.38,-0.01,2.28,0.429,0,"2.471428571",0.372,0.133,"-2.471428571",0.079,0.056999999999999995,0.067,0.041,15.4,"63.6",15.716752304466564,-13.753734764996354,27.771465993682323,0.4166666666666667,37.30358166151381,38.98452844889854
28,605463,"Scott, Tayler","2024-07-13",746369,28,100,0.167,0,0.2,0.167,0.224,0.435,0.351,1,6,88.2,-13.8,2088,89.5,87.86,5,11,17,-1.5999999999999943,5.59,113,150,114,150,294,329,306,"0.432","-0.432","69.0","6.9",7,5,1,0,0,0,1,14.3,1,14.3,2.49179,0.40536,0.74143,-0.345,"93.8",167,60,0,0,4.7,-3.77,-0.24,2.68,0.286,0,"-1.542857143",0.444,0.55,"1.542857143",-0.184,-0.15800000000000003,-0.383,-0.211,45.5,"10.1",5.83920811367123,12.013924285653562,26.444688092119566,0.5,41.80382703608643,23.15720296111409
28,665896,"Marte, José","2023-09-08",716667,28,100,0.75,0,0.6,0.75,0.478,0.318,0.186,3,4,90.1,12,2100,93.4,94.86,4,13,15,1.5,7.07,101,137,108,135,299,325,301,"-0.877","0.877","70.1","7.1",7,5,3,0,0,0,1,14.3,1,14.3,1.85964,0.75107,0.97214,-0.28714,"90.9",185,40,0,0,5.49,-2.45,-0.21,2.16,0.571,0,"3.132142857",0.315,0.208,"-3.132142857",0.564,0.25599999999999995,0.542,0.16,30.8,"23.8",8.178475477231098,-2.894861558104276,34.867659693931586,0.5,39.36291254069495,30.363036103988435
28,608032,"Estévez, Carlos","2023-04-02",718734,28,100,0.25,0,1,0.25,0.316,0.27,0.168,1,4,93.3,17,2040,92.5,92.8,6,14,14,0.29999999999999716,6.42,125,151,124,149,299,324,297,"-0.194","0.194",,,5,1,1,0,0,0,3,60,1,20,1.57607,1.10107,0.60607,0.05393,"89.4",167,0,0,0,5.8,-1.75,0.23,2.43,0.4,0,"0.692857143",0.334,0.217,"-0.692857143",0.082,0.066,0.033,0.046,42.9,"40.7",,,,,,
28,608717,"Stratton, Chris","2023-09-26",716422,28,100,0.8,0,0.667,0.8,0.588,0.41,0.502,4,5,91.7,12,2391,90.1,90.44,2,16,12,0.30000000000001137,6.51,108,134,107,130,311,320,300,"-1.437","1.437","69.7","7.0",6,6,4,0,0,0,0,0,0,0,2.00214,0.82821,0.26679,0.44679,"92.4",137,33.33333333333333,0,0,5.87,-1.68,-0.05,2.44,0.667,0,"5.132142857",0.42,0.615,"-5.132142857",0.298,0.24700000000000005,0.185,0.178,12.5,"37.5",10.756492205100646,0.43574544893333245,32.35795207340689,0.8,34.67626545972279,28.82554051564637
28,502085,"Robertson, David","2024-04-21",747133,28,100,0.25,0,0.286,0.25,0.22,0.25,0.263,2,8,75.2,20.9,2563,91.4,92.13,5,14,14,0.6999999999999886,6.79,106,146,115,148,304,331,298,"-0.133","0.133","69.9","7.0",8,7,2,0,0,0,1,12.5,0,0,1.86107,0.88607,-0.0625,0.00036,"88.0",153,0,0,0,5.99,-2.62,-0.11,2.39,0.25,0,"0.475",0.263,0.294,"-0.475",-0.013,-0.013000000000000012,-0.044,-0.03,35.7,"44.0",6.316828425311572,7.20306446200787,32.929024829622264,0.42857142857142855,34.74562915872905,27.840130498342518
28,657508,"Baumann, Mike","2024-06-19",746625,28,100,0.4,0.6,0.333,1,0.603,0.44,0.267,2,5,96.7,20.3,2229,91,91.91,2,10,18,0.9000000000000057,6.68,120,148,115,151,287,312,293,"-1.897","1.897","67.9","7.6",6,4,1,0,0,1,1,16.7,1,16.7,2.46357,0.28607,0.05519,-0.06407,"96.1",110,50,25,16.666666666666664,6.02,-1.78,0.11,2.5,0.5,1,"6.775",0.389,0.671,"-6.775",0.133,0.11099999999999999,0.329,0.163,20,"48.3",13.830223477321601,-10.460432235121488,30.092557224645233,0.5,36.255427473334436,31.922137102993783
28,656986,"Sousa, Bennett","2023-09-23",716455,28,100,0,0,0,0,0,0.174,0.133,0,6,89.2,10.8,2195,89.4,89.47,3,16,12,0.09999999999999432,6.51,117,152,110,150,285,328,296,"1.614","-1.614","68.4","7.3",6,5,0,0,0,0,1,16.7,0,0,2.19786,0.69107,0.18357,0.07786,"90.0",185,20,0,0,6.43,1.05,-0.03,2.04,0,0,"-5.764285714",0.133,0.298,"5.764285714",-0.133,-0.133,-0.298,-0.174,18.8,"51.9",12.60438261969292,-2.5283290966005594,31.86443309266826,0.5625,38.61447618537615,34.140233916130406
28,650556,"Abreu, Bryan","2025-07-29",776950,28,100,0.4,0.2,0.667,0.6,0.471,0.324,0.264,2,5,91.4,24,2616,92.5,92.33,7,14,14,-0.20000000000000284,6.54,112,145,120,150,295,327,292,"-0.736","0.736","68.1","7.0",6,3,1,1,0,0,2,33.3,1,16.7,2.23893,0.48786,-0.01107,0.05179,"90.5",171,33.33333333333333,0,0,5.75,-2.59,0.32,2.45,0.5,0,"2.628571429",0.387,0.302,"-2.628571429",0.136,0.11299999999999999,0.298,0.147,50,"41.4",9.729541859973622,1.0273151020696956,30.091017854278377,0.5,36.13458042162821,27.183896498448373
28,661527,"Martinez, Seth","2024-07-30",746365,28,100,0.4,0,0.5,0.4,0.409,0.499,0.491,2,5,95.5,11,,85.1,85.91,2,13,15,0.8000000000000114,6.98,107,149,112,143,293,320,296,"-1.077","1.077","69.9","7.5",6,4,2,0,0,0,1,16.7,1,16.7,2.6475,0.55821,-0.08857,-0.08857,"91.5",162,75,0,0,4.47,-2.48,0.44,2.49,0.5,0,"3.846428571",0.576,0.572,"-3.846428571",-0.091,-0.07599999999999996,-0.172,-0.09,15.4,"9.4",7.652215242627158,-5.826489104745283,34.2196280620524,0.5384615384615384,37.771819072181735,31.4383510117185
28,664208,"Maton, Phil","2023-06-17",717727,28,100,0.2,0,0.5,0.2,0.263,0.208,0.122,1,5,81.7,23,2736,81.8,82.82,5,10,18,1,7.17,106,151,105,147,282,329,283,"0.161","-0.161",,,6,2,1,0,0,0,3,50,1,16.7,3.28,0.23179,-1.05536,0.00036,"88.7",178,0,0,0,5.45,-1.35,0.14,2.54,0.333,0,"-0.575",0.268,0.136,"0.575",0.078,0.065,0.064,0.055,50,"31.8",,,,,,
28,670871,"Zuñiga, Guillo","2024-09-16",746179,28,100,0.167,0.5,0,0.667,0.342,0.178,0.094,1,6,90.5,20.7,2299,93.4,93.21,4,12,16,-0.20000000000000284,6.25,113,153,122,151,312,326,298,"-0.306","0.306","68.5","7.6",6,3,0,0,0,1,3,50,0,0,2.25643,0.38143,0.74214,0.48143,"91.4",194,33.33333333333333,33.33333333333333,16.666666666666664,5.88,-1.95,0.05,2.36,0.167,1,"1.092857143",0.094,0.34,"-1.092857143",0.073,0.07300000000000001,0.327,0.164,33.3,"25.1",10.942357163430284,-5.876194284514389,29.58639118058316,0.6666666666666666,34.94389491669027,30.09181388821758
28,622250,"Sborz, Josh","2023-05-03",718325,28,100,0.333,0,0.4,0.333,0.352,0.364,0.336,2,6,89.4,5.6,2209,89.6,88.92,2,10,18,-0.6999999999999886,6.03,117,147,112,150,310,337,309,"-0.182","0.182",,,7,5,2,0,0,0,1,14.3,1,14.3,2.67107,0.21036,-0.25214,0.25571,"91.2",93,40,0,0,6.17,-1,0.27,2.37,0.429,0,"0.65",0.431,0.364,"-0.65",-0.003,-0.0020000000000000018,-0.031,-0.012,20,"48.6",,,,,,
28,543507,"May, Trevor","2023-09-23",716470,28,100,0.167,0,0.333,0.167,0.225,0.231,0.162,1,6,79,-5.3,2124,90.4,91.7,8,16,12,1.2999999999999972,7.09,111,145,121,151,298,319,292,"-0.188","0.188","69.9","7.3",7,3,1,0,0,0,3,42.9,1,14.3,1.96321,0.85,0.59536,-0.3475,"90.5",99,0,0,0,5.75,-1.28,-0.04,2.57,0.286,0,"0.671428571",0.281,0.19,"-0.671428571",0.005,0.004999999999999949,-0.023,-0.006,50,"42.6",11.933437960644097,1.8352750189569083,33.4656939059591,0.375,37.44031172828141,28.58626985889762
28,640454,"Krook, Matt","2025-05-16",777891,28,100,0.286,0.143,0.4,0.429,0.305,0.28,0.228,2,7,87.3,29.8,2307,86.6,86.08,4,12,16,-0.5,6.03,116,151,121,150,296,320,299,"-0.008","0.008","69.0","7.2",7,5,1,1,0,0,2,28.6,0,0,2.87393,0.18714,0.52857,-0.00643,"91.5",182,40,0,0,6.08,1.79,0.03,2.24,0.286,0,"0.028571429",0.228,0.434,"-0.028571429",0.058,0.05799999999999997,-0.005,0.025,33.3,"28.6",10.275847475959765,-4.27861620376277,33.03971047923996,0.5,36.02339928556483,32.5383781502052
28,650556,"Abreu, Bryan","2025-08-30",776531,28,100,0.667,0,1,0.667,0.614,0.461,0.395,4,6,87.3,20.3,2652,93.8,93.67,6,13,15,-0.09999999999999432,6.69,111,143,111,142,290,328,297,"-1.506","1.506","69.6","7.2",8,4,4,0,0,0,2,25,2,25,2.1025,0.56071,0.03571,0.16071,"89.6",128,25,0,0,5.65,-2.58,0.22,2.69,0.75,0,"5.378571429",0.546,0.483,"-5.378571429",0.272,0.20399999999999996,0.184,0.153,46.2,"40.0",9.563454910064205,7.282499526702703,35.50930909546254,0.23076923076923078,36.06967108808584,25.858015259621457
28,663423,"Thornton, Trent","2023-09-03",716742,28,100,0.143,0.429,0,0.571,0.286,0.318,0.195,1,7,84.9,24.2,2786,85.5,85.34,4,15,13,-0.20000000000000284,6.24,119,149,123,152,294,321,302,"0.031","-0.031","68.8","7.2",7,5,0,0,0,1,2,28.6,0,0,2.84107,0.34536,-0.64179,-0.03464,"90.6",180,40,20,14.285714285714285,5.15,-2.37,-0.1,2.55,0.143,1,"-0.110714286",0.195,0.599,"0.110714286",-0.052,-0.05200000000000002,-0.028,-0.032,26.7,"36.8",9.093537946547169,-2.8767774035164146,28.544808875537456,0.4666666666666667,37.287472604007185,32.10505325221634
28,445276,"Jansen, Kenley","2025-08-17",776699,28,100,0.25,0,0.5,0.25,0.378,0.375,0.232,1,4,82.6,50,2519,92.6,93.24,5,14,14,0.6000000000000085,6.86,108,139,116,144,304,319,303,"-0.257","0.257","71.0","7.4",6,2,1,0,0,0,2,33.3,2,33.3,1.36786,1.31393,-0.08519,-0.12444,"88.6",182,0,0,0,6.33,-2.08,0.49,2.97,0.5,0,"0.917857143",0.488,0.258,"-0.917857143",0.018,0.01200000000000001,-0.008,0.003,35.7,"48.9",17.090826887298498,-16.08407245079153,29.18100682951304,0.42857142857142855,35.26661468269532,38.33803642278869
28,642546,"Hernández, Jonathan","2024-06-07",745008,28,100,0,0,0,0,0.115,0.142,0.036,0,5,84.7,4,2279,91.7,91.7,4,12,16,0,6.33,104,146,116,146,301,325,301,"0.864","-0.864","68.6","7.7",6,2,0,0,0,0,3,50,1,16.7,2.39821,0.33571,0.66536,-0.09321,"88.5",153,0,0,0,5.48,-1.42,0.14,1.91,0.167,0,"-3.085714286",0.196,0.036,"3.085714286",-0.036,-0.028999999999999998,-0.036,-0.027,33.3,"26.6",10.35191326993363,-5.464859640417914,34.511340133462404,0.6363636363636364,41.307694295438395,30.68055364890434
28,642048,"Saucedo, Tayler","2025-03-28",778541,28,100,0.571,0.571,0.5,1.143,0.718,0.626,0.492,4,7,86.3,20.4,2219,87.1,87.48,2,12,16,0.4000000000000057,6.66,113,150,118,146,285,314,279,"-2.537","2.537","70.2","7.1",8,7,2,1,0,1,0,0,1,12.5,2.64643,0.39321,1.165,-0.52929,"93.4",153,42.857142857142854,14.285714285714285,12.5,5.55,1.92,0.28,2.37,0.625,1,"9.060714286",0.556,0.963,"-9.060714286",0.079,0.06899999999999995,0.18,0.092,16.7,"27.2",8.868418415609558,0.8222686227672233,30.202476929767762,0.5833333333333334,39.80677280210915,28.768929691202715
28,669912,"Snead, Kirby","2023-09-03",716731,28,100,0.5,0,0.667,0.5,0.526,0.415,0.3,2,4,93.1,3,2577,88.3,88.23,2,11,17,-0.09999999999999432,6.28,112,147,117,151,294,323,299,"-0.819","0.819","71.5","7.6",6,3,2,0,0,0,1,16.7,2,33.3,2.63679,0.31714,0.40464,-0.19321,"91.4",60,33.33333333333333,0,0,5.26,2.47,0.16,1.99,0.667,0,"2.925",0.534,0.327,"-2.925",0.2,0.133,0.173,0.111,18.2,"20.4",9.21937880672014,-1.8410513428409363,34.2073742895323,0.36363636363636365,39.28537181478081,27.36903064867136
28,663687,"Harris, Hogan","2024-09-06",745611,28,100,0.167,0.167,0.333,0.333,0.278,0.264,0.19,1,6,96.2,-8,2307,83.2,83.22,2,14,14,0,6.57,113,146,125,150,297,321,295,"0.308","-0.308","68.6","6.8",7,3,0,1,0,0,3,42.9,1,14.3,3.30036,0.14821,0.0025,-0.06393,"90.6",159,33.33333333333333,0,0,6.14,2.2,-0.2,2.26,0.286,0,"-1.1",0.306,0.255,"1.1",-0.023,-0.020000000000000018,0.078,0.014,14.3,"56.0",3.985459809208,7.665990941508195,36.767364486530866,0.14285714285714285,35.3958996961466,28.565730088727573
28,600917,"Leclerc, José","2025-03-27",778547,28,100,0.667,2,,2.667,1.192,0.989,0.552,2,3,107.4,25.5,2429,88.1,86.94,6,19,9,-1.1999999999999886,5.52,118,144,127,151,296,322,295,"-3.206","3.206","72.3","7.6",4,2,0,0,0,2,1,25,1,25,2.03286,0.93679,-0.09607,-0.15464,"93.4",228,100,100,50,5.82,-1.67,-0.15,2.26,0.75,2,"11.45",0.664,2.139,"-11.45",0.115,0.08599999999999997,0.528,0.203,31.6,"41.3",16.47266413891485,-7.785367869129017,30.210682483945526,0.47368421052631576,38.68707903917382,33.5886392306623
28,519326,"Strickland, Hunter","2024-09-17",746176,28,100,0.4,0,0.667,0.4,0.353,0.337,0.328,2,5,94.8,20.7,2507,90.2,89.65,4,16,12,-0.6000000000000085,6,95,151,113,148,306,324,303,"-0.032","0.032","70.0","7.6",5,3,2,0,0,0,2,40,0,0,2.23179,0.59679,0.18143,0.00286,"90.7",188,33.33333333333333,0,0,5.74,-3.08,0.06,2.12,0.4,0,"0.114285714",0.328,0.456,"-0.114285714",0.072,0.07200000000000001,-0.056,0.016,25,"28.5",7.819111328852492,-5.773830858160202,33.02468866261317,0.7333333333333333,36.45721662156295,31.658771266853012
28,657097,"Webb, Jacob","2023-05-28",717984,28,100,0,0,0,0,0.104,0.196,0.072,0,6,95.1,26,2327,90,90.1,8,18,10,0.09999999999999432,6.53,106,152,116,146,305,327,300,"1.15","-1.15",,,7,2,0,0,0,0,4,57.1,0,0,1.78714,1.07214,0.67643,0.515,"90.3",202,50,0,0,5.53,-2.38,0.33,2.81,0.143,0,"-4.107142857",0.204,0.198,"4.107142857",-0.072,-0.061,-0.198,-0.092,44.4,"37.2",,,,,,
28,594580,"Moll, Sam","2023-07-08",717449,28,100,0.5,0.667,0.333,1.167,0.617,0.299,0.152,3,6,88.7,15.7,2783,87.9,85.43,3,15,13,-2.5,4.7,109,143,115,150,282,312,303,"-3.336","3.336",,,9,7,1,1,0,1,0,0,1,11.1,2.84786,0.16,-0.15107,-0.35036,"90.4",162,42.857142857142854,14.285714285714285,11.11111111111111,4.94,2.35,0.17,2.32,0.556,1,"11.914285714",0.324,0.355,"-11.914285714",0.348,0.23200000000000004,0.812,0.318,20,"16.1",,,,,,
28,695243,"Miller, Mason","2025-05-03",778075,28,100,0.5,1,1,1.5,0.771,0.642,0.427,2,4,103.9,17,2448,96.3,96.89,4,11,17,0.6000000000000085,6.89,103,150,118,146,300,321,307,"-2.281","2.281","63.6","6.5",7,2,0,1,0,1,2,28.6,2,28.6,1.58393,1.048,0.31179,-0.17536,"92.8",237,100,50,14.285714285714285,6.08,-1.7,0.58,2.54,0.714,1,"8.146428571",0.673,1.007,"-8.146428571",0.073,0.040999999999999925,0.493,0.129,36.4,"34.4",7.4553738096709115,9.677823926828886,27.134150695054945,0.2727272727272727,37.275244605036576,20.201910135861052
28,518397,"Alexander, Scott","2024-07-28",746195,28,100,0.333,0,0.5,0.333,0.355,0.274,0.2,2,6,83.7,-20.3,2014,89.7,89.7,1,11,17,0,6.12,112,148,116,150,302,327,307,"-0.198","0.198","68.8","7.0",7,4,2,0,0,0,2,28.6,0,0,2.70929,0.12179,0.85821,-0.36107,"92.6",110,25,0,0,5.71,1.3,0.24,2.04,0.429,0,"0.707142857",0.314,0.234,"-0.707142857",0.133,0.11499999999999999,0.099,0.081,9.1,"37.8",6.627372132074291,3.806797903337112,33.205744388283634,0.45454545454545453,38.207017984790426,27.15591114074341
28,542888,"Armstrong, Shawn","2025-03-30",778516,28,100,0.2,0.2,0.25,0.4,0.324,0.291,0.227,1,5,81.2,23.3,2373,89.8,90.46,1,13,15,0.7000000000000028,6.79,117,152,123,152,289,321,294,"-0.923","0.923","72.5","7.1",6,4,0,1,0,0,1,16.7,1,16.7,1.83179,1.02036,0.00857,0.14786,"88.0",183,0,0,0,5.79,-1.81,0.15,2.3,0.333,0,"3.296428571",0.356,0.266,"-3.296428571",-0.027,-0.022999999999999965,0.134,0.033,7.7,"41.4",6.981900254455692,6.441098177483804,29.87249201097913,0.46153846153846156,41.01730912871698,26.469667230745266
28,696147,"Bachman, Sam","2023-06-12",717792,32,87.5,0.143,0,0.167,0.143,0.126,0.231,0.245,1,7,95.6,13.2,2357,91.1,90.88,3,13,15,-0.19999999999998863,6.21,108,134,104,133,294,320,297,"1.009","-1.009",,,8,6,1,0,0,0,1,12.5,1,12.5,2.51036,0.26296,0.2824,-0.056,"92.6",170,66.66666666666666,0,0,5.44,-1.48,-0.02,2.76,0.25,0,"-3.603571429",0.339,0.28,"3.603571429",-0.102,-0.08900000000000002,-0.137,-0.105,23.1,"39.5",,,,,,
28,687765,"Spence, Mitch","2024-04-14",745681,28,100,0.5,0,0.571,0.5,0.441,0.366,0.374,4,8,85.7,11.6,2694,86.7,86.62,2,15,13,-0.10000000000000853,6.44,94,146,116,146,292,315,293,"-0.943","0.943","67.1","7.3",8,7,4,0,0,0,1,12.5,0,0,3.03,0.05536,-0.81607,0.03821,"90.3",140,14.285714285714285,0,0,6.12,-2.71,0.17,2.13,0.5,0,"3.367857143",0.374,0.447,"-3.367857143",0.126,0.126,0.053,0.075,13.3,"48.6",8.539462669474913,-17.765534102606278,37.99698941529032,0.4,38.03355571492449,33.842454866896674
28,668968,"Crouse, Hans","2024-07-02",745647,28,100,0.25,0,0.25,0.25,0.314,0.219,0.104,1,4,77.7,33.3,2058,87.2,85.55,2,12,16,-1.6000000000000085,5.17,103,149,114,148,311,324,300,"0.136","-0.136","68.0","7.6",5,4,1,0,0,0,0,0,1,20,2.38607,0.61964,0.73714,0.38429,"89.7",161,0,0,0,5.85,-0.97,0.62,1.79,0.4,0,"-0.485714286",0.283,0.111,"0.485714286",0.146,0.11700000000000005,0.139,0.095,16.7,"27.8",11.180260246834727,-7.637408135080322,29.83078907866715,0.7272727272727273,41.378190148226885,35.373067480930324
28,643493,"Pruitt, Austin","2023-06-24",717634,28,100,0.286,0.429,0.167,0.714,0.412,0.323,0.217,2,7,90.3,22,2564,89,88.19,0,14,14,-0.7999999999999972,5.74,110,150,118,149,296,330,294,"-0.431","0.431",,,7,7,1,0,0,1,0,0,0,0,2.34607,0.5425,0.06643,-0.05214,"94.7",143,42.857142857142854,14.285714285714285,14.285714285714285,5.82,-0.4,0.47,1.86,0.286,1,"1.539285714",0.217,0.559,"-1.539285714",0.069,0.06899999999999998,0.155,0.089,0,"57.2",,,,,,
28,642545,"Barria, Jaime","2023-07-22",717297,28,100,0,0,0,0,0,0.047,0.048,0,6,86.2,-1,2178,89.4,89.39,4,12,16,0,6.21,124,148,118,148,299,328,298,"1.615","-1.615","67.8","7.1",6,4,0,0,0,0,2,33.3,0,0,2.005,0.85536,0.07036,-0.19107,"90.3",108,50,0,0,6.38,-2.14,-0.43,2.33,0,0,"-5.767857143",0.048,0.059,"5.767857143",-0.048,-0.048,-0.059,-0.047,33.3,"53.0",10.060339768018892,3.6721238083600225,34.02372144118261,0.5833333333333334,40.98735672078031,27.421983266164418
28,606160,"Montero, Rafael","2023-08-29",716802,28,100,0.2,0,0.333,0.2,0.263,0.246,0.162,1,5,91.7,28.7,2342,94.3,94.22,4,10,18,-0.09999999999999432,6.31,114,150,122,152,278,312,307,"0.305","-0.305","72.0","7.1",6,3,1,0,0,0,2,33.3,1,16.7,1.46036,1.11964,0.48607,-0.35536,"91.9",236,33.33333333333333,0,0,5.03,-1.23,-0.16,2.8,0.333,0,"-1.089285714",0.302,0.199,"1.089285714",0.038,0.031000000000000028,0.001,0.017,40,"37.6",11.725975969691254,3.3717854089606796,27.374886785799323,0.9,36.31996424307678,30.67144903991035
28,666171,"Zeferjahn, Ryan","2025-07-28",776958,28,100,0.333,0.167,0.667,0.5,0.356,0.185,0.189,2,6,74.9,46.3,2390,91.7,91.94,6,16,12,0.20000000000000284,6.53,114,148,112,149,311,329,304,"-0.385","0.385","66.3","7.0",6,3,1,1,0,0,3,50,0,0,2.10357,0.64821,-0.27643,-0.33857,"88.6",168,0,0,0,5.79,-2.12,-0.11,2.48,0.333,0,"1.375",0.189,0.224,"-1.375",0.144,0.14400000000000002,0.276,0.171,37.5,"38.1",7.643730219124576,2.334486987318011,31.94526264673048,0.5,35.05868041002808,28.325593459143498
28,672391,"Ort, Kaleb","2024-09-15",746180,28,100,0.4,0.6,0.333,1,0.586,0.659,0.506,2,5,89.8,14.5,2341,90.3,90.02,3,14,14,-0.29999999999999716,6.31,106,151,117,151,308,318,292,"-1.135","1.135","69.7","7.0",5,4,1,0,0,1,1,20,0,0,2.13,0.71964,0.00286,-0.15786,"92.5",174,50,25,20,5.81,-2.77,0.17,2.13,0.4,1,"4.053571429",0.506,1.037,"-4.053571429",-0.106,-0.10599999999999998,-0.037,-0.073,21.4,"42.5",12.918756007484241,-4.5949809939516015,34.903925298893924,0.5714285714285714,32.82592816070329,34.98830649486898
28,676395,"Garcia, Robert","2025-07-22",777043,28,100,0.2,0,0.25,0.2,0.262,0.276,0.198,1,5,82.5,2.5,2202,92.4,92.38,5,15,13,0,6.52,105,151,121,151,299,329,294,"-0.477","0.477","69.1","6.6",6,4,1,0,0,0,1,16.7,1,16.7,1.88393,0.81929,0.77714,-0.22214,"89.0",150,0,0,0,5.7,3.63,0.37,2.45,0.333,0,"1.703571429",0.332,0.248,"-1.703571429",0.002,0.0010000000000000009,-0.048,-0.014,33.3,"27.7",2.3511393619904135,10.786672826543423,28.32239890014822,0.42857142857142855,42.009727222519174,22.225278150178923
28,666720,"Rodríguez, Yerry","2024-04-10",745024,28,100,0.5,0.5,0.4,1,0.636,0.584,0.455,3,6,93.7,-0.3,2431,91.8,92.54,3,14,14,0.7000000000000028,6.79,120,152,118,151,309,329,299,"-1.012","1.012","68.0","7.3",6,6,2,0,0,1,0,0,0,0,1.83786,0.91,0.61321,-0.31893,"94.4",151,66.66666666666666,16.666666666666664,16.666666666666664,5.56,-2.13,0.09,2.31,0.5,1,"3.614285714",0.455,0.911,"-3.614285714",0.045,0.044999999999999984,0.089,0.052,21.4,"25.5",10.008771332042775,1.7993686947779444,32.139077275119945,0.5,43.13693159402733,26.664072701419897
27,656271,"Burke, Brock","2023-06-26",717606,27,100,0.4,0,0.4,0.4,0.294,0.346,0.416,2,5,82.8,36,2239,93.9,95.33,3,14,13,1.3999999999999915,7.17,97,148,114,142,307,332,302,"0.087","-0.087",,,6,5,2,0,0,0,1,16.7,0,0,1.45704,1.14074,0.6837,-0.6837,"93.6",191,20,0,0,6.05,1.76,-0.02,2.88,0.333,0,"-0.322222222",0.36,0.473,"0.322222222",-0.016,-0.02699999999999997,-0.073,-0.052,21.4,"38.8",,,,,,
27,600917,"Leclerc, José","2025-04-08",778395,27,100,0.4,0,0.5,0.4,0.353,0.372,0.396,2,5,85.3,17.3,2285,87.8,86.47,3,12,15,-1.2999999999999972,5.55,106,145,116,145,295,321,292,"-0.076","0.076","67.8","7.8",5,4,2,0,0,0,1,20,0,0,2.29889,0.7063,-0.01111,-0.16889,"90.6",117,25,0,0,5.85,-1.7,0.24,2.03,0.4,0,"0.281481481",0.396,0.444,"-0.281481481",0.004,0.0040000000000000036,-0.044,-0.019,25,"38.8",12.769968094010988,-15.328182498315487,28.03337285224081,0.5454545454545454,38.833179353369495,39.797325019769936
27,681806,"Wantz, Andrew","2023-05-09",718237,27,100,0.143,0,0.167,0.143,0.126,0.375,0.302,1,7,79.9,32.7,2497,89.5,89.77,3,16,11,0.29999999999999716,6.41,104,152,125,147,303,328,296,"1.235","-1.235",,,7,6,1,0,0,0,1,14.3,0,0,1.96741,0.88963,-0.20037,-0.07519,"89.5",212,16.666666666666664,16.666666666666664,14.285714285714285,5.94,-2.04,-0.32,2.44,0.143,1,"-4.574074074",0.302,0.586,"4.574074074",-0.159,-0.159,-0.443,-0.249,18.8,"39.7",,,,,,
