"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
23,605521,"Warren, Art","2021-06-10",633757,23,100,0.4,0.4,0.667,0.8,0.497,0.268,0.224,2,5,88.9,-5,2342,89.4,89.96,6,12,11,0.5999999999999943,6.5,119,152,116,146,290,310,286,"-0.631","0.631",,,5,3,0,2,0,0,2,40,0,0,2.38478,0.47957,0.0213,0.03609,"92.8",196,66.66666666666666,0,0,5.86,-2.44,0.33,2.67,0.4,0,"2.743478261",0.224,0.421,"-2.743478261",0.176,0.17600000000000002,0.379,0.229,50,"47.9",,,,,,
23,663574,"Santillan, Tony","2021-07-18",633252,23,100,0.5,0.5,0.4,1,0.627,0.381,0.265,3,6,89.7,27.2,2135,90.6,89.94,7,14,9,-0.6999999999999886,5.76,111,151,131,148,293,316,290,"-1.093","1.093",,,6,6,2,0,0,1,0,0,0,0,2.13217,0.65696,0.24609,-0.19478,"91.7",236,16.666666666666664,16.666666666666664,16.666666666666664,5.72,-1.84,0.57,2.33,0.5,1,"4.752173913",0.265,0.661,"-4.752173913",0.235,0.235,0.339,0.246,50,"35.8",,,,,,
23,656546,"Hoffman, Jeff","2021-08-16",632878,23,100,0.2,0.2,0.2,0.4,0.248,0.381,0.362,1,5,91.8,13.4,2258,91.2,91.4,1,10,13,0.20000000000000284,6.51,119,146,121,149,285,312,277,"0.211","-0.211",,,5,5,0,1,0,0,0,0,0,0,1.81261,0.97304,0.71261,-0.51174,"90.6",195,40,0,0,6.24,-1.79,-0.17,2.76,0.2,0,"-0.917391304",0.362,0.531,"0.917391304",-0.162,-0.16199999999999998,-0.131,-0.133,10,"44.0",,,,,,
23,621249,"Underwood Jr., Duane","2022-08-04",662303,27,85.2,0,0,0,0,0.282,0.445,0.271,0,3,87.3,18,2111,92.1,92.33,1,9,14,0.20000000000000284,6.53,109,147,111,151,301,326,291,"0.171","-0.171",,,6,3,0,0,0,0,0,0,2,33.3,2.32913,0.40435,0.53826,0.29478,"89.6",153,33.33333333333333,0,0,6.2,-2.41,-0.18,1.97,0.5,0,"-0.743478261",0.635,0.353,"0.743478261",-0.271,-0.135,-0.353,-0.163,11.1,"47.3",,,,,,
23,621249,"Underwood Jr., Duane","2022-07-13",661376,23,100,0.333,0,0.5,0.333,0.502,0.532,0.356,1,3,97.1,16.5,2155,93.7,93.39,2,4,19,-0.29999999999999716,6.42,105,151,116,151,307,310,285,"-0.817","0.817",,,6,2,1,0,0,0,1,16.7,1,16.7,1.90957,0.7313,0.79652,0.84435,"97.1",302,50,0,0,6.16,-2.46,-0.59,2.48,0.667,0,"3.552173913",0.678,0.466,"-3.552173913",-0.023,-0.01100000000000001,-0.133,-0.03,50,"44.2",,,,,,
23,676714,"Hughes, Brandon","2022-09-12",662423,23,100,0.167,0.5,0,0.667,0.345,0.331,0.25,1,6,90.6,25.8,2431,89.7,89.38,1,14,9,-0.29999999999999716,6.1,110,154,113,149,297,326,293,"-1.442","1.442",,,6,6,0,0,0,1,0,0,0,0,2.11174,0.74913,0.59,-0.1413,"90.5",195,33.33333333333333,16.666666666666664,16.666666666666664,5.31,2.52,-0.2,2.21,0.167,1,"6.269565217",0.25,0.539,"-6.269565217",-0.083,-0.08299999999999999,0.128,0.014,7.1,"21.7",,,,,,
23,641682,"Hendrix, Ryan","2022-07-16",661966,23,100,0,0,0,0,0.098,0.118,0.023,0,6,90.2,30,2110,91.9,91.19,3,7,16,-0.7000000000000028,5.88,118,148,110,150,298,318,300,"1.095","-1.095",,,7,4,0,0,0,0,2,28.6,1,14.3,2.11217,0.60565,0.63174,-0.22304,"91.0",208,25,0,0,6.14,-1.5,-0.28,2.13,0.143,0,"-4.760869565",0.163,0.032,"4.760869565",-0.023,-0.020000000000000018,-0.032,-0.02,42.9,"37.0",,,,,,
23,519443,"Workman, Brandon","2021-04-01",634634,23,100,0.5,0,0.5,0.5,0.566,0.744,0.774,1,2,103.4,13,2406,87,88.43,0,7,16,1.4000000000000057,7.37,108,144,109,145,274,303,284,"-1.121","1.121",,,4,2,1,0,0,0,0,0,2,50,2.59478,0.49174,0.02273,-0.11727,"95.0",226,100,0,0,6.25,-1.84,0.07,1.99,0.75,0,"4.873913043",0.887,1.063,"-4.873913043",-0.274,-0.137,-0.563,-0.178,0,"58.9",,,,,,
23,667297,"Nance, Tommy","2021-09-25",632351,23,100,0.333,0.667,0.333,1,0.541,0.488,0.304,2,6,100.5,12.3,2536,90.9,90.68,3,9,14,-0.20000000000000284,6.26,107,146,115,145,294,328,300,"-1.747","1.747",,,6,4,0,1,0,1,2,33.3,0,0,2.80304,-0.00913,0.34391,0.31087,"96.3",183,50,25,16.666666666666664,6.25,-1.14,0.17,2.2,0.333,1,"7.595652174",0.304,0.881,"-7.595652174",0.029,0.029000000000000026,0.119,0.053,33.3,"46.4",,,,,,
23,641682,"Hendrix, Ryan","2021-05-20",634020,23,100,0.4,0.6,0.5,1,0.577,0.456,0.399,2,5,95.7,17,2313,90,89.28,4,11,12,-0.7000000000000028,5.94,104,153,131,148,290,319,295,"-1.883","1.883",,,5,3,1,0,0,1,2,40,0,0,2.32391,0.55,0.44609,0.02,"91.7",189,66.66666666666666,33.33333333333333,20,6.38,-1.42,0.06,1.76,0.4,1,"8.186956522",0.399,0.679,"-8.186956522",0.001,0.0010000000000000009,0.321,0.121,36.4,"43.0",,,,,,
23,542960,"Brach, Brad","2021-07-02",633462,23,100,0,0,0,0,0,0.097,0.106,0,4,87.6,-51,2159,90,89.71,5,15,8,-0.29999999999999716,5.95,107,157,119,146,296,322,288,"1.066","-1.066",,,4,2,0,0,0,0,2,50,0,0,2.1813,0.63565,0.67696,0.39696,"89.3",120,50,0,0,5.72,-3.55,0.13,2.38,0,0,"-4.634782609",0.106,0.112,"4.634782609",-0.106,-0.106,-0.112,-0.097,33.3,"26.5",,,,,,
23,594965,"Ponce de Leon, Daniel","2021-04-19",634431,23,100,0,0,0,0,0.103,0.14,0.043,0,6,85.2,13.2,2229,89.5,89.23,3,13,10,-0.29999999999999716,6.19,116,168,131,150,307,323,301,"1.18","-1.18",,,7,5,0,0,0,0,1,14.3,0,0,1.54609,1.32783,0.74609,-0.13304,"91.4",131,20,0,0,6.61,-1.09,0.21,2.46,0.143,0,"-5.130434783",0.18,0.052,"5.130434783",-0.043,-0.037000000000000005,-0.052,-0.037,23.1,"49.5",,,,,,
23,608717,"Stratton, Chris","2022-07-15",661113,23,100,0.5,0,0.667,0.5,0.524,0.5,0.422,2,4,87.5,10.3,2687,89.2,90.2,2,7,16,1,6.4,108,148,110,149,314,330,310,"-1.197","1.197",,,6,3,2,0,0,0,1,16.7,2,33.3,2.28913,0.54261,0.0581,-0.27429,"90.7",170,33.33333333333333,0,0,5.9,-1.81,0.36,1.97,0.667,0,"5.204347826",0.615,0.514,"-5.204347826",0.078,0.052000000000000046,-0.014,0.024,28.6,"36.6",,,,,,
23,621074,"Rucker, Michael","2022-10-05",663131,23,100,0.25,0,0.333,0.25,0.377,0.263,0.051,1,4,66.3,27,2383,93.1,93,3,9,14,-0.09999999999999432,6.22,109,149,115,149,296,344,286,"-0.375","0.375",,,6,3,1,0,0,0,1,16.7,2,33.3,1.73522,0.90652,0.33217,0.14087,"88.0",143,0,0,0,5.59,-1.98,0.71,2.31,0.5,0,"1.630434783",0.367,0.056,"-1.630434783",0.199,0.133,0.194,0.114,33.3,"35.5",,,,,,
23,606149,"Gallegos, Giovanny","2021-05-27",633914,23,100,0.4,0.2,0.667,0.6,0.424,0.244,0.176,2,5,100.4,21.7,2467,90.2,89,5,14,9,-1.2000000000000028,5.7,105,151,120,145,306,328,306,"-0.556","0.556",,,5,3,1,1,0,0,2,40,0,0,2.14174,0.72636,0.32652,-0.32652,"93.3",229,100,33.33333333333333,20,6.59,-2.33,-0.45,2.25,0.4,1,"2.417391304",0.176,0.418,"-2.417391304",0.224,0.22400000000000003,0.182,0.18,35.7,"54.0",,,,,,
23,606149,"Gallegos, Giovanny","2021-04-20",634509,27,85.2,0.333,0,0.5,0.333,0.497,0.442,0.172,1,3,92.4,-4,2427,90.6,89.7,2,9,14,-0.8999999999999915,5.85,109,140,106,137,292,265,284,"-1.153","1.153",,,7,2,1,0,0,0,1,14.3,3,42.9,1.67261,1.1313,0.62217,0.03522,"90.2",102,50,0,0,6.59,-2.17,0.13,2.48,0.714,0,"5.013043478",0.645,0.18,"-5.013043478",0.161,0.06899999999999995,0.153,0.055,22.2,"55.1",,,,,,
23,621249,"Underwood Jr., Duane","2021-04-22",634492,23,100,0.429,0.143,0.75,0.571,0.429,0.4,0.329,3,7,97,17.8,1970,85.7,85.69,8,15,8,0,6.38,111,154,122,151,302,331,299,"-0.49","0.49",,,7,4,2,1,0,0,3,42.9,0,0,2.65435,0.4987,0.60652,-0.48478,"94.2",244,75,25,14.285714285714285,6.17,-2.03,0.08,2.33,0.429,1,"2.130434783",0.329,0.635,"-2.130434783",0.1,0.09999999999999998,-0.064,0.029,53.3,"48.0",,,,,,
23,621074,"Rucker, Michael","2022-09-18",663112,23,100,0.25,0,1,0.25,0.315,0.315,0.216,1,4,104.4,13,2317,91.1,90.85,8,14,9,-0.19999999999998863,6.21,100,156,115,148,305,325,292,"0.193","-0.193",,,5,1,1,0,0,0,3,60,1,20,2.20217,0.56391,0.45174,0.15348,"92.1",262,100,0,0,5.48,-2.01,0.47,1.98,0.4,0,"-0.839130435",0.373,0.293,"0.839130435",0.034,0.027000000000000024,-0.043,0,57.1,"34.9",,,,,,
23,621052,"Reyes, Alex","2021-04-23",634378,23,100,0,0,,0,0.346,0.346,,0,2,,,2248,92.7,92.5,4,8,15,-0.20000000000000284,6.17,107,148,116,147,297,326,306,"-0.05","0.05",,,4,0,0,0,0,0,2,50,2,50,1.88,0.79913,0.33696,-0.40217,"88.9",142,,,,6.23,-1.36,-0.63,1.97,0.5,,"0.217391304",0.5,,"-0.217391304",,0,,0,50,"40.1",,,,,,
23,595465,"Winkler, Dan","2021-04-22",634419,23,100,0,0,0,0,0.346,0.467,0.261,0,2,92.9,5,2582,90.6,91.4,3,12,11,0.8000000000000114,6.62,94,116,94,128,285,308,295,"0.161","-0.161",,,4,1,0,0,0,0,1,25,2,50,1.61478,1.14826,-0.13783,0.13783,"88.6",140,0,0,0,5.2,-1.91,0.15,3.55,0.5,0,"-0.7",0.63,0.293,"0.7",-0.261,-0.13,-0.293,-0.121,25,"30.7",,,,,,
23,606149,"Gallegos, Giovanny","2021-07-21",633241,23,100,0.25,0.25,0.333,0.5,0.448,0.345,0.147,1,4,84.9,2.3,2314,90.4,89.6,2,11,12,-0.8000000000000114,5.75,115,154,117,150,295,321,302,"-0.677","0.677",,,6,3,0,1,0,0,1,16.7,0,0,1.9813,0.81913,0.37087,-0.07957,"89.3",95,33.33333333333333,0,0,6.61,-1.98,0.09,2.46,0.5,0,"2.943478261",0.431,0.189,"-2.943478261",0.103,0.069,0.311,0.103,18.2,"54.2",,,,,,
23,640444,"Crowe, Wil","2022-06-18",661123,23,100,0.667,0,0.5,0.667,0.524,0.391,0.343,2,3,90.8,9,2178,89.4,89.86,1,7,16,0.5,6.44,94,143,104,143,306,320,295,"-0.993","0.993",,,6,4,2,0,0,0,0,0,2,33.3,2.12913,0.72826,0.56261,-0.31913,"90.5",111,50,0,0,5.99,-1.85,-0.31,2.56,0.667,0,"4.317391304",0.508,0.387,"-4.317391304",0.324,0.15900000000000003,0.28,0.133,14.3,"47.3",,,,,,
23,518585,"Cruz, Fernando","2022-09-10",661175,23,100,0,0,0,0,0,0.048,0.046,0,4,77.5,10,1888,87.4,88.59,4,11,12,1.1999999999999886,6.89,117,149,116,152,293,314,295,"1.012","-1.012",,,4,2,0,0,0,0,2,50,0,0,2.49957,0.49261,-0.03522,-0.04217,"89.1",102,0,0,0,5.71,-1.39,0.4,2.23,0,0,"-4.4",0.046,0.067,"4.4",-0.046,-0.046,-0.067,-0.048,36.4,"40.4",,,,,,
23,502202,"Boxberger, Brad","2022-07-06",661225,23,100,0.667,0.667,1,1.333,0.793,0.781,0.544,2,3,103.2,20.5,2197,90.1,89.03,2,9,14,-1.0999999999999943,5.62,104,138,105,132,310,320,301,"-1.531","1.531",,,4,2,1,0,1,0,1,25,1,25,1.74087,1.09043,0.5087,0.38783,"92.4",160,100,50,25,5.74,-1.34,0.47,1.94,0.75,1,"6.656521739",0.658,1.394,"-6.656521739",0.123,0.09199999999999997,-0.061,0.012,22.2,"36.3",,,,,,
23,664747,"Díaz, Alexis","2022-05-17",663032,23,100,0,0,,0,0.275,0.275,,0,3,,,2745,93.9,95.92,4,9,14,2,7.4,114,155,119,144,286,313,285,"0.535","-0.535",,,5,0,0,0,0,0,3,60,2,40,1.61652,0.97522,0.00696,0.00696,"92.7",221,,,,4.98,-1.71,0.87,2.32,0.4,,"-2.326086957",0.4,,"2.326086957",,0,,0,44.4,"21.7",,,,,,
23,664776,"Cousins, Jake","2022-04-12",663295,23,100,0.2,0,0.5,0.2,0.262,0.245,0.168,1,5,87.3,-33,2439,87.2,87.6,7,10,13,0.3999999999999915,6.83,111,146,117,145,299,322,286,"0.119","-0.119",,,6,2,1,0,0,0,3,50,1,16.7,2.66348,0.41435,-0.2887,-0.41826,"92.3",79,50,0,0,5.52,-3.81,0.37,2.35,0.333,0,"-0.517391304",0.307,0.183,"0.517391304",0.032,0.026000000000000023,0.017,0.017,70,"18.6",,,,,,
23,456713,"Bush, Matt","2022-09-28",661154,23,100,0.667,1.333,0.5,2,1.006,0.814,0.609,2,3,92.7,7.3,2510,91.5,91.42,0,8,15,-0.09999999999999432,6.37,113,146,108,137,296,326,298,"-1.784","1.784",,,4,3,0,1,0,1,0,0,1,25,2.03739,0.76,0.01783,-0.02043,"94.0",203,66.66666666666666,33.33333333333333,25,5.37,-0.86,0.14,2.3,0.75,1,"7.756521739",0.706,1.44,"-7.756521739",0.058,0.04400000000000004,0.56,0.192,0,"49.8",,,,,,
23,676714,"Hughes, Brandon","2022-07-31",662071,23,100,0,0,0,0,0.282,0.313,0.034,0,3,88.6,45.5,2259,89.8,89.67,2,9,14,-0.09999999999999432,6.28,107,152,102,155,296,303,299,"0.028","-0.028",,,5,2,0,0,0,0,1,20,1,20,2.05957,0.79565,0.57087,0.24826,"89.2",229,0,0,0,5.43,2.34,-0.63,1.99,0.4,0,"-0.12173913",0.421,0.096,"0.12173913",-0.034,-0.020999999999999963,-0.096,-0.031,22.2,"21.5",,,,,,
23,623485,"Goudeau, Ashton","2021-05-23",633989,23,100,0,0,0,0,0,0.26,0.269,0,7,87.4,9.7,2109,84.4,84.6,2,14,9,0.19999999999998863,6.33,108,151,115,152,292,319,288,"1.862","-1.862",,,7,7,0,0,0,0,0,0,0,0,2.88826,0.37652,0.00391,-0.22652,"91.1",126,14.285714285714285,0,0,6.49,-2.24,0.1,2.39,0,0,"-8.095652174",0.269,0.321,"8.095652174",-0.269,-0.269,-0.321,-0.26,14.3,"51.0",,,,,,
23,544365,"Banuelos, Manny","2022-07-08",661177,23,100,0.333,0,1,0.333,0.393,0.226,0.078,1,3,80.9,26,2064,86.5,86.33,3,10,13,-0.20000000000000284,6.32,102,152,114,149,302,319,290,"-0.218","0.218",,,4,1,1,0,0,0,2,50,1,25,2.76783,0.335,0.35217,-0.51304,"92.7",273,0,0,0,5.55,1.82,-0.37,1.64,0.5,0,"0.947826087",0.308,0.101,"-0.947826087",0.255,0.192,0.232,0.167,30,"37.7",,,,,,
23,573124,"Rogers, Taylor","2022-08-31",661165,23,100,0.333,0,0.5,0.333,0.295,0.185,0.198,2,6,72.5,-9.8,2497,84.4,83.34,3,13,10,-1.1000000000000085,5.58,110,146,127,146,289,317,302,"-0.213","0.213",,,6,4,2,0,0,0,2,33.3,0,0,2.96261,0.28478,-0.44087,-0.62522,"90.6",98,50,0,0,5.51,1.64,-0.22,2.13,0.333,0,"0.926086957",0.198,0.213,"-0.926086957",0.135,0.135,0.12,0.11,23.1,"26.5",,,,,,
23,656546,"Hoffman, Jeff","2021-07-27",633160,23,100,0.25,0.25,0.5,0.5,0.387,0.336,0.265,1,4,104.3,1.5,2221,93.2,93.87,4,10,13,0.7000000000000028,6.72,112,159,113,150,290,325,298,"-0.504","0.504",,,5,2,0,1,0,0,2,40,1,20,1.46043,1.18478,0.86609,0.09478,"94.5",148,50,0,0,6.11,-1.72,0.29,2.35,0.4,0,"2.191304348",0.412,0.296,"-2.191304348",-0.015,-0.011999999999999955,0.204,0.051,40,"47.8",,,,,,
23,605156,"Brooks, Aaron","2022-04-26",662007,23,100,0.4,0,0.5,0.4,0.454,0.414,0.32,2,5,92.9,-2.3,2231,88.6,88.16,3,9,14,-0.3999999999999915,6.26,103,153,108,146,293,315,298,"-0.48","0.48",,,7,4,2,0,0,0,1,14.3,1,14.3,2.45783,0.48957,0.41739,-0.04696,"92.3",93,25,0,0,6.06,-2.71,-0.34,2.24,0.571,0,"2.086956522",0.515,0.358,"-2.086956522",0.08,0.05599999999999994,0.042,0.04,33.3,"35.0",,,,,,
23,641627,"Gott, Trevor","2022-10-05",661227,23,100,0.5,1,0.333,1.5,0.838,0.632,0.422,3,6,85.1,19.4,2132,89.6,88.93,1,10,13,-0.6999999999999886,5.87,113,152,115,145,307,331,300,"-1.867","1.867",,,6,5,1,0,0,2,1,16.7,0,0,2.48087,0.38826,0.01087,0.15522,"93.0",225,60,40,33.33333333333333,5.23,-3.04,0.28,2.3,0.5,2,"8.117391304",0.422,1.108,"-8.117391304",0.078,0.07800000000000001,0.392,0.206,10,"32.5",,,,,,
23,571948,"Milner, Hoby","2022-09-02",663285,23,100,0,0,0,0,0.172,0.273,0.144,0,3,89.9,-8,1910,84,83.89,1,8,15,-0.09999999999999432,6.6,104,147,137,124,300,308,294,"0.427","-0.427",,,4,2,0,0,0,0,1,25,1,25,3.22174,0.0813,0.39261,-0.3387,"90.3",116,50,0,0,4.49,4.31,-0.2,1.94,0.25,0,"-1.856521739",0.358,0.152,"1.856521739",-0.144,-0.10799999999999998,-0.152,-0.101,12.5,"-2.1",,,,,,
23,657272,"Uelmen, Erich","2022-09-23",662263,24,95.8,0.25,0,0.333,0.25,0.315,0.362,0.186,1,4,93.6,-7.3,2201,90.1,90.88,3,8,15,0.8000000000000114,6.83,107,153,118,154,307,324,291,"0.03","-0.03",,,6,3,1,0,0,0,1,16.7,2,33.3,2.32522,0.51304,0.58522,-0.58522,"94.3",108,66.66666666666666,33.33333333333333,16.666666666666664,4.59,-3.65,-0.1,2.42,0.5,1,"-0.130434783",0.457,0.477,"0.130434783",0.064,0.04299999999999998,-0.227,-0.047,37.5,"18.0",,,,,,
23,592741,"Shreve, Chasen","2021-07-03",633387,23,100,0.6,0.2,0.5,0.8,0.527,0.487,0.383,3,5,94.1,-1.3,1860,86.8,87.42,2,11,12,0.6000000000000085,6.59,118,148,117,148,303,320,295,"-1.571","1.571",,,7,6,2,1,0,0,0,0,1,14.3,2.46087,0.57826,0.51261,-0.29783,"95.1",138,50,0,0,5.54,1.85,0.41,2.03,0.571,0,"6.830434783",0.521,0.524,"-6.830434783",0.217,0.04999999999999993,0.276,0.04,18.2,"37.8",,,,,,
23,621074,"Rucker, Michael","2022-07-07",662730,23,100,0.4,0.6,0.25,1,0.591,0.545,0.438,2,5,97.2,12.6,2291,89.9,89.74,1,11,12,-0.20000000000000284,6.2,113,153,121,153,312,329,285,"-0.668","0.668",,,5,5,1,0,0,1,0,0,0,0,2.37522,0.47435,0.25,-0.01,"92.6",180,80,20,20,5.49,-1.96,0.45,2.39,0.4,1,"2.904347826",0.438,0.843,"-2.904347826",-0.038,-0.03799999999999998,0.157,0.046,9.1,"35.8",,,,,,
23,657006,"Steele, Justin","2021-05-02",634298,23,100,0.5,1,0.333,1.5,0.815,0.407,0.281,3,6,92.4,2.8,2623,89.5,90.03,2,11,12,0.5,6.43,115,158,124,148,285,328,296,"-3.3","3.3",,,6,5,1,0,0,2,1,16.7,0,0,2.38652,0.49,-0.10696,0.09478,"93.4",193,80,20,16.666666666666664,5.93,2.12,-0.06,2.39,0.5,1,"14.347826087",0.281,0.719,"-14.347826087",0.219,0.21899999999999997,0.781,0.408,18.2,"47.1",,,,,,
23,594311,"Gustave, Jandel","2021-10-03",632242,23,100,0,0,0,0,0,0.161,0.107,0,6,96.3,34.3,2324,91.3,90.73,4,11,12,-0.5999999999999943,5.73,118,158,122,149,297,324,305,"1.594","-1.594",,,6,4,0,0,0,0,2,33.3,0,0,2.42391,0.32913,0.33783,-0.03957,"94.7",294,50,25,16.666666666666664,5.73,-1.39,0.31,2.11,0,1,"-6.930434783",0.107,0.287,"6.930434783",-0.107,-0.107,-0.287,-0.161,36.4,"34.7",,,,,,
23,571948,"Milner, Hoby","2022-10-03",661213,23,100,0.6,0.8,0.5,1.4,0.843,0.581,0.491,3,5,81,-2,1880,83.1,83.08,2,9,14,0,6.48,100,144,107,140,296,320,298,"-2.031","2.031",,,6,6,1,1,0,1,0,0,0,0,3.32478,0.01913,0.41348,-0.58217,"91.6",134,33.33333333333333,16.666666666666664,16.666666666666664,4.45,4.34,0.43,1.92,0.6,1,"8.830434783",0.491,0.862,"-8.830434783",0.109,0.10899999999999999,0.538,0.262,22.2,"0.6",,,,,,
23,608334,"Fulmer, Carson","2021-04-01",634636,23,100,0,0,0,0,0,0.299,0.17,0,6,86.1,21,2078,86.2,85.83,2,9,14,-0.4000000000000057,6.13,122,153,106,150,278,310,281,"1.593","-1.593",,,6,4,0,0,0,0,2,33.3,0,0,2.56783,0.5313,0.5,-0.33391,"91.5",215,50,25,16.666666666666664,5.67,-2.04,-0.36,1.84,0,1,"-6.926086957",0.17,0.571,"6.926086957",-0.17,-0.17,-0.571,-0.299,22.2,"37.5",,,,,,
23,594311,"Gustave, Jandel","2022-04-29",661209,23,100,0,0,0,0,0.138,0.206,0.095,0,4,94.3,40.7,2492,94.2,93.13,3,8,15,-1.1000000000000085,5.85,114,151,118,147,295,316,295,"0.818","-0.818",,,5,3,0,0,0,0,1,20,1,20,2.09043,0.535,0.82478,0.27957,"93.0",121,33.33333333333333,0,0,5.47,-1.55,0.12,2.39,0.2,0,"-3.556521739",0.276,0.106,"3.556521739",-0.095,-0.07600000000000001,-0.106,-0.068,37.5,"27.5",,,,,,
23,571710,"Givens, Mychal","2022-05-03",663165,23,100,0,0,0,0,0.275,0.447,0.144,0,3,95.3,48,2268,84,84.58,2,7,16,0.5999999999999943,6.33,110,149,121,154,288,311,293,"0.028","-0.028",,,5,2,0,0,0,0,1,20,2,40,3.02304,0.2087,-0.14348,-0.41478,"91.7",183,50,50,20,4.57,-2.74,-0.03,1.93,0.4,1,"-0.12173913",0.487,0.555,"0.12173913",-0.144,-0.08699999999999997,-0.555,-0.172,28.6,"7.6",,,,,,
23,606149,"Gallegos, Giovanny","2022-07-12",661119,23,100,0.25,0.75,0,1,0.552,0.622,0.299,1,4,105.6,33.5,2445,91.3,90.25,3,6,17,-1.0999999999999943,5.86,117,164,114,157,313,324,313,"-0.671","0.671",,,5,2,0,0,0,1,2,40,1,20,1.80435,0.96913,0.34696,-0.25391,"99.7",249,100,50,20,6.82,-1.66,0.45,2.56,0.4,1,"2.917391304",0.439,1.185,"-2.917391304",-0.049,-0.03899999999999998,-0.185,-0.07,50,"58.3",,,,,,
23,657265,"Strzelecki, Peter","2022-07-31",663189,23,100,0.4,0.2,0.667,0.6,0.429,0.186,0.188,2,5,85.4,15.3,2525,91.6,91.92,4,11,12,0.30000000000001137,6.47,95,139,115,135,279,322,299,"-0.182","0.182",,,5,3,1,1,0,0,2,40,0,0,1.85043,0.89217,0.57913,-0.49391,"90.5",183,33.33333333333333,0,0,5.08,-2.59,-0.28,2.82,0.4,0,"0.791304348",0.188,0.238,"-0.791304348",0.212,0.21200000000000002,0.362,0.243,36.4,"22.3",,,,,,
23,667376,"Sánchez, Miguel","2021-09-19",632413,23,100,0.4,0,0.667,0.4,0.408,0.31,0.244,2,5,93.5,31,1955,89.1,89.45,5,14,9,0.4000000000000057,6.23,112,152,118,146,299,325,303,"-0.27","0.27",,,6,3,2,0,0,0,2,33.3,1,16.7,2.44783,0.41565,0.52348,0.23043,"93.0",126,33.33333333333333,0,0,5.75,-1.56,0.05,1.73,0.5,0,"1.173913043",0.37,0.296,"-1.173913043",0.156,0.13,0.104,0.098,35.7,"34.7",,,,,,
23,596057,"Norris, Daniel","2022-04-10",663204,23,100,0.2,0.6,0,0.8,0.414,0.333,0.168,1,5,92.6,44.3,2135,86.2,85.34,5,10,13,-0.9000000000000057,5.86,112,151,119,155,292,324,292,"-0.582","0.582",,,5,3,0,0,0,1,2,40,0,0,2.50391,0.63091,0.1113,0.0313,"94.0",233,66.66666666666666,33.33333333333333,20,5.78,1.52,0.06,1.85,0.2,1,"2.530434783",0.168,0.647,"-2.530434783",0.032,0.032,0.153,0.081,50,"40.0",,,,,,
23,668868,"Thompson, Zack","2022-09-09",662284,23,100,0.333,0.167,0.4,0.5,0.358,0.465,0.379,2,6,88.7,9.4,2361,88.1,88.5,1,11,12,0.4000000000000057,6.63,123,157,122,155,297,312,294,"0.026","-0.026",,,6,5,1,1,0,0,1,16.7,0,0,2.67957,0.37652,0.16435,0.18,"91.6",170,60,20,16.666666666666664,5.92,1.17,-0.44,2.6,0.333,1,"-0.113043478",0.379,0.715,"0.113043478",-0.046,-0.045999999999999985,-0.215,-0.107,9.1,"52.1",,,,,,
23,669270,"Kuhnel, Joel","2022-06-07",663064,23,100,0.5,0,0.571,0.5,0.442,0.34,0.356,4,8,86,15.9,2092,90.9,91.81,2,13,10,0.8999999999999915,6.86,117,148,123,147,285,318,287,"-1.105","1.105",,,8,7,4,0,0,0,1,12.5,0,0,2.45043,0.32174,0.57087,-0.23261,"91.2",124,28.57142857142857,0,0,5.99,-2.5,-0.47,2.64,0.5,0,"4.804347826",0.356,0.418,"-4.804347826",0.144,0.14400000000000002,0.082,0.102,15.4,"28.2",,,,,,
23,623485,"Goudeau, Ashton","2021-05-26",633890,23,100,0.167,0,0.25,0.167,0.224,0.265,0.125,1,6,83.7,-0.8,1951,87.3,87.43,1,7,16,0.10000000000000853,6.41,101,156,119,150,307,324,313,"0.197","-0.197",,,7,4,1,0,0,0,2,28.6,1,14.3,2.31913,0.73174,0.37391,-0.21217,"90.5",146,25,25,14.285714285714285,6.48,-2.11,-0.09,2.16,0.286,1,"-0.856521739",0.25,0.342,"0.856521739",0.042,0.035999999999999976,-0.175,-0.041,14.3,"51.8",,,,,,
