key_retro,key_fangraphs,key_mlbam,name_last,name_first
fernc102,1003994,114077,Fernández,Chico
peavj001,1051,408241,Peavy,Jake
mathe101,1008236,118416,Mathews,Eddie
lalld101,1007265,117421,Lally,Dan
maksm001,1008009,118184,Maksudian,Mike
herra101,1005726,115848,Herring,Art
judsh101,1006646,116788,Judson,Howie
navad001,3179,425900,Navarro,Dioner
browa002,2115,408046,Brown,Andrew
millw101,1008961,119152,Mills,Willie
mcclp101,1008390,118572,McClanahan,Pete
burno101,1001716,111759,Burns,Thomas
dundg101,1003559,113623,Dundon,Gus
harvc001,915,150420,Harville,Chad
ziegg101,1014436,124763,Ziegler,George
vanzi101,1013365,123654,Van Zandt,Ike
rockj002,30016,697812,Rock,Joe
haynh001,1005533,115648,Haynes,Heath
milla002,6785,453192,Miller,Andrew
tenaj001,23691,677588,Tena,José
eastj001,1003639,113711,Easterly,Jamie
dicka001,12649,543105,Dickerson,Alex
durhl001,1003592,113658,Durham,Leon
mejij001,8476,516769,Mejía,Jenrry
santj101,1011443,121695,Santiago,José
thurc001,1324,407903,Thurman,Corey
harrm001,5551,457448,Harrison,Matt
woodj102,1014239,124563,Woods,John
chapg101,1002146,112198,Chapman,Glenn
schil101,1011558,121808,Schiappacasse,Lou
sukec101,1012675,122933,Sukeforth,Clyde
hoskd101,1006041,116167,Hoskins,Dave
sancj003,19913,660821,Sánchez,Jesús
duffj101,1003527,113594,Duffie,John
komis002,4754,455005,Komine,Shane
beers001,20493,666179,Beer,Seth
scott001,1011695,121926,Scott,Tony
zuveg101,1014466,124790,Zuverink,George
jordt102,1006620,116760,Jordan,Tom
gatte001,11003,594828,Gattis,Evan
olmsf101,1009786,119996,Olmstead,Fred
gillh101,1004720,114796,Gill,Haddie
dyerd101,1003613,113681,Dyer,Duffy
goodt001,1114,114961,Goodwin,Tom
redfb101,1010750,120980,Redfern,Buck
swiss101,1012795,123061,Swisher,Steve
johnl101,1006481,116606,Johnson,Lamar
corcj102,1002617,112673,Corcoran,John
boosc001,16061,592155,Booser,Cam
tatey001,11651,599899,Tateyama,Yoshinori
zaluj101,1014413,124738,Zalusky,Jack
greej101,1005001,115107,Greenig,John
torra002,7038,456776,Torres,Alex
davij004,1597,400051,Davis,J. J.
rutnm101,1011331,121582,Rutner,Mickey
brenj101,1001391,111429,Brenneman,Jim
lindt001,1803,425821,Linden,Todd
hobbj101,1005870,115991,Hobbs,John
roacm101,1011013,121260,Roach,Mel
kielb001,736,282878,Kielty,Bobby
cased103,1002036,112081,Casey,Dan
greer002,1005010,214294,Greene,Rick
flexc001,13896,623167,Flexen,Chris
collw101,1002467,112501,Collins,Wilson
johnw101,1006512,116584,Johnson,Ellis
kahln101,1006666,116807,Kahl,Nick
kente101,1006852,116998,Kent,Ed
sterj001,27694,686993,Sterner,Justin
tompr101,1013114,123392,Tompkins,Ron
tatuj001,1012842,123109,Tatum,Jim
wilka001,8421,573244,Wilk,Adam
tolbm001,7365,445196,Tolbert,Matt
kaufd101,1006716,116861,Kauffman,Dick
abada001,506,407577,Abad,Andy
clarm101,1002298,112334,Clark,Mike
baylj001,4560,435058,Bayliss,Jonah
mullg001,1009303,150078,Mullins,Greg
mcgib101,1008519,118705,McGilvray,Bill
wille102,1013994,124303,Williams,Earl
mcdoj003,395,150348,McDonald,John
jansr101,1006359,116492,Jansen,Ray
tappw101,1012825,123091,Tappan,Van
hared001,1757,429717,Haren,Dan
walkp001,1325,123839,Walker,Pete
latom001,3815,502009,Latos,Mat
barkg001,1000545,150058,Barker,Glen
tonef101,1013116,123394,Toney,Fred
mosqj001,8218,119442,Mosquera,Julio
saboc001,1011357,121606,Sabo,Chris
kazms001,4897,431148,Kazmir,Scott
bergj002,1973,448753,Berg,Justin
sheet101,1011847,122104,Sheehan,Tommy
moelr101,1009024,119219,Moeller,Ron
pricj001,1010530,120761,Price,Joe
pattg103,1010072,120301,Patterson,George
mcmad101,1008628,118815,McMahon,Doc
harrj104,1005418,115508,Harrington,Jerry
rohnd001,1011146,121398,Rohn,Dan
harrb111,1005395,115513,Harris,Ben
welcm001,1013759,150115,Welch,Mike
edmoj001,1153,113744,Edmonds,Jim
conns001,1002519,150265,Connelly,Steve
burna003,12779,542992,Burns,Andy
jordr001,1006615,116756,Jordan,Ricky
thomb002,4911,433581,Thompson,Brad
slagj102,1012048,122307,Slagle,Jimmy
wilsj101,1014091,124408,Wilson,John
telit001,10067,542513,Telis,Tomás
schln101,1011571,121822,Schlueter,Norm
coopd001,1002594,112653,Cooper,Don
furcr001,88,279577,Furcal,Rafael
fulmc001,18311,608334,Fulmer,Carson
selms001,13397,572125,Selman,Sam
loisr001,1007711,117874,Loiselle,Rich
morrh001,1009209,119406,Morris,Hal
whelk001,3462,460128,Whelan,Kevin
walkt003,901,400104,Walker,Tyler
burrb101,1001724,111766,Burrell,Frank
willd108,1013992,124301,Williams,Don
bickd101,1000948,110976,Bickham,Dan
suzui001,1101,400085,Suzuki,Ichiro
recka001,4063,489232,Recker,Anthony
webbl102,1013709,124020,Webber,Les
campv101,1001893,111921,Campbell,Vin
mendl001,3126,434669,Mendoza,Luis
jackg101,1006298,116428,Jackson,Grant
mcchh101,1008388,118570,McChesney,Harry
pattj001,1010066,120292,Patterson,John
salae001,23135,674285,Salazar,Eduardo
weavf101,1013697,124002,Weaver,Floyd
neu-m001,1685,407915,Neu,Michael
warwb101,1013645,123953,Warwick,Bill
olivn101,1009779,119988,Oliver,Nate
bigng101,1000961,110990,Bignell,George
devac002,25688,687478,Devanney,Cam
lawrb102,1007397,117558,Lawrence,Bob
wilsh103,1014084,124401,Wilson,Harry
gossd101,1004895,114990,Gossett,Dick
bryad102,1001604,111642,Bryant,Derek
oneij101,1009815,120018,O'Neil,John
wilsc102,1014066,124409,Wilson,Owen
majeg001,2131,400008,Majewski,Gary
blauh101,1001063,111091,Blauvelt,Harvey
andel001,1000236,110224,Andersen,Larry
widma101,1013921,124235,Widmar,Al
adaml001,10767,572669,Adams,Lane
dukee001,4946,452668,Dukes,Elijah
medvs001,1008718,118903,Medvin,Scott
youkk001,1935,425903,Youkilis,Kevin
holls101,1005962,116086,Hollmig,Stan
snovc101,1012237,122495,Snover,Colonel
eshev001,1003825,113899,Eshelman,Vaughn
kayej001,1083,400086,Kaye,Justin
mcafb101,1008320,118501,McAfee,Bill
dalet101,1002946,113010,Daley,Tom
pezol101,1010259,120489,Pezold,Larry
wittj102,1014171,124493,Witte,Jerry
baros002,9787,571467,Baron,Steven
duncc001,276,400131,Duncan,Courtney
reaml101,1010740,120969,Reams,Leroy
doumr001,2113,425491,Doumit,Ryan
barnh101,1000565,110582,Barnes,Honey
stewj101,1012523,122781,Stewart,Ace
ueckb101,1013262,123546,Uecker,Bob
niemb102,1009588,119790,Nieman,Butch
gullg101,1005137,115243,Gulliver,Glenn
terlb101,1012919,123191,Terlecki,Bob
ostdh101,1009876,120094,Ostdiek,Harry
torrm001,1013134,123416,Torrez,Mike
perzs101,1010218,120449,Perzanowski,Stan
elmoj001,7290,518653,Elmore,Jake
codic001,1002388,112441,Codiroli,Chris
grote101,1005095,115197,Groth,Ernest
holdc001,22361,670059,Holderman,Colin
fernj002,324,220594,Fernández,Jared
shorb102,1011926,122187,Shores,Bill
fleef101,1004142,114224,Fleet,Frank
hoytl001,1006114,116240,Hoyt,LaMarr
blomb001,1001082,111110,Blomdahl,Ben
manas001,15873,640455,Manaea,Sean
hageb001,7422,543266,Hagens,Bradin
hengm101,1005647,115763,Hengel,Moxie
sowdj101,1012296,122553,Sowders,John
tituj101,1013085,123363,Titus,John
johna101,1006421,116551,Johns,Augie
hoffr101,1005912,116033,Hoffman,Ray
littb002,21574,663893,Little,Brendon
stovr101,1012587,122846,Stoviak,Ray
calla002,19296,669743,Call,Alex
piscm001,1010369,120599,Pisciotta,Marc
gee-j101,1004594,114678,Gee,Johnny
gedej101,1004591,114675,Gedeon,Joe
waslg101,1013661,123969,Waslewski,Gary
gideb001,1004677,114761,Gideon,Brett
contc001,10386,542266,Contreras,Carlos
corde001,4086,449170,Cordier,Erik
silvl101,1011974,122234,Silverio,Luis
oneif101,1009808,120019,O'Neill,Fred
clemk001,20572,665019,Clemens,Kody
fannc101,1003921,113998,Fannin,Cliff
fordm002,15585,645801,Ford,Mike
stewg101,1012521,122778,Stewart,Glen
navat001,1009467,119669,Navarro,Tito
mahom101,1007995,118168,Mahoney,Mike
floyb102,1004178,114261,Floyd,Bubba
mejif001,16403,642336,Mejía,Francisco
kellb001,1006796,116938,Kelly,Bryan
allel001,1586,282598,Allen,Luke
calln101,1001847,111886,Callahan,Jimmy
pinsv101,1010360,120590,Pinson,Vada
dinin001,18206,664926,Dini,Nick
fondd101,1004204,114288,Fondy,Dee
machk101,1007908,118076,Macha,Ken
therj001,15853,592279,Therrien,Jesen
sullm103,1012705,122959,Sullivan,Marty
ruddj101,1011282,121532,Rudderham,John
ferrd101,1004012,114092,Ferriss,Dave
hickl001,29844,689414,Hicks,Liam
schld001,8739,519259,Schlereth,Daniel
kramj101,1007137,117290,Kramer,Jack
claro101,1002300,112347,Clark,Otey
biscj101,1000987,111015,Bischoff,John
hereg001,1005686,115804,Heredia,Gil
hursj004,14914,592422,Hursh,Jason
gardr001,1004514,114599,Gardenhire,Ron
devec001,12763,606965,Devenski,Chris
jimee101,1006409,116545,Jiménez,Elvio
moorc001,1009099,119290,Moore,Charlie
mcgej001,7550,459429,McGee,Jake
reyej001,1736,408314,Reyes,José
sandc002,23479,676742,Sanders,Cam
hallb001,1605,407849,Hall,Bill
grayj002,7718,462522,Gray,Jeff
moorr103,1009124,119314,Moore,Randy
copes001,10706,571577,Copeland,Scott
pawlj001,1010089,120318,Pawlowski,John
snydj103,1012251,122510,Snyder,Jim
fulta001,1113,150269,Fultz,Aaron
santr002,1417,421124,Santiago,Ramón
vaugm001,899,123678,Vaughn,Mo
garcj008,28142,691373,Garcia,Jhostynxon
treng101,1013177,123459,Trenwith,George
leblc001,19813,641779,Leblanc,Charles
kimbn101,1006913,117062,Kimball,Newt
oswar001,571,400061,Oswalt,Roy
collc101,1002447,112500,Collins,Chub
panij002,11936,605412,Panik,Joe
jensk001,7706,571812,Jensen,Kyle
browa001,985,111531,Brown,Adrian
chirr001,3142,455139,Chirinos,Robinson
mcalz001,2895,502083,McAllister,Zach
key-j001,1006885,117032,Key,Jimmy
pattd102,1010059,120286,Patterson,Daryl
wynnm001,1014312,124636,Wynne,Marvell
rodrc003,30161,692230,Rodriguez,Carlos
oneim101,1009816,120027,O'Neill,Mike
flyts101,1004189,114273,Flythe,Stu
hinsj101,1005850,115971,Hinsley,Jerry
niemb101,1009587,119791,Nieman,Bob
demes101,1003194,113256,Demeter,Steve
porto101,1010457,120684,Porter,Odie
piscs001,13367,572039,Piscotty,Stephen
carlc102,1001958,112002,Carlos,Cisco
scotv001,31349,687363,Scott,Victor
ynoah001,20468,660623,Ynoa,Huascar
lyona101,1007876,118044,Lyons,Al
womas101,1014204,124525,Womack,Sid
gibbj101,1004660,114745,Gibbs,Jake
philb102,1010284,120520,Phillips,Bubba
petrb001,1471,150052,Petrick,Ben
morea001,20039,670970,Morejón,Adrián
maurr001,1008278,118458,Maurer,Rob
snydn001,23493,676766,Snyder,Nicklaus
rijoj001,349,121206,Rijo,José
lesls101,1007559,117713,Leslie,Sam
riena001,3507,516589,Rienzo,André
kisir101,1006977,117127,Kisinger,Rube
leasj001,29950,673929,Leasure,Jordan
apple101,1000281,110295,Appleton,Ed
kochm001,13420,571863,Koch,Matt
eastc101,1003637,113705,East,Carl
drism101,1003508,113573,Drissel,Mike
suthd101,1012738,123001,Sutherland,Dizzy
johnk002,1006479,297292,Johnson,Keith
bowes101,1001250,111286,Bowen,Sam
wheeg103,1013836,124141,Wheeler,George
mearn001,25376,683232,Mears,Nick
mcged101,1008509,118696,McGeehan,Dan
bynum001,1022,407803,Bynum,Mike
neved001,11604,596720,Neverauskas,Dovydas
allel002,18555,663531,Allen,Logan
ayrab001,1000389,110409,Ayrault,Bob
zabaa101,1014401,124726,Zabala,Adrián
maile101,1007997,118172,Mailho,Emil
murpd106,1009352,119546,Murphy,Danny
bankw001,1434,110536,Banks,Willie
maxvd101,1008285,118465,Maxvill,Dal
oneis101,1009820,120031,O'Neill,Steve
harso101,1005437,115550,Harstad,Oscar
dunct101,1003556,113621,Duncan,Taylor
mashd001,1008211,118391,Mashore,Damon
learj102,1007436,117590,Leary,Jack
law-r001,1007402,117550,Law,Rudy
clevs001,9542,502182,Clevenger,Steve
povic001,30055,700249,Povich,Cade
strus101,1012635,122891,Struss,Clarence
morra002,9919,571963,Morris,A. J.
chitn101,1002200,112253,Chittum,Nelson
fonsl101,1004205,114289,Fonseca,Lew
siske001,24995,681895,Sisk,Evan
lopea004,3319,445995,López,Arturo
krauc101,1007142,117296,Krause,Charlie
kusee101,1007217,117371,Kusel,Ed
belod001,3124,502102,Below,Duane
klein101,1006994,117145,Kleinke,Norbert
heint101,1005597,115712,Heintzelman,Tom
hardc102,1005343,115457,Harding,Charlie
mcgrb101,1008540,118727,McGraw,Bob
gallm001,1004458,114545,Gallego,Mike
hajed001,1005215,115320,Hajek,Dave
broom101,1001475,111513,Brooks,Mandy
mcgaa001,1008497,118680,McGaffigan,Andy
farnk001,278,150035,Farnsworth,Kyle
carys101,1002028,112074,Cary,Scott
matht001,1008241,118420,Mathews,Terry
escok001,1298,113898,Escobar,Kelvim
spenj001,11260,543805,Spence,Josh
randw001,1010694,120927,Randolph,Willie
chavo101,1002167,112220,Chavarria,Ossie
nonnr101,1009622,119828,Nonnenkamp,Red
moort002,7244,489138,Moore,Tyler
ortil003,27646,682847,Ortiz,Luis
morah101,1009149,119340,Moran,Herbie
everj102,1003876,113949,Evers,Johnny
tekuk001,1012905,123175,Tekulve,Kent
bochd001,1001107,111135,Bochtler,Doug
flahj002,17479,656427,Flaherty,Jack
huckk001,1306,279570,Huckaby,Ken
florw001,5827,527038,Flores,Wilmer
etheb101,1003847,113922,Etheridge,Bobby
laraa001,27967,691251,Lara,Andry
byrnm101,1001800,111844,Byrnes,Milt
millb101,1008952,119149,Mills,Brad
beavd001,31695,687637,Beavers,Dylan
pikej102,1010345,120575,Pike,Israel
flicl101,1004159,114242,Flick,Lew
nagys101,1009440,119642,Nagy,Steve
serug101,1011755,122010,Serum,Gary
castj003,1002064,112115,Castillo,Juan
mcfej101,1008496,118679,McFetridge,Jack
mccaj103,1008373,118562,McCarty,John
mcnam101,1008656,118842,McNally,Mike
mitck001,1009004,119195,Mitchell,Kevin
villj001,10071,542340,Villar,Jonathan
colej101,1002427,112481,Coleman,Joe
laslb101,1007368,117523,Lasley,Bill
whalb101,1013823,124131,Whaling,Bert
flahp102,1004128,114210,Flaherty,Pat
chias001,1002183,112237,Chiamparino,Scott
mcdal101,1008441,118624,McDaniel,Lindy
oconp101,1009719,119920,O'Connell,Pat
delae003,26668,682829,De La Cruz,Elly
wilkb101,1013954,124272,Wilkins,Bobby
mccoh101,1008414,118601,McCormick,Harry
ellig103,1003737,113806,Elliott,Gene
grind101,1005072,115172,Griner,Dan
umbaa101,1013275,123559,Umbach,Arnold
robed002,8241,502085,Robertson,David
reidj001,1010794,121026,Reid,Jessie
stutm001,6550,452741,Stutes,Michael
belto001,10259,449110,Beltré,Omar
clard002,2457,285070,Clark,Doug
mcbra101,1008339,118520,McBride,Algie
lindw101,1007621,117784,Linden,Walt
clemw101,1002341,112390,Clement,Wally
acket101,1000031,110034,Acker,Tom
alleg002,16623,656185,Allen,Greg
foste103,1004248,114330,Foster,Eddie
altid101,1000188,110198,Altizer,Dave
johne102,1006453,116587,Johnson,Ernie
archm101,1000288,110301,Archdeacon,Maurice
ciarm001,1002232,112284,Ciardi,Mark
lundd102,1007835,118003,Lund,Don
brosm001,19683,670712,Brosseau,Mike
gregh102,1005020,115116,Gregg,Hal
millf103,1008957,119147,Mills,Frank
branj101,1001349,111388,Brandt,Jackie
fitzj101,1004109,114192,Fitzgerald,John
meadb001,998,132785,Meadows,Brian
faulj101,1003958,114037,Faulkner,Jim
garlw101,1004538,114622,Garland,Wayne
serad001,1812,122007,Serafini,Dan
buicd001,1001639,111677,Buice,DeWayne
watef101,1013664,123972,Waters,Fred
nahes101,1009441,119643,Nahem,Sam
manor001,1008075,118250,Mañón,Ramón
robiy101,1011079,121325,Robinson,William
wardj105,1013614,123916,Ward,Jim
ennir101,1003787,113858,Ennis,Russ
barnr103,1000571,110593,Barney,Rex
hartb001,1743,429580,Hart,Bo
clemc001,1002342,112395,Clemons,Chris
krawr001,1007149,117302,Krawczyk,Ray
herrj002,4182,468406,Herrera,Jonathan
mackd001,19625,676950,MacKinnon,David
altuj001,5417,514888,Altuve,José
loopb001,526,131702,Looper,Braden
hackl001,1155,235097,Hackman,Luther
castl002,11562,516684,Castillo,Lendy
loaij001,19753,642528,Loáisiga,Jonathan
dropw101,1003510,113575,Dropo,Walt
flahr001,7888,475247,Flaherty,Ryan
goodp101,1004868,114955,Goodwin,Pep
billj103,1000971,110999,Billings,Josh
lankr001,1044,117484,Lankford,Ray
klusb101,1007019,117171,Klusman,Billy
sittc101,1012023,122283,Sitton,Carl
davin001,25862,663562,Davis,Noah
burna001,512,150359,Burnett,A. J.
millw105,1008940,119127,Miller,Walt
willa104,1013973,124285,Williams,Art
watsj101,1013679,123986,Watson,Johnny
woodp102,1014242,124561,Woods,Pinky
murra001,3422,451262,Murray,A. J.
milla001,1008949,119142,Mills,Alan
josef001,1610,116768,José,Félix
fostk001,1004251,114334,Foster,Kevin
lynnl001,2520,458681,Lynn,Lance
ortaj001,1009853,120069,Orta,Jorge
russm101,1011324,121575,Russo,Marius
gilbb104,1004687,114774,Gilbert,Buddy
crotd101,1002811,112870,Crothers,Doug
mcfab101,1008484,118667,McFadden,Barney
mathc102,1008235,118422,Mathewson,Christy
howai101,1006082,116208,Howard,Ivon
martr005,10258,514669,Martín,Rafael
millr104,1008927,119097,Miller,Red
bland001,19779,680118,Blanco,Dairon
gallc001,12981,595956,Gallagher,Cam
hartg002,29946,701643,Hartwig,Grant
crosc001,5261,518582,Crosby,Casey
guzmd001,1005158,150436,Guzmán,Domingo
ridgj101,1010949,121192,Ridgway,Jack
reync103,1010865,121103,Reynolds,Thomas
bluba001,31764,805123,Blubaugh,AJ
mauph101,1008277,118457,Maupin,Harry
iorgg001,1006268,116397,Iorg,Garth
dealc101,1003101,113161,Deal,Cot
routp101,1011248,121498,Routcliffe,Phil
quint102,1010611,120839,Quinn,Tad
holbr001,1005937,116059,Holbert,Ray
sassm001,1011452,121705,Sasser,Mackey
haywr102,1005538,115653,Hayworth,Red
shinz001,1011899,122157,Shinall,Zak
terry101,1012931,123199,Terry,Yank
caulj101,1002089,112142,Caulfield,Jake
johnd004,2167,430681,Johnson,Dan
klins001,1007011,117161,Klingenbeck,Scott
connt102,1002521,112576,Connelly,Tom
gleab102,1004764,114857,Gleason,Bill
pickr001,1010316,132240,Pickett,Ricky
castr003,7026,425792,Castro,Ramón
linzp101,1007642,117802,Linz,Phil
sodes001,1012261,122518,Soderstrom,Steve
bertj001,12037,542932,Berti,Jon
schub001,5028,544759,Schultz,Bo
karcr001,23449,676689,Karcher,Ricky
lemad101,1007511,117663,Lemanczyk,Dave
brows002,1001570,111526,Brow,Scott
sullb103,1012684,122973,Sullivan,Billy
haslm101,1005475,115590,Haslin,Mickey
korig101,1007113,117265,Korince,George
parnr101,1010018,120243,Parnham,Rube
perrg001,1010211,120439,Perry,Gerald
mills101,1008935,119121,Miller,Stu
youna002,18333,622065,Young,Alex
hurtb001,30133,676428,Hurter,Brant
tatir001,1012840,123108,Tatís,Ramón
picko101,1010315,120544,Pickering,Ollie
burnj108,1001699,111739,Burnett,Johnny
mclae101,1008604,118788,McLane,Ed
marta004,3203,429708,Marte,Andy
burnb001,1001702,111757,Burns,Britt
sancg001,3361,459991,Sánchez,Gaby
derbg101,1003218,113281,Derby,George
jenkc001,10326,554432,Jenkins,Chad
scanp102,1011494,121745,Scanlon,Pat
juddo101,1006640,116783,Judd,Oscar
clarl101,1002295,112350,Clarke,Lefty
polcl101,1010416,120647,Polchow,Lou
dannh001,22116,668470,Danner,Hagen
sensc101,1011746,122001,Sensenderfer,Count
campr101,1001890,111937,Campbell,Ron
delmn001,13157,547170,Delmonico,Nick
castl101,1002078,112129,Castro,Lou
pentg101,1010165,120389,Pentz,Gene
mores101,1009158,119352,Morehead,Seth
omalt001,1009798,120009,O'Malley,Tom
hernl001,1005717,115836,Herndon,Larry
burdz001,19159,641420,Burdi,Zack
rodrr101,1011111,121368,Rodríguez,Roberto
martm002,1008182,118373,Martínez,Manny
alvaa002,19292,669137,Alvarez,Armando
shugc001,21544,663767,Shugart,Chase
mottj001,5861,435400,Motte,Jason
butlr001,1001783,111822,Butler,Rob
murpj103,1009368,119560,Murphy,Johnny
cleam001,1002330,112382,Clear,Mark
wrigr102,1014294,124621,Wrightstone,Russ
vahrh101,1013307,123592,Vahrenhorst,Harry
deshj001,1003228,113290,Deshaies,Jim
diaze002,378,113330,Díaz,Einar
renij101,1010834,121070,Reninger,Jim
hurld101,1006218,116349,Hurley,Dick
flaaj001,18140,664852,Flaa,Jay
segud101,1011725,121978,Seguí,Diego
berra001,591,407556,Berroa,Ángel
clard104,1002275,112315,Clark,Dad
chisj001,20454,665862,Chisholm,Jazz
kellp102,1006811,116940,Kelly,Pat
tracj101,1013152,123432,Tracy,Jim
randd101,1010692,120921,Rand,Dick
randj001,1010691,120923,Randall,Sap
lydys001,1007857,118025,Lydy,Scott
grosw001,1005091,115191,Gross,Wayne
campb002,6842,457902,Campbell,Brett
hostd001,1006044,116171,Hostetler,Dave
rombd101,1011170,121421,Romberger,Dutch
pereb001,2116,425558,Pérez,Beltrán
blacr001,14244,605143,Black,Ray
loper001,150,150438,López,Rodrigo
clemm001,271,136725,Clement,Matt
mattb101,1008260,118440,Mattick,Bobby
dewem001,1003257,113321,Dewey,Mark
eastl101,1003640,113708,Easter,Luke
garcd001,1004498,114584,García,Dámaso
salat001,10807,573135,Saladino,Tyler
bushh001,1425,111792,Bush,Homer
schwm002,8103,543754,Schwimer,Michael
cho-j001,1002203,135380,Cho,Jin Ho
dalld101,1002947,113012,Dallessandro,Dom
onslj101,1009824,120035,Onslow,Jack
duncp101,1003555,113619,Duncan,Pat
joneb001,1006531,116719,Jones,Bob
markp001,12106,571917,Markel,Parker
magrc001,392,285072,Magruder,Chris
wellt002,1709,425487,Wellemeyer,Todd
marsa101,1008131,118310,Marsans,Armando
richj001,1010911,121157,Richardson,Jeff
silvc101,1011971,122233,Silvera,Charlie
goffj001,1004800,114888,Goff,Jerry
blank001,1001050,111079,Blankenship,Kevin
cervf001,5275,465041,Cervelli,Francisco
lee-m102,1007462,117610,Lee,Mike
nievm001,1009595,119798,Nieves,Melvin
aloml101,1000175,110182,Alomá,Luis
kaisc001,21535,663731,Kaiser,Connor
brese101,1001397,111435,Bressoud,Eddie
merrl101,1008792,118979,Merritt,Lloyd
lowed101,1007788,117958,Lowe,Dick
stewc001,3878,455755,Stewart,Chris
shefj001,17285,656954,Sheffield,Justus
franj006,21212,641585,France,J. P.
hynep101,1006251,116379,Hynes,Pat
novil101,1009653,119860,Novikoff,Lou
stant101,1012422,122680,Stanton,Tom
ville001,1922,433278,Villacis,Eduardo
boarc101,1001101,111129,Boardman,Charlie
schrp103,1011609,121861,Schramka,Paul
kennt101,1006849,116990,Kennedy,Ted
hegam101,1005583,115698,Hegan,Mike
rodrf005,6688,477557,Rodríguez,Francisco
willk102,1014052,124373,Willson,Kid
doylc101,1003458,113522,Doyle,Conny
morrt102,1009225,119414,Morrison,Tom
noboj001,1009612,119817,Noboa,Junior
zimmb001,16221,605548,Zimmer,Bradley
brecb101,1001376,111413,Breckinridge,Bill
cervh001,10510,543017,Cervenka,Hunter
lairg001,1698,408042,Laird,Gerald
gagem001,17381,657424,Gage,Matt
sawyr101,1011477,121728,Sawyer,Rick
cantg101,1001920,111964,Cantrell,Guy
leond001,1007531,117687,Leonard,Dennis
mcmaj105,1008635,118820,McManus,Jim
robid003,11761,592685,Robinson,Drew
zeidj001,6527,473646,Zeid,Josh
kaczk001,18146,664842,Kaczmarski,Kevin
flanc101,1004131,114213,Flanagan,Charlie
figup001,6616,471896,Figueroa,Pedro
fergt001,19481,621053,Ferguson,Tyler
defat101,1003140,113200,DeFate,Tony
grayr101,1014470,,Gorman,Thomas
troum001,10155,545361,Trout,Mike
linde102,1007613,117777,Lindbeck,Em
neilt101,1009492,119693,Neill,Tommy
scraj001,1011696,121948,Scranton,Jim
bands101,1000505,110526,Bando,Sal
stane101,1012406,122666,Stanky,Eddie
abboc001,20277,676265,Abbott,Cory
buchj101,1001617,111655,Bucher,Jim
mcdia001,1008453,118637,McDill,Allen
martj104,1008176,118357,Martina,Joe
bretr001,12138,592166,Brett,Ryan
toppr101,1013122,123400,Toppin,Rupe
pearf101,1010103,120329,Pearce,Frank
valdp001,1013315,123597,Valdés,Pedro
pinam001,2829,444489,Piña,Manny
davij001,1003060,113118,Davis,Jody
rincr001,401,121215,Rincón,Ricardo
peres001,1010187,150080,Pérez,Santiago
crabg101,1002713,112773,Crable,George
johnt102,1006506,116632,Johnson,Tim
bakes002,6176,435044,Baker,Scott
reedb102,1010761,121000,Reed,Bob
mangj001,26202,663968,Mangum,Jake
westh101,1013801,124116,Westervelt,Huyler
gardb001,9927,458731,Gardner,Brett
martd005,8893,451075,Martínez,David
bowmb101,1001264,111309,Bowman,Bill
ramie003,4830,469735,Ramírez,Edwar
campj104,1001881,111928,Campbell,Jim
rolfr101,1011157,121410,Rolfe,Red
franw001,557,276356,Franklin,Wayne
rignt101,1010962,121203,Rigney,Topper
birdr101,1000979,111007,Bird,Red
marap001,1008097,118274,Marak,Paul
shars001,19671,643532,Sharp,Sterling
edles001,2185,453580,Edlefsen,Steve
mccua001,9847,457705,McCutchen,Andrew
bensa101,1000849,110876,Benson,Allen
hjels001,21481,663546,Hjelle,Sean
morak001,8610,434778,Morales,Kendrys
fox-m001,7320,460257,Fox,Matt
newfm001,1009533,119737,Newfield,Marc
bettm001,13611,605141,Betts,Mookie
diaze003,1003265,113328,Díaz,Eddy
hanet001,1005307,115417,Haney,Todd
adamc001,6013,542436,Adames,Cristhian
richd001,3767,462950,Richar,Danny
stond101,1012563,122821,Stone,Dwight
penae001,1010143,341392,Peña,Elvis
meyed003,4738,444348,Meyer,Drew
trear102,1013170,123449,Treadaway,Ray
tascj001,2766,435620,Taschner,Jack
murpc103,1009348,119542,Murphy,Clarence
milll001,1008915,119096,Miller,Lemmie
teahm001,4511,433597,Teahen,Mark
sands001,1011422,121678,Sanderson,Scott
sewaf101,1011764,122020,Seward,Frank
dunno001,26295,686554,Dunn,Oliver
magel101,1007964,118134,Magee,Lee
vanbo101,1013338,123626,Van Brabant,Ozzie
rabbj001,1010625,120860,Rabb,John
smitl101,1012174,122429,Smith,Leo
garda103,1004515,114600,Gardiner,Art
caldm001,1001830,111875,Caldwell,Mike
bellr103,1000821,110828,Baerwald,Rudy
ashft001,1000337,110352,Ashford,Tucker
aloms101,1000176,110185,Alomar,Sandy
eustf101,1003855,113930,Eustace,Frank
westj003,15504,642197,Westbrook,Jamie
castk001,6597,457850,Casto,Kory
andej005,16201,605121,Anderson,Justin
richf101,1010906,121149,Richards,Fred
sancl001,1011408,121660,Sánchez,Luis
willu101,1014048,124367,Wills,
villb002,5180,500903,Villarreal,Brayan
braus001,1001366,111404,Braun,Steve
costs001,6358,430573,Costa,Shane
kochj001,27688,686799,Kochanowicz,Jack
borcg101,1001196,111229,Borchers,George
truaf101,1013201,123484,Truax,Fred
pascc102,1010039,120266,Pascual,Camilo
